mu1,mu2,mu3,mu4,tau1,tau2,tau3,tau4
-2.46622980570559,-3.24021257463173,-0.323416266464279,0.0397006827177624,2.48426137164119,7.64867565642933,1.70714452084509,6.26048305612646
-2.20785779819419,-3.16961402648402,-0.139254153037147,0.0693748917583039,2.03487098800936,9.73270559595498,1.02912231685462,8.17297995882646
-2.3462892033882,-3.27719221858929,0.0603499373291968,0.0381089410373489,2.00497534810616,7.19604436227288,1.73954707211946,6.69875306464227
-2.60317877249981,-3.13396817684748,0.0173212018804211,0.103508868435824,2.49197565862238,5.56724158142875,1.4439920670149,7.1080720498161
-2.43211603188971,-3.18504505990473,0.079926781797747,0.136657951309599,2.53361739963756,7.25079013142808,1.41255070144236,7.12934440350011
-2.31741928637634,-3.21526559887762,0.0248460715890784,-0.0401916193018763,2.0639390337436,7.16996749860372,1.67515696557074,4.01052729830919
-2.36180353924971,-3.27531641560061,0.0680323206516035,0.0597634006422266,3.04273861946526,8.10816510127931,1.78667560311136,5.07736896379557
-2.20348686660513,-3.25736204305622,0.0924739105052133,0.0504813342325195,3.05185009360977,6.11341077177679,2.24046472350297,6.80071581614683
-2.26913912411402,-3.27218861378041,-0.055114246164996,0.0856304164539817,1.96902227499033,6.09578906364241,1.72784572640382,7.72431654843801
-2.55009441255957,-3.27197254545448,-0.115306042741281,0.0432883525786836,1.65151680314363,5.8017150834868,2.25086960744992,10.3629285783748
-2.05447269359359,-3.33248126632061,0.00672767151268966,0.0966607991089481,2.87821595264671,5.29266417346531,1.29290438756068,4.23245835888578
-2.04849926973084,-3.31254418829925,-0.0976292462488085,0.0857171438043544,2.7165009979697,9.2015782194867,1.78714520434642,8.93734740192054
-2.26553450691607,-3.27783494476716,-0.124040561974181,0.08862340799409,2.63616799813889,4.23530643299759,1.87806989368033,5.35551354208484
-2.3220560451166,-3.16222718639043,-0.216349323103157,0.119555536798124,2.04762538927876,8.93113422057221,1.53033400082856,8.70330755323184
-2.35491263156995,-3.15393904610746,-0.172832965744557,0.089952000190405,2.89422460927651,7.1359645471831,1.86090395121843,6.59117595916126
