kappa1,kappa2,kappa3,xi1
5.57399,0.348594,1.95947,-2.59299
5.57261,0.30416,1.95792,-2.61898
6.0445,-0.172524,1.9498,-2.6617
5.87898,0.00864602,1.94517,-2.6352
5.29486,0.594194,1.95142,-2.54208
5.28772,0.603316,1.95095,-2.54016
5.55935,0.330636,1.95844,-2.7996
5.5079,0.384488,1.95257,-2.79875
5.50055,0.385793,1.9588,-2.73938
5.60693,0.227144,1.95587,-2.66626
5.72894,0.148846,1.95249,-2.71984
4.9769,0.887604,1.95632,-2.6213
4.99015,0.898931,1.95636,-2.62067
5.47874,0.424461,1.9464,-2.53507
5.54614,0.348529,1.94843,-2.57682
5.31488,0.582947,1.95068,-2.64465
5.98729,-0.0932902,1.95554,-2.77802
5.31234,0.587782,1.95731,-2.71221
5.66607,0.251476,1.95146,-2.61346
5.72231,0.177586,1.95088,-2.671
5.6041,0.317883,1.95011,-2.6783
5.58867,0.283953,1.95634,-2.62955
7.025,-1.13774,1.94879,-2.647
7.03116,-1.1359,1.9489,-2.6461
6.00539,-0.120706,1.95817,-2.58185
7.01476,-1.16642,1.94187,-2.65197
7.0645,-1.18888,1.96141,-2.78956
4.37797,1.50552,1.94888,-2.62318
6.54951,-0.671824,1.94673,-2.66151
5.43477,0.475475,1.94097,-2.56727
5.99038,-0.15839,1.94948,-2.63514
6.01039,-0.1387,1.94942,-2.63471
4.25223,1.57436,1.96031,-2.81905
5.13835,0.729478,1.95774,-2.69624
5.57462,0.301908,1.94934,-2.53598
5.73757,0.0986563,1.96334,-2.60155
5.94574,-0.0835859,1.96047,-2.44284
5.92746,-0.0776207,1.96006,-2.45369
5.39984,0.455708,1.95624,-2.55167
5.44849,0.396434,1.95681,-2.64838
4.39536,1.48159,1.95166,-2.68596
4.17082,1.69065,1.94905,-2.64027
5.5152,0.327326,1.95936,-2.92588
6.05298,-0.175602,1.9551,-2.77972
6.60753,-0.733814,1.95642,-2.56626
6.45112,-0.59515,1.95565,-2.74976
6.33508,-0.439548,1.95629,-2.71052
6.15781,-0.251002,1.96132,-2.5951
6.2135,-0.366185,1.94959,-2.56617
6.24203,-0.345888,1.94974,-2.56895
5.11216,0.690837,1.9484,-2.5272
4.86076,0.966279,1.9475,-2.8629
5.43223,0.389483,1.95229,-2.56524
5.6708,0.156949,1.94956,-2.79883
5.67238,0.146834,1.95294,-2.76944
5.64502,0.169892,1.96356,-2.98198
4.55441,1.2904,1.95394,-3.07149
3.9869,1.88296,1.94249,-2.95052
4.77831,1.0758,1.94441,-3.01181
4.08544,1.73908,1.945,-2.8035
5.05955,0.770883,1.96393,-2.7476
5.05037,0.75852,1.96398,-2.74904
5.33898,0.478314,1.94924,-2.84458
5.24053,0.569926,1.94875,-2.77117
5.67137,0.170907,1.95068,-2.73091
5.28656,0.539252,1.95305,-2.65512
5.13714,0.663343,1.9524,-2.67023
6.81834,-1.04886,1.95052,-2.8375
5.82284,-0.0166756,1.94468,-2.78808
5.24167,0.527396,1.94988,-2.84818
5.30043,0.514265,1.94983,-2.84251
6.08981,-0.308366,1.95265,-2.75557
6.18951,-0.412799,1.95182,-2.78161
5.7861,-0.00769073,1.9538,-2.96394
6.29616,-0.490677,1.96041,-2.91678
6.69052,-0.888664,1.94945,-3.05996
6.00309,-0.24243,1.96008,-3.02122
5.33036,0.457548,1.94527,-2.89963
5.28437,0.515747,1.94624,-2.89696
5.73288,0.063861,1.95781,-2.82508
5.83205,-0.0642408,1.9569,-2.71208
5.95328,-0.161569,1.96348,-2.59663
6.13321,-0.382686,1.96242,-2.67699
6.14924,-0.346527,1.96237,-2.67756
6.16643,-0.380041,1.94694,-2.7444
5.64463,0.13036,1.948,-2.62189
5.70105,0.0528538,1.94179,-2.6212
6.37343,-0.626222,1.96319,-2.7184
6.66881,-0.926587,1.95615,-2.64764
5.99051,-0.249312,1.95342,-2.75934
6.41178,-0.67701,1.95397,-2.7196
5.89232,-0.0873712,1.95526,-2.66708
4.96314,0.818858,1.96601,-2.80638
5.06827,0.716741,1.9562,-2.78394
5.62609,0.157272,1.95333,-2.59521
5.96473,-0.172771,1.95338,-2.56272
5.86097,-0.0775915,1.96258,-2.56388
6.36531,-0.559754,1.96173,-2.52611
4.3134,1.48324,1.94748,-2.79374
4.38467,1.41712,1.95425,-2.81697
4.38507,1.41695,1.94879,-2.77585
5.28237,0.489148,1.94676,-2.76946
5.56384,0.215123,1.95093,-2.70707
5.9109,-0.111635,1.95233,-2.62233
5.91182,-0.112906,1.96713,-2.8453
6.52698,-0.736548,1.95487,-2.5688
6.64094,-0.879205,1.95671,-2.55767
6.7356,-0.973931,1.95623,-2.72229
7.04621,-1.26947,1.9597,-2.71219
4.16182,1.65826,1.95127,-2.67614
4.4305,1.41055,1.96199,-2.65605
5.5696,0.251567,1.94325,-2.568
7.17024,-1.36117,1.93202,-2.77598
6.11984,-0.325677,1.96167,-2.64003
5.78204,0.0313896,1.95586,-2.55758
5.75329,0.0421089,1.94373,-2.53961
5.78255,0.0171578,1.96034,-2.53191
5.64967,0.150662,1.94975,-2.71056
5.67921,0.10081,1.95123,-2.67817
5.3881,0.39844,1.95099,-2.73798
5.12778,0.693649,1.95385,-3.14134
5.32818,0.481373,1.95786,-2.99281
5.89889,-0.0782413,1.94992,-2.96723
5.55054,0.265674,1.94328,-2.97441
5.75692,0.0433438,1.94771,-3.04672
5.37772,0.432234,1.94711,-3.11121
4.98342,0.788424,1.94779,-3.16199
6.80053,-1.02532,1.96053,-2.97669
5.87442,-0.141169,1.94911,-2.91428
6.14736,-0.401545,1.95637,-3.0716
6.33965,-0.602319,1.95389,-2.77344
6.19753,-0.508726,1.95151,-2.71429
6.68179,-0.987555,1.95791,-2.70523
6.74201,-1.01466,1.94916,-2.99711
5.30252,0.420212,1.94468,-2.74918
4.98779,0.743994,1.95216,-2.76707
4.96943,0.741542,1.95151,-2.77458
5.31926,0.39229,1.95289,-2.73998
4.97082,0.738727,1.95481,-2.76537
4.28085,1.42924,1.9543,-2.71461
4.48696,1.21306,1.96753,-2.57723
5.88311,-0.168129,1.96688,-2.88759
4.83318,0.885803,1.94316,-2.81539
4.74526,0.997543,1.94987,-2.73503
4.6789,1.03554,1.94994,-2.74408
4.29437,1.45872,1.94664,-2.78195
4.29341,1.46069,1.94627,-2.78648
5.52244,0.190757,1.95921,-2.61779
5.56759,0.144652,1.95635,-2.80279
5.59504,0.134096,1.95706,-2.81652
5.77358,-0.0150903,1.95968,-2.75181
5.77778,-0.00944736,1.95973,-2.75053
5.02076,0.754831,1.95527,-2.78783
5.05642,0.707084,1.95205,-2.79408
4.97352,0.705076,1.95089,-2.80015
4.99212,0.713729,1.95085,-2.79933
5.42072,0.284139,1.95434,-2.5284
5.15722,0.586671,1.95785,-2.62159
5.66228,0.0631332,1.95961,-2.58134
5.77772,-0.0384728,1.96333,-2.65187
6.30232,-0.56374,1.94522,-2.57555
5.82658,-0.0941232,1.95015,-2.57405
5.83027,-0.105883,1.94951,-2.57369
5.7954,-0.0657335,1.9602,-2.63463
6.10149,-0.382607,1.95192,-2.58938
6.74939,-1.03345,1.95161,-2.65279
5.88276,-0.142605,1.95335,-2.57485
5.05792,0.655082,1.95706,-2.63543
6.02969,-0.30971,1.94513,-2.65874
5.75511,-0.0633207,1.94736,-2.64628
5.74997,-0.0551739,1.95651,-2.63273
5.7576,-0.0720798,1.9582,-2.62052
5.66821,0.013841,1.94962,-2.66381
5.14648,0.554013,1.95018,-2.51012
5.2378,0.464024,1.96053,-2.65971
5.86951,-0.154861,1.95271,-2.62067
5.88595,-0.179579,1.94824,-2.56808
5.92642,-0.207927,1.94633,-2.62556
5.81917,-0.089968,1.96064,-2.59741
5.69749,0.0380298,1.95648,-2.66587
5.26802,0.462479,1.95549,-2.55141
5.93194,-0.190295,1.95639,-2.58255
6.35431,-0.618504,1.94586,-2.57614
6.36895,-0.655687,1.9553,-2.58041
4.67988,1.0512,1.95515,-2.66318
4.6024,1.12875,1.95693,-2.67117
5.69371,0.0395391,1.94484,-2.60724
6.01403,-0.264714,1.9511,-2.51439
6.38772,-0.624135,1.9433,-2.55735
5.8804,-0.114901,1.94182,-2.65313
5.86483,-0.103014,1.95083,-2.62199
5.34408,0.469594,1.96063,-2.5468
5.09304,0.704005,1.95315,-2.6861
5.29322,0.484601,1.94871,-2.80582
5.32324,0.501333,1.94873,-2.80415
6.1726,-0.412133,1.95898,-2.77563
6.02463,-0.23184,1.96268,-2.74916
6.3802,-0.577754,1.94886,-2.61621
6.48966,-0.695363,1.94517,-2.80205
6.96114,-1.16915,1.95359,-2.73076
6.93767,-1.18479,1.95355,-2.72917
7.24556,-1.48909,1.94707,-2.90215
7.96587,-2.21804,1.95615,-2.62626
5.08769,0.679132,1.95142,-2.74792
5.61392,0.150974,1.95662,-2.77685
5.5741,0.192965,1.95672,-2.64747
5.50289,0.267723,1.94968,-2.70425
5.79882,-0.0332728,1.95246,-2.70766
5.08039,0.707068,1.94252,-2.67795
5.38116,0.359752,1.95304,-2.81351
6.01281,-0.23378,1.95991,-2.64436
6.03497,-0.247703,1.95775,-2.65312
6.01011,-0.204761,1.95966,-2.63476
5.24519,0.560104,1.95454,-2.6128
5.41383,0.3893,1.95528,-2.80902
5.37279,0.35431,1.95533,-2.81228
5.39111,0.364033,1.95353,-2.76541
5.45981,0.235461,1.94205,-2.75692
4.73027,0.960675,1.95523,-2.81444
5.87749,-0.168754,1.94791,-2.59336
5.27941,0.46369,1.96284,-2.53494
5.27937,0.456672,1.96236,-2.53135
5.04401,0.690467,1.9587,-2.57539
5.04628,0.665475,1.95903,-2.5744
4.1098,1.605,1.95951,-2.56061
4.0989,1.67358,1.95396,-2.72871
4.1164,1.64823,1.95377,-2.72769
4.56274,1.19969,1.94627,-2.64825
4.54931,1.20874,1.94501,-2.65672
5.10073,0.663612,1.95535,-2.50497
5.23071,0.534581,1.95397,-2.54013
4.1763,1.59008,1.95652,-2.62998
4.84394,0.919758,1.95888,-2.5553
5.19882,0.570697,1.96417,-2.57541
4.47325,1.29671,1.93984,-2.73511
5.59464,0.165336,1.95958,-2.4567
4.50423,1.26439,1.95442,-2.76725
4.54575,1.24721,1.95169,-2.72562
4.70606,1.02309,1.94872,-2.78758
5.46592,0.258923,1.95148,-2.71184
5.48064,0.273718,1.95249,-2.72416
5.44353,0.308748,1.94472,-2.47112
5.30565,0.424131,1.94497,-2.54602
4.84173,0.885161,1.95003,-2.65553
5.24901,0.461701,1.95672,-2.57639
5.02529,0.709023,1.96214,-2.63688
4.61167,1.10149,1.9526,-2.49035
4.60452,1.09358,1.95253,-2.49274
6.66645,-0.958684,1.94988,-2.75315
6.29927,-0.632818,1.94874,-2.73673
6.34819,-0.593082,1.94842,-2.74135
5.95672,-0.257215,1.94693,-2.72585
5.62734,0.125866,1.96261,-2.74439
5.64957,0.0734067,1.96382,-2.61966
6.00628,-0.29504,1.95525,-2.59626
6.00369,-0.285902,1.95485,-2.58628
5.23415,0.469099,1.95282,-2.50374
5.49421,0.219006,1.94204,-2.57017
6.07264,-0.355864,1.96284,-2.86798
5.56182,0.139571,1.96473,-2.84861
5.69507,0.000231458,1.95572,-2.95948
5.75531,-0.09348,1.94871,-2.76597
5.6664,0.00941441,1.95311,-2.79414
5.42477,0.250935,1.95268,-2.69828
5.40431,0.264889,1.95354,-2.71482
5.53442,0.12413,1.95232,-2.76087
5.77037,-0.152234,1.94608,-2.72742
5.11428,0.56145,1.9524,-2.78779
4.51856,1.11404,1.96435,-2.71418
5.29007,0.376751,1.9491,-2.59193
5.02008,0.620934,1.95413,-2.52516
5.18976,0.46069,1.95182,-2.7582
5.038,0.612251,1.95502,-2.53061
4.93115,0.727352,1.95045,-2.58241
4.90316,0.743933,1.95074,-2.56056
6.03286,-0.39372,1.95661,-2.78717
4.519,1.15713,1.9509,-2.89981
6.33515,-0.668746,1.95739,-3.05772
6.33325,-0.630274,1.95278,-2.91308
6.40195,-0.706071,1.95229,-2.98118
5.94817,-0.276281,1.95314,-3.08911
5.90617,-0.183305,1.94497,-3.06562
5.9047,-0.144047,1.95557,-3.09074
3.67395,1.99155,1.95361,-2.82642
3.71799,2.03669,1.95415,-2.83505
4.10707,1.63687,1.95929,-2.75965
4.43118,1.3129,1.95026,-2.69656
4.65303,1.13106,1.95177,-2.71317
5.44853,0.276705,1.94475,-2.62516
5.47468,0.228176,1.94657,-2.61932
5.45144,0.251534,1.94849,-2.62671
5.29107,0.437363,1.95152,-2.83767
5.36487,0.347792,1.95188,-2.68168
5.93384,-0.227488,1.96041,-2.47329
5.81039,-0.129967,1.9596,-2.49803
6.28527,-0.577437,1.94399,-2.67237
6.23967,-0.608646,1.94373,-2.67222
5.96215,-0.331425,1.9503,-2.48286
5.93989,-0.272386,1.9517,-2.52023
5.64669,0.0277651,1.95414,-2.70385
4.82371,0.88271,1.95686,-2.635
5.64743,0.00381,1.94919,-2.55619
5.96164,-0.249808,1.95867,-2.62798
6.64314,-0.934569,1.9639,-2.63867
6.36974,-0.666691,1.94408,-2.54092
6.7054,-1.00921,1.94642,-2.64701
6.67508,-0.983952,1.96066,-2.62338
5.86301,-0.14547,1.95998,-2.64075
4.99287,0.722346,1.96091,-2.60473
5.30667,0.400886,1.95137,-2.64782
5.63407,0.0918639,1.95004,-2.64108
6.458,-0.708791,1.95721,-2.69613
6.35218,-0.623761,1.95859,-2.84428
6.362,-0.639566,1.95897,-2.83849
5.81416,-0.113355,1.95148,-2.93608
6.14115,-0.421483,1.95846,-2.88982
5.38314,0.339324,1.95151,-2.95447
4.20221,1.56203,1.95759,-2.6699
4.18736,1.55686,1.95758,-2.66951
5.21324,0.497808,1.94472,-2.5337
5.64521,0.0384287,1.94186,-2.76319
5.74891,-0.0553036,1.93942,-2.78256
5.73595,-0.0512284,1.94045,-2.78345
5.83965,-0.152174,1.94138,-2.79022
5.0342,0.65319,1.96046,-2.79215
5.03468,0.670254,1.9603,-2.79302
5.16262,0.553968,1.95818,-2.84151
4.33429,1.42051,1.94777,-2.96111
4.47907,1.26201,1.94635,-2.63179
5.56856,0.156511,1.95447,-2.53173
5.87204,-0.136325,1.94544,-2.60418
6.17123,-0.467849,1.95646,-2.65445
6.44142,-0.762672,1.95415,-2.51709
6.37891,-0.705229,1.96191,-2.79519
5.67464,-0.00211079,1.95119,-2.48384
5.69859,-0.0202703,1.95077,-2.48112
6.41351,-0.751033,1.95124,-2.93634
6.76388,-1.10908,1.9623,-2.68174
6.72386,-1.07205,1.96182,-2.6891
6.72642,-0.996259,1.96662,-2.7421
6.7197,-0.988558,1.96833,-2.7336
6.70154,-1.01509,1.96805,-2.73136
5.92703,-0.221238,1.95791,-2.59855
5.62799,0.101527,1.94542,-2.54724
5.60463,0.152029,1.94011,-2.66029
5.56973,0.17312,1.94678,-2.60452
5.52747,0.215914,1.96276,-2.73612
5.45777,0.281985,1.96031,-2.56881
4.67359,1.07734,1.95339,-2.64293
4.5105,1.24722,1.95349,-2.65006
4.9878,0.738807,1.96067,-2.61407
5.29094,0.433449,1.95661,-2.52268
5.71558,0.0156815,1.96123,-2.60079
5.5186,0.214334,1.95281,-2.57164
5.40463,0.334714,1.94838,-2.5222
6.55151,-0.806905,1.95625,-2.67742
6.51186,-0.792825,1.95249,-2.62715
4.85001,0.890292,1.9563,-2.64035
4.85516,0.86151,1.95549,-2.61541
5.17845,0.571921,1.95762,-2.57321
5.13571,0.591547,1.95789,-2.56593
6.00392,-0.270953,1.95627,-2.67499
6.06366,-0.348555,1.95247,-2.71706
6.19169,-0.458169,1.95419,-2.69533
5.20772,0.533787,1.95724,-2.58869
5.21656,0.510445,1.9574,-2.59204
5.37627,0.402263,1.95621,-2.66652
4.90546,0.87158,1.94825,-2.72202
4.64295,1.1425,1.95454,-2.7102
4.30187,1.42295,1.95491,-2.7357
4.41175,1.34735,1.95279,-2.74783
4.81172,0.897316,1.96114,-2.62358
5.56974,0.152756,1.96367,-2.71447
5.70229,0.0212659,1.95263,-2.7828
5.54179,0.189429,1.9573,-2.7797
5.89283,-0.174861,1.94899,-2.55395
6.21391,-0.492087,1.94781,-2.71339
6.17182,-0.466496,1.95088,-2.68274
6.4613,-0.749612,1.953,-2.59456
6.117,-0.379751,1.9576,-2.61269
6.20463,-0.501445,1.95896,-2.62245
6.12755,-0.403404,1.9684,-2.529
5.53963,0.183562,1.94078,-2.78934
5.9911,-0.258405,1.95567,-2.90541
4.96695,0.772729,1.94683,-2.5945
4.04657,1.67102,1.95695,-2.78277
6.237,-0.471608,1.94786,-2.99544
5.56373,0.169073,1.95732,-2.65705
5.51365,0.207302,1.96275,-2.68522
6.09854,-0.370387,1.95097,-2.54128
6.26267,-0.511995,1.94895,-2.54184
6.23454,-0.479052,1.94963,-2.53659
4.40045,1.37867,1.95723,-2.92584
4.54585,1.20518,1.9521,-2.93819
5.48737,0.244369,1.95304,-2.47815
5.54594,0.188103,1.95708,-2.46078
6.3619,-0.626765,1.94561,-2.56578
5.93976,-0.24646,1.94196,-2.60683
5.30751,0.42195,1.95194,-2.66517
5.84448,-0.109988,1.95898,-2.72636
5.15721,0.528161,1.95864,-2.74529
4.47077,1.29022,1.96213,-2.83774
4.42032,1.29192,1.96309,-2.86173
4.14075,1.60113,1.94322,-2.84516
4.60416,1.1007,1.94964,-2.7543
4.60975,1.08518,1.94951,-2.75373
4.87644,0.823208,1.9418,-2.71103
5.10406,0.609682,1.95224,-2.69738
4.78928,0.912193,1.94815,-2.70811
4.67226,1.04367,1.94572,-2.78737
4.68737,1.0182,1.94571,-2.78747
6.32274,-0.617533,1.95929,-2.67069
5.69704,0.0739953,1.95948,-2.82438
5.67978,0.0530978,1.95951,-2.82479
5.72757,-0.0123485,1.94947,-2.81783
4.71771,1.00033,1.95023,-2.50463
4.38411,1.31527,1.9516,-2.62036
5.98622,-0.264737,1.953,-2.65735
5.89809,-0.195268,1.95398,-2.68356
5.86764,-0.164874,1.94956,-2.66498
5.52589,0.156331,1.95813,-2.57744
5.23541,0.474703,1.95211,-2.7361
5.54686,0.154914,1.95225,-2.75713
5.77369,-0.0285767,1.95347,-2.82849
5.09677,0.632809,1.95413,-2.7325
5.54407,0.187104,1.95779,-2.57489
5.37329,0.339725,1.94716,-2.67055
5.37537,0.3602,1.95059,-2.59109
5.04782,0.65592,1.95636,-2.51477
5.34315,0.363653,1.94854,-2.78066
5.54334,0.191251,1.95205,-2.8624
5.32971,0.400151,1.96352,-2.91789
6.69943,-0.963822,1.95255,-2.70284
5.33394,0.386356,1.95837,-2.56787
5.3463,0.377002,1.95813,-2.60353
5.3794,0.360328,1.95717,-2.61192
5.36105,0.360104,1.95496,-2.61958
4.6897,1.03151,1.95103,-2.62523
5.14427,0.519265,1.95315,-2.46082
5.13003,0.57263,1.95042,-2.52189
5.4199,0.276252,1.95333,-2.51861
5.77792,-0.0825634,1.96431,-2.76298
5.30635,0.367655,1.97093,-2.92262
5.86752,-0.145288,1.9566,-2.88637
5.74989,-0.0191209,1.95452,-2.87317
5.02486,0.677656,1.96082,-2.58174
4.55003,1.15466,1.95432,-2.65344
