kappa1,kappa2,kappa3,xi1
4.30978,1.54692,2.00096,-2.74489
5.27629,0.629422,1.97991,-2.69042
4.4536,1.45489,1.99182,-2.85276
4.498,1.37783,1.99032,-2.86465
5.54101,0.365389,1.99394,-3.11227
5.74063,0.157201,2.00711,-3.12384
5.39724,0.528217,2.00556,-3.09008
5.17436,0.721152,2.00323,-3.10357
5.60368,0.296118,1.98472,-2.95562
5.34505,0.530912,1.98555,-2.89354
4.61168,1.28244,1.98522,-2.87859
4.634,1.28573,1.99577,-3.37168
4.72213,1.13725,1.99965,-3.38671
4.4543,1.391,1.97949,-3.73057
4.68992,1.17549,1.95565,-3.74603
4.87253,1.01315,1.9535,-3.78312
5.10177,0.810217,1.97443,-3.70913
5.08245,0.777597,1.97457,-3.70952
4.16819,1.65481,1.98161,-3.6066
5.71271,0.106625,1.99694,-3.77377
5.48767,0.354816,1.99524,-3.47866
5.82004,0.0279988,1.99453,-3.53092
4.77872,1.0003,1.98178,-3.47314
4.82068,1.03399,1.98195,-3.47383
4.33595,1.40172,1.98646,-3.19572
4.40007,1.40189,1.98616,-3.19667
5.41659,0.350494,1.97739,-3.3553
5.39215,0.369087,1.99348,-3.42668
5.42356,0.334809,1.96822,-3.16958
5.36592,0.391374,1.97396,-3.16438
5.96114,-0.221939,1.95562,-3.06398
5.3533,0.369714,1.97064,-3.15065
5.51929,0.184217,1.96394,-3.15283
4.02395,1.79177,1.98215,-3.04308
5.3292,0.464364,1.97646,-3.14379
5.4494,0.332512,1.97344,-3.17491
5.73531,0.0385163,1.96485,-3.04554
3.96211,1.75963,1.99137,-2.81732
3.98803,1.78783,1.99139,-2.81544
4.11084,1.64668,1.99347,-2.83679
5.15469,0.588518,1.97152,-3.23403
5.27352,0.502607,1.97949,-3.16297
4.5204,1.22863,1.98018,-2.7508
6.29483,-0.528621,1.97276,-2.89223
4.7923,0.963844,1.96575,-2.80014
5.02946,0.706772,1.97103,-2.79952
5.46967,0.279721,1.98548,-2.84543
4.4065,1.30354,1.97781,-3.14534
6.08353,-0.361724,1.97734,-2.95976
5.7472,0.0142347,1.95523,-2.884
5.69008,0.0282794,1.97227,-2.9806
5.02246,0.681745,1.99063,-2.73977
5.13324,0.581932,1.97879,-3.01707
6.16419,-0.468532,1.97418,-2.79211
4.70876,1.03872,1.98708,-3.14705
5.53476,0.170014,1.96096,-2.66017
5.46443,0.267712,1.9748,-2.86911
6.01934,-0.300772,1.98435,-3.2502
3.88331,1.80728,1.97662,-3.32279
4.91746,0.822554,1.97258,-3.19079
4.53476,1.20076,1.971,-3.02522
5.09478,0.647375,1.96525,-2.79639
5.44969,0.328391,1.97195,-2.77251
6.05687,-0.299601,1.98385,-3.00037
5.85986,-0.103175,1.9765,-2.84156
5.01464,0.739243,1.97876,-3.1032
6.05994,-0.304848,1.9854,-2.92301
5.96816,-0.210412,1.97157,-2.91005
4.24818,1.49726,1.99406,-2.83189
3.89455,1.8763,1.97964,-2.97066
4.78155,1.0089,1.97487,-3.06917
4.91044,0.762912,1.97007,-2.98795
4.9389,0.77575,1.97183,-2.98961
6.17693,-0.456703,1.97675,-2.78618
5.97168,-0.232445,1.98216,-2.89347
5.4184,0.313169,1.97415,-2.70143
5.64325,0.0644994,1.97726,-2.79637
4.42891,1.29233,1.97811,-2.79163
4.67462,1.05222,1.99283,-2.98858
4.94236,0.83727,1.98631,-3.11632
4.95751,0.80838,1.98429,-3.11862
5.21131,0.486964,1.97281,-2.68107
5.75135,0.0284706,1.97072,-2.84857
5.69148,0.0144797,1.99069,-2.82614
4.98196,0.832154,1.95573,-3.24028
5.75978,-0.0620611,1.98959,-3.0838
4.839,0.939425,1.97458,-3.18487
4.86961,0.87333,1.97269,-3.2306
4.58374,1.16147,1.97026,-3.21232
4.74997,0.945742,1.98403,-3.29871
4.35765,1.36216,1.96181,-2.95785
5.86681,-0.13057,1.99232,-2.9184
5.50224,0.240348,1.97249,-2.9968
4.98224,0.756487,1.97985,-2.82244
4.72756,1.01191,1.98102,-2.83137
4.43804,1.25933,1.98027,-2.80765
5.75057,0.0129868,1.9932,-2.82857
5.7229,-0.0141489,1.99303,-2.8287
4.35859,1.37297,1.96149,-2.72604
5.78508,-0.0645267,1.98365,-3.05356
5.58556,0.152749,1.95727,-2.81136
5.66292,0.0981101,1.95602,-2.81603
5.58291,0.144682,1.97503,-2.8787
5.4025,0.345624,1.97133,-2.90128
4.42647,1.32058,1.99169,-2.82057
4.19085,1.55727,1.99363,-2.82753
4.178,1.54289,1.99351,-2.82647
4.63408,1.10362,1.99745,-3.00462
4.32961,1.42403,1.99302,-2.97749
4.33919,1.42554,1.98836,-2.96683
4.68255,1.05731,1.96,-3.1053
4.90103,0.838316,1.95775,-3.02344
5.62564,0.11126,1.98791,-2.77301
5.38488,0.421107,1.97299,-2.93885
5.16433,0.60998,1.97692,-2.92513
5.03178,0.73156,1.9739,-2.78422
5.02513,0.756159,1.98683,-2.61881
5.74221,0.00411064,1.95488,-3.01362
4.70163,1.03636,1.99493,-2.69347
4.45879,1.27473,1.96359,-3.20406
4.47929,1.24305,1.97234,-3.1796
4.49627,1.27797,1.97301,-3.18133
5.29243,0.464449,1.97541,-3.20976
5.22844,0.480086,1.98369,-2.75318
5.77156,-0.0480851,1.95603,-2.72079
5.69006,0.0494769,1.95705,-2.75342
4.26458,1.46313,1.99562,-3.05521
4.38712,1.33327,1.98923,-3.01634
4.10553,1.62239,1.96672,-2.90455
3.71623,1.95256,1.96054,-2.98753
4.39977,1.35205,1.98988,-2.73571
4.37434,1.34999,1.99033,-2.73187
4.82508,0.950283,1.99255,-2.99575
4.82876,0.884248,2.00434,-3.1696
4.96619,0.759258,1.97263,-3.25032
5.38286,0.394058,1.97829,-2.68885
5.49518,0.27575,1.96899,-3.07967
5.21134,0.55755,1.97119,-2.97061
5.77907,0.014385,1.96927,-3.03216
5.80171,0.019645,1.96907,-3.03235
5.59498,0.134696,1.98162,-2.66092
5.63004,0.18209,1.98139,-2.64805
4.22697,1.51186,1.97106,-3.28857
5.24109,0.558669,1.97106,-3.32611
5.07739,0.650462,1.97318,-2.74376
4.77959,0.993591,1.97752,-3.00182
4.78493,0.944382,1.96222,-2.82148
4.13083,1.59362,1.99107,-3.21385
4.81704,0.925802,1.97535,-3.09094
4.60683,1.13673,1.9871,-2.99293
4.63741,1.07257,1.97946,-3.04163
4.65016,1.0931,1.98245,-3.04645
4.07264,1.66839,1.97475,-2.72221
5.66408,0.071354,1.96673,-2.93883
6.0932,-0.314959,1.98451,-2.89541
5.15123,0.566487,1.97436,-2.90902
4.82021,0.921066,1.97208,-2.8564
4.79354,0.894708,1.97244,-2.86157
5.05471,0.734022,1.9737,-2.84416
4.30718,1.40707,1.94749,-3.01262
3.73123,1.99685,2.00933,-2.96741
3.9344,1.77624,1.97052,-2.79366
3.85189,1.8568,1.96938,-2.82016
4.00044,1.74393,1.97322,-2.84079
4.82952,0.898321,1.96981,-3.16976
4.0804,1.63309,1.97804,-3.01089
5.3753,0.291357,1.98252,-2.7006
5.46815,0.196417,1.9699,-2.7492
4.79713,0.876026,1.98276,-2.7229
4.23481,1.47844,1.9833,-2.91233
4.89556,0.857379,1.9799,-3.0187
5.49917,0.257496,1.97528,-3.42486
4.78056,0.935239,1.979,-3.1487
4.71974,1.00182,1.97913,-3.18267
4.73784,1.0305,1.98571,-3.23959
4.97676,0.79119,1.97978,-3.1181
5.24526,0.513704,1.99445,-2.77437
4.14876,1.62377,1.99925,-2.81644
4.55037,1.17038,1.95588,-3.00921
4.67921,1.08227,1.96216,-2.99102
4.89764,0.803516,1.99334,-2.77986
4.19961,1.53847,1.98073,-2.80844
4.88761,0.874396,1.98387,-3.1186
5.01043,0.775786,1.97153,-2.76429
4.53292,1.19818,1.97793,-2.93004
4.58843,1.22125,1.97833,-2.92933
4.55117,1.18329,1.97851,-2.92782
4.6208,1.22191,1.97841,-2.9283
4.29417,1.4418,1.97129,-2.9059
4.09109,1.66272,1.97597,-2.90973
4.11982,1.72536,1.97543,-2.9125
5.08396,0.768184,1.97965,-3.16501
5.56019,0.218996,1.96198,-2.86342
5.83879,-0.0614948,1.99234,-2.66531
5.66593,0.154947,2.00187,-2.61791
5.53195,0.260377,1.96864,-2.749
5.55469,0.276267,1.9687,-2.75055
4.08758,1.67836,1.98965,-2.98536
4.71621,1.06955,1.97348,-2.7941
6.23241,-0.416792,1.97366,-2.77756
6.18931,-0.42176,1.98639,-2.9253
4.17186,1.58361,1.97281,-3.30162
5.74262,0.0114892,1.97998,-3.2912
5.98018,-0.227926,1.97392,-2.79528
5.16783,0.618073,1.98132,-2.81502
5.34906,0.432857,1.98155,-2.9072
5.32531,0.409138,1.9815,-2.86672
5.36238,0.411294,1.9788,-2.89665
4.958,0.824899,1.98863,-2.91128
5.03141,0.716448,1.99198,-2.9556
4.43169,1.36137,1.9926,-3.05888
4.71681,1.07906,1.99586,-2.82122
4.94674,0.861148,1.96754,-3.0446
5.66692,0.123658,1.99072,-2.88502
5.62173,0.194866,1.98983,-2.88789
5.37975,0.449702,1.99956,-2.83739
5.14608,0.635377,1.98799,-2.77423
4.39937,1.41061,1.98018,-2.78086
4.4741,1.35223,1.98047,-2.80033
5.17616,0.624166,1.97746,-2.87036
5.14625,0.625078,1.9793,-2.83863
4.95516,0.842233,1.97787,-3.04079
4.95782,0.844153,1.97732,-3.06292
4.88094,0.973506,1.97869,-3.11064
4.93756,0.873396,1.97121,-3.1331
5.00578,0.797247,1.9717,-3.16262
5.73735,0.0783109,1.98051,-2.9227
4.34501,1.49423,1.9838,-2.81997
4.31249,1.48216,1.98369,-2.81639
4.14269,1.65321,1.98989,-2.75399
6.10513,-0.29593,1.9752,-2.87379
5.04805,0.801981,1.96272,-2.70841
4.12104,1.72378,1.99905,-2.91314
5.35122,0.54358,1.95675,-3.06865
5.4084,0.491799,1.9593,-2.95236
4.13101,1.70689,1.99952,-3.60373
4.15157,1.69969,1.99114,-3.57065
5.16903,0.655074,1.9916,-2.94572
5.22782,0.639743,2.00136,-2.88467
5.72853,0.128593,1.99145,-2.86862
5.70359,0.172754,1.9905,-2.8606
6.05332,-0.184654,1.96707,-2.76741
5.06255,0.813906,1.97279,-2.90758
4.83712,1.05702,1.97705,-3.02765
4.41328,1.44224,1.96597,-3.13976
5.26117,0.575658,1.97676,-3.17148
5.31361,0.546586,1.96218,-3.19018
5.55213,0.318791,1.99327,-2.94936
4.91189,0.956217,1.99062,-2.97463
4.72838,1.08207,1.99967,-2.97752
4.74273,1.12092,1.99996,-2.98109
5.3542,0.528279,1.9799,-2.88703
5.34004,0.472341,1.97758,-2.886
5.3655,0.489329,1.97766,-2.88704
5.34073,0.47915,1.97739,-2.88642
5.42599,0.406859,1.97049,-2.86175
4.84149,0.980854,1.9723,-2.83223
4.88052,1.02565,1.97203,-2.82835
4.74646,1.09277,1.97513,-2.90238
4.91542,0.964698,1.98397,-2.91757
4.56503,1.33647,1.99441,-2.79308
4.52559,1.34576,1.99778,-2.71347
4.47608,1.41789,1.96816,-2.88596
6.26089,-0.383591,1.9887,-2.78657
6.34764,-0.48056,1.9886,-2.77191
6.55764,-0.65082,1.9689,-3.11751
5.86523,-0.0699138,1.9769,-3.0832
5.9285,-0.0110513,1.97618,-2.83283
4.8658,1.03293,1.9864,-2.81513
4.71539,1.17657,1.9763,-2.96285
3.89792,1.97763,1.99257,-3.00111
4.04294,1.77659,2.00036,-3.2346
6.21448,-0.377859,1.95485,-2.89204
4.26966,1.55598,1.98591,-3.08773
5.14241,0.681042,1.96654,-2.94056
4.62937,1.1761,1.95783,-3.0418
4.84418,0.961966,1.95711,-2.79822
4.93896,0.956326,1.95853,-2.81104
4.85799,1.03757,1.97229,-2.80986
4.86464,1.03922,1.96963,-2.84951
4.99528,0.910914,1.98096,-3.22888
5.29367,0.619813,1.98088,-3.00428
5.50949,0.405864,1.97469,-3.11299
5.06455,0.84296,1.9863,-2.86433
4.92945,0.999248,1.98989,-2.85288
4.94123,1.00462,1.9882,-2.85956
5.26188,0.690841,1.98455,-2.81859
4.94504,0.971134,1.98871,-2.78956
5.01649,1.0328,1.98858,-2.78377
4.94977,0.982945,1.98872,-2.78039
4.84409,1.09747,1.96773,-3.03151
6.40401,-0.482634,1.9702,-2.82424
6.16773,-0.195327,1.97201,-2.79106
6.63004,-0.632936,1.97185,-2.98809
6.53159,-0.544568,1.9715,-2.98118
4.62667,1.30261,1.99112,-2.65911
3.88755,1.96523,1.98596,-3.03644
4.34838,1.50629,1.95959,-2.86843
3.72099,2.20444,1.96865,-2.75285
5.53942,0.409813,1.98758,-2.83122
5.53778,0.365188,1.9888,-2.82441
5.06741,0.806637,1.98069,-2.7304
5.09478,0.872609,1.98058,-2.73102
5.42676,0.522182,1.98418,-2.91245
5.3421,0.607151,1.98179,-2.97001
5.25569,0.756864,1.99548,-2.71597
5.57725,0.358607,1.9677,-3.05215
4.79331,1.14181,1.97997,-2.79712
4.48238,1.44965,1.97688,-2.81744
4.50558,1.48154,1.97665,-2.81878
5.24981,0.696137,1.97698,-3.03302
5.36924,0.599067,1.97023,-3.06011
4.64837,1.28858,1.97736,-2.72453
4.89952,1.09151,1.96683,-2.66196
5.89107,0.126395,1.96561,-2.91674
6.12224,-0.140245,1.96434,-2.94182
5.63943,0.300592,1.97216,-2.94527
5.05533,0.872925,1.97009,-3.11953
4.84598,1.07881,1.96601,-2.95023
5.95443,-0.0306621,1.96972,-2.89709
5.6098,0.320737,1.96744,-2.88559
4.26465,1.63302,1.98161,-2.79664
4.57452,1.33068,1.98074,-2.83936
5.87894,-0.00690315,1.96391,-2.92095
5.8972,0.00736514,1.98209,-2.65026
5.57461,0.380111,1.96833,-2.82464
5.39251,0.437787,1.973,-2.81803
5.46175,0.494328,1.97272,-2.817
5.25677,0.667155,1.97278,-2.83523
5.52478,0.377874,1.9788,-3.07063
5.83775,0.0910676,1.97783,-2.92555
4.85635,1.03443,1.97419,-2.7649
5.36909,0.526408,1.98252,-3.0163
5.56056,0.319858,1.98373,-3.05296
4.73813,1.16554,1.98565,-2.83111
5.16678,0.740824,1.96736,-2.73936
5.44959,0.460144,1.99129,-2.95075
5.56148,0.404946,1.97089,-3.00527
3.8643,2.08912,1.9785,-3.11984
4.95846,0.980659,1.98328,-2.68373
4.97566,0.975344,1.98741,-2.64819
4.63517,1.28814,1.96348,-2.89227
5.39771,0.531549,1.99165,-3.20719
5.56056,0.370851,1.98911,-3.22036
