kappa1,kappa2,kappa3,xi1
6.00945,-0.331267,1.94615,-3.64846
6.29754,-0.598625,1.94926,-3.88154
4.53053,1.20268,1.95304,-3.52112
4.63842,1.0916,1.94387,-3.74156
6.70157,-0.949027,1.96077,-3.91938
6.45978,-0.743623,1.95202,-3.92428
6.01183,-0.289726,1.9493,-3.68911
6.1842,-0.420628,1.94864,-3.59539
5.87635,-0.121577,1.93972,-3.59008
5.68813,0.0602281,1.94174,-3.73317
5.03435,0.716487,1.95603,-3.7206
4.86141,0.88369,1.95246,-3.82366
6.15699,-0.413152,1.96398,-3.66937
6.09929,-0.350856,1.9584,-3.86939
6.06444,-0.379476,1.95854,-3.86978
6.07234,-0.326633,1.95298,-4.01555
5.36718,0.361496,1.9462,-3.22023
5.2465,0.503902,1.94962,-3.23618
5.49443,0.229346,1.95349,-3.21729
6.23563,-0.457892,1.94175,-3.51514
6.2316,-0.478187,1.94198,-3.57543
5.10686,0.603734,1.95865,-3.57164
6.47942,-0.767805,1.95785,-3.79551
6.11483,-0.395256,1.94417,-3.36456
5.68907,0.0158762,1.96022,-4.06754
5.63907,0.103336,1.94888,-3.96325
5.84469,-0.0939055,1.95319,-3.65981
5.83821,-0.0949032,1.94793,-3.75894
5.85449,-0.0905682,1.94671,-3.75044
6.32801,-0.601129,1.95535,-3.77381
6.01738,-0.291564,1.95973,-3.88322
6.08142,-0.315431,1.95086,-3.83516
6.20149,-0.424838,1.95155,-3.91886
5.87754,-0.0943834,1.95393,-3.85482
5.86253,-0.109744,1.95382,-3.85561
6.57321,-0.830003,1.94714,-3.65699
6.18278,-0.447399,1.9523,-3.53894
5.91534,-0.147975,1.95059,-3.56126
5.91947,-0.153061,1.96563,-3.85444
6.03265,-0.259644,1.96525,-3.65907
5.93652,-0.158004,1.95694,-3.40119
5.38612,0.351072,1.9635,-3.65056
5.6422,0.107785,1.95922,-3.23248
5.38034,0.364839,1.95351,-3.4702
5.84021,-0.0953553,1.95442,-3.30527
6.57836,-0.864771,1.95264,-3.74422
6.81878,-1.08726,1.95453,-4.03147
7.34811,-1.59312,1.95321,-2.82246
7.05937,-1.36704,1.95749,-2.64115
6.36673,-0.656671,1.94942,-2.41999
6.3659,-0.657518,1.95405,-2.70695
6.33778,-0.592908,1.95398,-2.41465
6.3731,-0.674039,1.94704,-3.06841
5.74806,-0.0512492,1.94059,-3.12451
6.20751,-0.522681,1.95819,-3.55381
6.85163,-1.14567,1.94112,-3.61279
6.18372,-0.505322,1.95806,-3.72505
6.16465,-0.445033,1.95789,-3.71369
5.80802,-0.094988,1.95427,-3.9431
5.96361,-0.270507,1.9525,-3.80315
6.09517,-0.397248,1.95204,-3.64953
6.08518,-0.344821,1.95309,-3.44061
6.4616,-0.734603,1.95498,-3.2428
5.52304,0.213434,1.94199,-3.14225
6.21047,-0.502338,1.94753,-3.88138
5.86138,-0.146191,1.9622,-3.32773
5.54129,0.154163,1.94327,-3.40352
4.41931,1.30242,1.95076,-3.45391
4.84646,0.856458,1.95252,-3.58466
5.13185,0.561819,1.95204,-3.38243
6.03098,-0.317628,1.95985,-3.50098
6.02234,-0.344745,1.9599,-3.51963
5.13556,0.528129,1.95482,-3.87604
4.79258,0.909658,1.95956,-3.44995
4.4095,1.26287,1.96179,-3.49248
5.09235,0.569843,1.96093,-3.39789
5.17482,0.478569,1.9592,-3.42857
5.27107,0.359409,1.94595,-3.8494
5.53744,0.11609,1.95578,-3.54657
5.20429,0.432898,1.95156,-3.17366
4.87912,0.751988,1.94996,-3.58867
5.17698,0.473898,1.94719,-3.50554
4.22355,1.42224,1.96027,-3.43483
4.25617,1.41492,1.96518,-3.74702
4.27779,1.40779,1.96512,-3.74321
4.56172,1.10041,1.95679,-3.6456
4.75192,0.884974,1.95509,-3.44519
4.42555,1.21049,1.94354,-3.74702
5.19533,0.427418,1.95073,-3.71991
5.06711,0.57575,1.95309,-3.85746
5.40863,0.238006,1.9513,-3.61239
6.01759,-0.383811,1.95984,-3.81668
5.57429,0.0845982,1.94869,-3.63538
6.18398,-0.499343,1.9467,-3.71495
6.12406,-0.425827,1.94832,-3.57205
5.93297,-0.274572,1.9493,-3.73443
5.94941,-0.267861,1.94927,-3.74071
5.09237,0.605753,1.95696,-3.28349
5.1178,0.569517,1.95872,-3.39633
5.7431,-0.0493358,1.94885,-3.1197
5.65815,0.0498465,1.94843,-3.10851
6.33441,-0.629747,1.9514,-3.72106
5.5264,0.188769,1.95506,-3.08161
5.35959,0.335983,1.94789,-3.43098
6.37704,-0.64811,1.95615,-3.24834
6.60976,-0.930326,1.9541,-3.76596
5.51247,0.18415,1.9557,-3.46616
4.67334,1.05172,1.9597,-3.30796
5.5809,0.109937,1.9459,-2.48434
5.58551,0.105943,1.94848,-2.59429
6.08466,-0.417059,1.95857,-3.25171
5.17799,0.496869,1.94695,-3.41235
5.30307,0.346221,1.95211,-3.4175
5.53534,0.133098,1.95843,-2.68006
6.06001,-0.394932,1.95473,-2.76049
5.23451,0.467534,1.94858,-2.92804
5.20952,0.448962,1.94849,-2.93511
5.58181,0.0872973,1.94603,-2.96123
6.43095,-0.74228,1.96062,-2.954
5.50109,0.168684,1.96406,-3.01008
5.63256,0.0576783,1.96217,-2.97949
4.80917,0.87253,1.94954,-3.0265
6.3755,-0.691356,1.95345,-3.70648
7.53856,-1.88729,1.95815,-3.76259
7.52,-1.89177,1.95823,-3.75913
7.5475,-1.86467,1.95815,-3.75132
7.72587,-2.08305,1.93908,-3.59869
6.77457,-1.11606,1.95531,-3.53104
6.24616,-0.542737,1.94402,-3.85978
5.46405,0.238748,1.95405,-3.37586
5.75919,-0.0709753,1.958,-3.63752
6.30423,-0.588466,1.96373,-3.63639
6.23036,-0.521338,1.95277,-3.27477
6.60096,-0.882933,1.94984,-3.88704
6.69418,-1.01111,1.94621,-3.88594
6.30838,-0.634341,1.95873,-3.80059
6.45564,-0.78522,1.96734,-3.61281
6.3757,-0.708204,1.95743,-3.92447
6.44128,-0.805896,1.95562,-3.75446
6.11353,-0.4915,1.957,-3.67145
5.98604,-0.373143,1.94403,-3.70956
6.02104,-0.348184,1.944,-3.71419
5.83864,-0.172529,1.95399,-3.71752
7.00495,-1.3415,1.94391,-3.80904
6.99222,-1.34277,1.95699,-3.65494
6.49408,-0.852845,1.96,-3.51547
6.49911,-0.842959,1.95558,-3.92003
5.8054,-0.151605,1.9557,-3.794
5.36125,0.311659,1.94244,-3.69984
6.56335,-0.890346,1.9492,-3.90393
6.39771,-0.728941,1.96264,-3.5489
6.51294,-0.85296,1.95077,-3.86065
5.52092,0.151165,1.94851,-3.46311
5.91662,-0.236732,1.96471,-4.02585
5.86232,-0.279802,1.96436,-4.02689
5.89916,-0.243853,1.96436,-4.03277
5.87745,-0.261428,1.96436,-4.02919
5.40491,0.233525,1.95889,-3.36084
6.41997,-0.785018,1.9387,-3.45211
6.79211,-1.17218,1.96274,-3.96129
7.10125,-1.45394,1.94217,-3.40659
6.29905,-0.656598,1.94276,-3.97161
6.20435,-0.565732,1.94465,-4.0126
6.13366,-0.497647,1.94035,-3.67553
6.08863,-0.45032,1.94182,-3.88124
6.18152,-0.539901,1.94805,-3.67474
6.18366,-0.540077,1.94821,-3.68153
6.343,-0.707703,1.95049,-3.73196
5.10928,0.527451,1.96543,-3.3748
5.26906,0.35951,1.96062,-3.77389
5.54205,0.0918939,1.9563,-3.5252
5.70572,-0.0913731,1.9529,-2.79712
5.38269,0.255483,1.94901,-3.07541
5.19501,0.40982,1.95477,-3.14528
5.05223,0.556338,1.95422,-3.07606
5.18412,0.410538,1.9555,-2.83244
5.87024,-0.272894,1.94191,-3.31092
5.84331,-0.268383,1.94409,-3.3878
5.83836,-0.207261,1.95396,-3.39336
5.51636,0.107099,1.95351,-3.29191
5.56972,0.0535631,1.95334,-3.32975
5.93832,-0.300325,1.9492,-3.2653
6.94586,-1.31157,1.94881,-3.29609
6.29004,-0.727003,1.94131,-3.98384
5.78789,-0.189702,1.94822,-3.65204
6.3212,-0.771194,1.95236,-3.40974
5.54081,0.0139081,1.9563,-3.66243
5.49571,0.122246,1.95085,-3.66695
5.47294,0.0935508,1.95083,-3.66143
5.43979,0.161812,1.95656,-3.57537
6.29705,-0.728162,1.9458,-3.55932
5.80548,-0.221496,1.96126,-3.38807
5.09043,0.477622,1.94949,-3.59151
6.4114,-0.826701,1.94964,-3.17684
6.49926,-0.905336,1.94804,-3.25869
5.58018,-0.00418531,1.9595,-2.58501
5.53834,0.0372764,1.96276,-2.56338
5.64996,-0.0351334,1.95494,-2.97215
5.77539,-0.149101,1.955,-2.89903
4.77156,0.825653,1.95128,-2.84591
5.73857,-0.100887,1.9424,-2.48064
5.7297,-0.104202,1.9424,-2.48278
5.68552,-0.0582796,1.95737,-2.71206
6.44981,-0.820893,1.95398,-2.31732
6.63496,-1.03047,1.95112,-2.83171
6.60331,-1.00654,1.94833,-2.49936
6.64056,-1.0367,1.95004,-2.37208
5.60221,-0.00602415,1.95371,-2.74761
5.45072,0.152173,1.95012,-3.12229
5.35102,0.252089,1.95592,-2.57336
5.40038,0.203847,1.95582,-2.83921
6.02586,-0.411643,1.95634,-2.48892
5.496,0.126196,1.95784,-2.8047
5.31025,0.287189,1.95797,-2.76526
4.84224,0.772349,1.94988,-2.53674
6.36352,-0.77757,1.95413,-2.61982
4.90149,0.696744,1.95106,-2.71972
4.78497,0.807793,1.94915,-2.72877
5.5893,0.00258588,1.94606,-2.56953
5.63383,-0.0586693,1.94348,-2.50087
5.70756,-0.13576,1.946,-2.51876
5.76147,-0.216381,1.96054,-2.5529
5.22327,0.334448,1.94607,-2.39499
5.69237,-0.146203,1.94373,-2.59451
5.54435,0.0259683,1.95485,-2.42143
5.87498,-0.309824,1.95356,-2.47336
6.65509,-1.11024,1.94761,-2.76119
4.71568,0.833185,1.9515,-2.86355
5.08149,0.466887,1.94189,-2.86411
6.07172,-0.504387,1.95901,-2.39404
5.16547,0.392474,1.95677,-2.57968
6.60502,-1.04057,1.94815,-2.59319
6.0164,-0.434889,1.95615,-2.63444
6.54496,-0.987906,1.95913,-2.6748
6.51701,-0.953192,1.96671,-2.50837
6.50815,-0.935095,1.96618,-2.50418
5.72616,-0.161974,1.95163,-3.02125
5.74573,-0.185571,1.94945,-2.9686
6.25901,-0.720408,1.95203,-2.90012
5.41285,0.129076,1.96431,-2.56372
5.53155,0.00840406,1.96655,-2.77111
5.22826,0.317291,1.96831,-2.65909
5.49287,0.0859617,1.96992,-2.73777
6.3832,-0.819593,1.96353,-3.02637
5.53484,0.0340549,1.95056,-2.48357
6.65412,-1.09148,1.95738,-2.81853
6.68745,-1.1297,1.94693,-2.88211
6.56523,-0.974233,1.94389,-2.34103
6.46673,-0.878532,1.94143,-2.8107
5.95319,-0.366729,1.94799,-3.02966
5.79588,-0.195263,1.94978,-2.39421
5.52325,0.0925694,1.94342,-2.90282
5.6056,-0.0524447,1.94698,-2.86691
6.33903,-0.731144,1.95991,-2.46334
5.36288,0.229002,1.95559,-2.58342
5.38058,0.236011,1.95564,-2.58383
6.32197,-0.71253,1.95409,-3.02426
5.33918,0.282876,1.95559,-2.52041
5.23055,0.387842,1.94655,-3.29523
5.58001,0.0275268,1.95894,-3.33099
5.43195,0.17704,1.9567,-3.27418
6.07012,-0.465742,1.95012,-2.7359
4.52415,1.08574,1.95268,-3.35008
5.82042,-0.231542,1.95442,-2.5769
6.08162,-0.498805,1.96178,-3.06115
6.01524,-0.402761,1.95679,-3.14957
5.8472,-0.204179,1.9498,-2.55696
5.21699,0.372872,1.94297,-2.92636
4.27967,1.34112,1.96422,-2.92208
4.44192,1.15926,1.94765,-2.64426
4.42568,1.16301,1.9521,-2.86265
4.90092,0.690149,1.9499,-2.7688
4.67759,0.869354,1.95879,-3.13328
6.41785,-0.861989,1.95396,-2.29747
6.2703,-0.726995,1.94948,-2.77364
6.14615,-0.602192,1.94801,-2.76607
6.19861,-0.694319,1.95225,-2.2775
6.09738,-0.583184,1.94972,-2.89659
6.10407,-0.550913,1.95087,-2.92579
5.9592,-0.439727,1.95351,-2.85476
5.68107,-0.176589,1.95919,-2.86753
5.17064,0.375635,1.9587,-3.17661
5.18376,0.353063,1.95844,-3.14662
4.84683,0.677598,1.95865,-2.59829
4.31132,1.19432,1.94875,-2.71331
4.38764,1.11539,1.95586,-2.57079
5.25493,0.244031,1.94693,-2.4971
5.25265,0.232537,1.94703,-2.50116
5.36718,0.13356,1.94839,-2.60157
4.23714,1.26726,1.94591,-2.52943
4.40797,1.09099,1.94865,-2.48757
6.29271,-0.79904,1.95578,-2.58573
5.82809,-0.328868,1.95817,-2.48494
5.89761,-0.394628,1.95038,-2.45806
5.91443,-0.364501,1.95013,-2.5248
4.77017,0.753291,1.94336,-3.10619
5.03616,0.477634,1.95015,-2.49851
4.44311,1.07777,1.95256,-2.63899
4.69307,0.863189,1.95749,-2.56589
4.78165,0.78287,1.95638,-2.63066
4.759,0.839195,1.95752,-2.58061
5.53486,0.0502342,1.94609,-2.88511
5.47928,0.101244,1.94985,-2.78173
5.27052,0.28856,1.9482,-2.86525
5.62256,-0.00895462,1.94556,-2.41763
4.76126,0.832382,1.95473,-3.03792
6.41494,-0.841228,1.94222,-3.29882
6.18967,-0.597659,1.95296,-3.04142
5.5297,0.0685854,1.95358,-3.17301
5.39382,0.23284,1.95092,-2.99609
5.60505,0.0284538,1.9465,-3.02432
5.63868,-0.0284685,1.95968,-2.98106
6.07568,-0.472571,1.94947,-2.98659
6.03826,-0.405888,1.94773,-2.96391
4.99884,0.617313,1.95622,-3.35535
4.85041,0.783602,1.95548,-2.63819
4.58816,1.03988,1.95267,-2.79231
6.87925,-1.25932,1.95669,-3.47405
7.24516,-1.61367,1.94504,-3.50254
7.22909,-1.63801,1.94505,-3.49395
6.97334,-1.37996,1.94475,-3.45784
6.95805,-1.39779,1.94476,-3.45365
6.54693,-0.978188,1.94456,-3.5149
6.58756,-1.00308,1.95615,-2.79755
5.8605,-0.269573,1.94747,-3.22444
6.21168,-0.621652,1.94007,-3.39855
5.63334,-0.0382096,1.93521,-3.28955
6.07356,-0.473175,1.94577,-3.49512
6.52135,-0.919709,1.94743,-3.40252
6.86935,-1.30118,1.95815,-2.94739
5.53694,0.0758783,1.95581,-2.75807
4.93777,0.674848,1.95485,-2.99204
4.87139,0.699995,1.93966,-2.4858
5.38258,0.20185,1.94401,-2.63915
5.33004,0.257398,1.94342,-2.78292
5.32644,0.253859,1.94342,-2.78395
4.89809,0.721094,1.95356,-2.81305
5.01326,0.598763,1.96018,-2.8939
5.28683,0.329641,1.94981,-2.48862
5.02261,0.560878,1.95021,-2.57726
4.85499,0.719434,1.95659,-2.61595
4.86678,0.729795,1.95653,-2.60978
4.94454,0.636743,1.96079,-2.61258
5.25255,0.340567,1.96071,-2.90825
5.33996,0.263988,1.96411,-2.60214
5.49175,0.12636,1.96006,-2.6303
5.01488,0.616365,1.95822,-3.01603
4.70578,0.954707,1.95754,-2.91425
5.2279,0.401439,1.95758,-3.07932
5.43208,0.200417,1.95286,-2.97877
5.47532,0.132778,1.94201,-3.64803
5.23317,0.400553,1.94695,-2.55112
5.34937,0.275589,1.94594,-2.55328
5.15138,0.432765,1.95417,-2.48216
5.78722,-0.202178,1.95623,-2.73682
5.37833,0.204237,1.95296,-3.16211
5.38172,0.228639,1.95283,-3.15922
5.35399,0.231629,1.95211,-3.14012
5.58494,0.00697142,1.94976,-3.07873
6.24666,-0.702409,1.96106,-2.66321
5.17564,0.370145,1.94206,-2.96329
5.3034,0.273235,1.94409,-2.8811
5.06733,0.503555,1.95514,-3.57678
5.64948,-0.0852397,1.95898,-3.64399
5.57143,-0.0126761,1.96331,-3.16478
5.56304,-0.0216383,1.96353,-3.16487
5.60047,-0.00159735,1.96389,-3.15939
4.61915,0.973709,1.95658,-2.86676
4.60866,0.938333,1.95648,-2.85781
5.99242,-0.449854,1.95379,-3.10654
4.6305,0.934225,1.94671,-3.51618
4.23042,1.32058,1.96288,-3.39533
3.40297,2.14421,1.95494,-3.68556
3.70455,1.87697,1.95785,-3.6125
5.69869,-0.16666,1.96279,-3.52054
5.40079,0.178465,1.95094,-3.48355
4.79401,0.741791,1.95127,-3.37741
4.66691,0.88877,1.95293,-3.31781
6.30921,-0.758905,1.95419,-3.60933
5.99542,-0.440573,1.95858,-3.54616
6.30646,-0.745841,1.94379,-2.96646
3.88389,1.6801,1.95637,-2.91069
4.1483,1.37091,1.95387,-3.06634
5.36046,0.142408,1.96014,-3.59133
5.36445,0.159232,1.96008,-3.59345
5.4308,0.097119,1.95811,-2.98892
4.67935,0.839309,1.9565,-2.65946
5.1637,0.349359,1.95868,-3.03318
6.10417,-0.581541,1.94015,-2.32308
6.12463,-0.572922,1.94024,-2.32155
6.163,-0.598862,1.95902,-2.68864
5.61118,-0.0591156,1.95266,-2.38337
6.36618,-0.844985,1.94784,-2.72895
6.43736,-0.87254,1.94885,-2.70776
5.6614,-0.092053,1.95298,-2.50128
5.37215,0.174663,1.95255,-2.44612
5.15228,0.428386,1.94444,-2.59045
4.84732,0.696316,1.96265,-2.56333
4.78014,0.760341,1.96071,-2.72669
5.7726,-0.234022,1.96282,-2.65008
5.76787,-0.216082,1.9629,-2.64835
5.63817,-0.0783162,1.95843,-2.56598
5.57654,-0.0261677,1.96103,-2.66532
5.88269,-0.359272,1.95188,-2.44815
5.44806,0.0673336,1.94867,-2.5525
4.91857,0.584339,1.95106,-2.5476
6.06342,-0.569426,1.94687,-2.60633
6.0761,-0.555346,1.94683,-2.60645
6.07107,-0.559752,1.94685,-2.60523
5.90896,-0.38611,1.94755,-2.4394
5.95033,-0.41026,1.94958,-2.40936
5.99451,-0.455493,1.95186,-2.65781
5.53666,-0.00104183,1.95044,-2.49701
5.31634,0.236203,1.95382,-2.68729
5.39973,0.120567,1.95083,-2.68185
5.58722,-0.0763131,1.95634,-2.45189
5.48579,0.019257,1.95568,-2.49431
5.4513,0.107515,1.94462,-2.42653
5.45866,0.107741,1.94531,-2.35429
5.93943,-0.41919,1.94725,-2.39341
6.87024,-1.35261,1.94984,-2.57562
6.72154,-1.21261,1.95089,-2.48869
6.1452,-0.641244,1.96668,-2.38788
6.15015,-0.658563,1.96697,-2.38556
5.73407,-0.198278,1.94924,-2.46668
5.52156,0.0124826,1.9518,-2.7452
5.59248,-0.0309427,1.95612,-2.91086
6.40082,-0.888652,1.94476,-2.58656
5.2168,0.34472,1.94009,-2.5415
5.81287,-0.290266,1.93977,-2.92314
5.82195,-0.283062,1.94036,-2.93303
5.62432,-0.109712,1.9426,-2.97008
6.15559,-0.641831,1.94327,-3.06372
6.684,-1.14335,1.95089,-2.55529
7.32988,-1.8437,1.95267,-3.1422
6.36373,-0.855923,1.95169,-2.94743
5.91105,-0.414466,1.96458,-2.96178
5.64243,-0.139832,1.96372,-3.08497
5.42207,0.0896491,1.94583,-3.72533
5.3532,0.139529,1.94581,-3.81035
5.74606,-0.218864,1.94305,-3.13926
5.40448,0.131634,1.95168,-2.70734
5.35799,0.158489,1.95224,-2.73513
5.02403,0.511146,1.94857,-2.74809
5.61825,-0.0956075,1.96475,-2.79637
4.93315,0.559776,1.95301,-2.9172
5.23327,0.261807,1.9578,-2.42357
5.52899,-0.0318486,1.93998,-2.97024
4.61951,0.856612,1.94321,-3.26597
4.4965,1.00741,1.95002,-3.49435
6.55444,-1.04932,1.94965,-2.89172
4.55418,0.97297,1.95743,-2.95275
4.44434,1.06143,1.95732,-2.76916
4.54032,0.950565,1.95532,-2.79008
7.49961,-1.97072,1.94686,-2.88566
7.5245,-2.01134,1.94718,-2.87974
7.33773,-1.82748,1.94754,-3.17745
6.46975,-0.955174,1.94689,-3.31106
6.63414,-1.11284,1.94558,-3.31694
4.7084,0.817909,1.96796,-2.35763
5.29434,0.202735,1.94837,-3.08771
4.65276,0.849897,1.95033,-2.94343
5.65658,-0.146388,1.94677,-2.68398
5.27548,0.227222,1.95006,-2.62435
5.24433,0.261065,1.94994,-2.63804
6.53549,-1.04405,1.95752,-2.48005
6.68956,-1.17739,1.9632,-2.50073
6.23838,-0.738972,1.95365,-2.56867
6.21649,-0.698475,1.95162,-2.53214
5.46585,0.0473925,1.94786,-2.44367
4.67324,0.831419,1.95826,-2.83602
4.60417,0.874637,1.96118,-2.88312
5.59267,-0.0617767,1.94026,-2.29487
6.8656,-1.34729,1.96761,-2.354
6.87992,-1.36779,1.96807,-2.4233
6.6753,-1.17844,1.96725,-2.37213
5.59054,-0.0813037,1.95977,-2.42119
5.39251,0.108004,1.96088,-2.54032
4.64912,0.869457,1.95767,-2.60224
6.09279,-0.59853,1.95493,-2.68962
6.11544,-0.609004,1.9548,-2.70806
4.73447,0.784327,1.95002,-2.67187
5.48797,0.0668801,1.97106,-2.41577
5.45203,0.117447,1.96931,-2.5679
5.38761,0.160475,1.96378,-2.59157
4.94928,0.624658,1.9633,-2.40107
4.93843,0.613174,1.96333,-2.39989
5.16877,0.412691,1.96112,-2.44523
5.21028,0.363965,1.96064,-2.45192
5.25659,0.351867,1.96036,-2.56202
5.22955,0.352839,1.95804,-2.69052
5.5132,0.0749593,1.96279,-2.80883
5.71619,-0.0729698,1.94749,-2.31518
6.05686,-0.454034,1.95448,-2.52146
6.81279,-1.18428,1.94785,-2.512
5.78494,-0.143944,1.95471,-2.77962
5.71404,-0.0728548,1.95765,-2.77963
5.53779,0.0784528,1.95473,-2.95539
5.39894,0.27354,1.95801,-2.28966
5.90895,-0.274172,1.96071,-2.69473
6.1839,-0.54809,1.95402,-2.67647
6.21783,-0.548513,1.95397,-2.68053
6.33016,-0.67365,1.95832,-2.55487
6.28143,-0.615986,1.95314,-2.4617
6.28699,-0.589711,1.95311,-2.52109
6.17603,-0.488598,1.94698,-2.29498
6.22212,-0.521398,1.94454,-2.32177
6.30465,-0.618167,1.94587,-2.37922
6.27664,-0.632827,1.94527,-2.42106
6.476,-0.818302,1.94001,-2.41422
6.43989,-0.717029,1.93984,-2.34052
4.68438,0.957173,1.96677,-2.62272
4.53581,1.10385,1.96442,-2.42606
7.70997,-2.07169,1.96599,-2.34921
5.26783,0.400593,1.93907,-2.46165
5.23681,0.398973,1.93919,-2.49506
5.14562,0.490866,1.93864,-2.63286
5.4439,0.192521,1.93564,-2.29
6.50299,-0.82611,1.94763,-2.60275
6.80889,-1.12663,1.94162,-2.43225
6.94278,-1.26087,1.95087,-2.38989
6.23488,-0.573108,1.9531,-2.36706
6.23641,-0.568466,1.95366,-2.33394
6.58714,-0.892047,1.94775,-2.42475
6.62091,-0.933915,1.94709,-2.38924
6.35791,-0.687157,1.94001,-2.55928
5.67756,-0.0163281,1.94906,-2.70377
4.9455,0.681724,1.95534,-2.39315
5.03645,0.621979,1.95604,-2.28788
4.55083,1.07985,1.95264,-3.09696
4.92686,0.703226,1.96274,-2.79327
5.1808,0.438847,1.96283,-2.82826
5.37854,0.242318,1.94934,-3.56066
5.52233,0.102535,1.95699,-3.39537
5.17731,0.481562,1.96422,-3.31592
5.26018,0.38996,1.96376,-3.36917
5.53785,0.119445,1.95466,-2.8103
4.90096,0.76803,1.95348,-2.70039
5.00548,0.722801,1.94574,-3.27008
5.77911,-0.107311,1.94903,-2.89548
6.42408,-0.725115,1.96194,-2.86016
5.72543,-0.0187889,1.9559,-2.4265
5.8196,-0.0810311,1.95156,-2.39728
5.85369,-0.157189,1.95058,-2.42919
5.73905,-0.0629293,1.94959,-2.41706
4.82561,0.843052,1.96513,-2.79676
4.70563,0.95897,1.95408,-2.55989
4.8964,0.768136,1.95582,-2.574
4.58773,1.07273,1.95442,-2.74609
4.86029,0.818588,1.9618,-2.6583
6.1353,-0.465829,1.95926,-2.47462
6.10987,-0.423342,1.95915,-2.39795
6.12053,-0.413451,1.9592,-2.4009
6.07464,-0.384202,1.95165,-2.48749
5.96281,-0.267907,1.9511,-2.5425
6.17461,-0.4885,1.95029,-2.57026
6.18388,-0.491301,1.96086,-2.74662
6.74155,-0.99738,1.96419,-2.50239
6.40526,-0.683455,1.95725,-2.40507
5.37744,0.325818,1.96686,-2.5141
4.87188,0.841127,1.95411,-2.45773
4.98357,0.731278,1.95257,-2.41878
5.0008,0.713758,1.95285,-2.4512
5.86229,-0.165044,1.95358,-2.51239
5.47303,0.253776,1.95274,-2.37456
