time,obs1,obs2,obs3,obs4,obs5,obs6,obs7,obs8,obs9,obs10,obs11,obs12,obs13,obs14,obs15,obs16,obs17,obs18,obs19,obs20,obs21,obs22,obs23,obs24,obs25,obs26,obs27,obs28,obs29,obs30,obs31,obs32,obs33,obs34,obs35,obs36,obs37,obs38,obs39,obs40
5.08474576271186,5.99833147063313,7.21281544539148,7.4288898518033,6.30180909958675,6.52480833120789,6.89080103136229,7.18235588863102,6.57600518601751,7.22568638218046,6.51347411357302,7.34294122727812,5.50132825726018,7.21263236271104,6.78713883850996,6.87624858524959,6.6871293953652,6.7219588001621,7.15175285845283,6.37983237827366,6.90035628516952,8.16020298234704,6.67236986563921,7.3605500818433,7.42980973156697,6.47526718435641,6.40824382569047,7.54847170321074,6.37769823069654,7.42211097981188,6.5898606512681,6.89415988849028,7.46519578115582,6.18098693948186,5.77504677323086,6.30584780320269,7.10816593513609,6.70047761856624,6.72399199944254,6.30010966156231,6.09590191929448
5.59322033898305,5.94830021887377,7.25916313722541,7.38731073880843,6.31569140181519,6.57818593294654,6.84592755717896,7.18992689775943,6.51618776267746,7.19686868158388,6.62301115001988,7.34339149158623,5.34509856303808,7.07600755193987,6.81202636070922,6.85577357088415,6.74629658416359,6.6929915665273,7.10872917542337,6.34758589782971,6.98440630913938,8.21618674158573,6.72777462052238,7.31395234505209,7.43826966123943,6.53175262552857,6.37969763066906,7.52972928572876,6.4479123922564,7.48968976038636,6.58889383044997,6.87151669097889,7.4048303997138,6.23795364661187,5.77261527228595,6.28167082457612,7.03921110793731,6.63590207986523,6.74124497430448,6.26243776634888,6.06541258954247
6.10169491525424,5.91027183726012,7.12125726649557,7.38792281346293,6.34501929148334,6.58114224179686,6.78944293056125,7.20903451471551,6.4265739941667,7.22512411644795,6.48261426387906,7.36869173901647,5.40655489046265,7.14458008225149,6.70606508671443,6.85612729709939,6.75307546248772,6.71482998806813,7.08296531883996,6.34691496200537,6.99689673405005,8.16206117834091,6.76114136888059,7.3045042184944,7.47842134459049,6.48249012550466,6.41415075738335,7.49554706381551,6.46769097035709,7.43690064417052,6.56317866215121,6.92896310479489,7.47057486012812,6.22299160356033,5.70028196975466,6.34414456054867,7.06942343835333,6.58996906438333,6.73830652561567,6.26359343131967,6.14981034551141
6.61016949152542,5.88263593529605,7.22243665517355,7.38540896746409,6.3592577457821,6.64871610808844,6.82651051230304,7.20056012392533,6.48900301526849,7.28356071395198,6.60510427325998,7.38184652539774,5.41902903702147,7.20912924838344,6.74381684856,6.83850086571823,6.81490252451984,6.62505668846575,7.05870626386217,6.32479943160504,6.99734075041595,8.22502441841003,6.71400583348499,7.27580361246418,7.44847983847465,6.47479354299085,6.41905995411148,7.50688665173925,6.42358843535098,7.45155067790518,6.49492559871972,6.89663589506027,7.46430227578065,6.23178373153747,5.8065505839899,6.36633101939547,7.136286745384,6.6019436998442,6.71673485427849,6.24905375366284,6.13437399224679
7.11864406779661,5.88390133039789,7.14692274584237,7.34317513232967,6.37566079547281,6.5157002347925,6.82232210067594,7.22131285031786,6.42196174281042,7.25851094169371,6.52844289747123,7.35264204552763,5.38280344463865,7.14573560443412,6.69451074240097,6.84637875152035,6.72654074372744,6.58925495140729,7.02386516701606,6.30625599096078,6.98326193650523,8.31502477983503,6.74936480108973,7.28739979313982,7.46465582821706,6.4827596562882,6.39537592943826,7.49085201220341,6.41242707829919,7.46259281599988,6.53612829794017,6.94374560806962,7.45475674360263,6.17946687144079,5.76770776982159,6.25854007559381,7.09362855820734,6.59343741346857,6.73003075365204,6.19530401288573,6.05895634624005
7.6271186440678,5.7907621250157,7.15097729011858,7.36798497662886,6.36839275593205,6.49012625793663,6.68048590039098,7.08692782926543,6.46267609627177,7.25499090282152,6.44985780573267,7.23892564645229,5.29684820220425,7.18272518638328,6.64460906316314,6.84076198062531,6.74657127415989,6.58361141917549,7.02086104483787,6.2591100460587,6.91058246853039,8.29174555153475,6.75725816396803,7.24451306931241,7.41442035114523,6.49860897261389,6.37480206758651,7.42798142203019,6.46247549564077,7.45386882406486,6.53435961506714,6.94901120920326,7.4376972058044,6.1847793908307,5.66867248933182,6.26153252400036,7.13470502801779,6.5249819192391,6.65693008225868,6.16527028819762,6.06581182455289
8.13559322033898,5.76750172459787,7.18589336287514,7.35966788834733,6.37575974550207,6.42414286070963,6.71770482784997,7.21094629545191,6.36413659278258,7.3412574106497,6.58791882905374,7.32243857903926,5.33996535688589,7.2090096409072,6.69506886737508,6.79344343312157,6.69736002507115,6.51502939783633,6.96675144199412,6.21803954267827,6.89051847330827,8.26739783161482,6.72996253295622,7.22171459641118,7.43075923754989,6.4581678359875,6.45993679879312,7.40696796375267,6.47267276040866,7.41272938986391,6.47819906693276,6.90509299485871,7.40296765929426,6.23494793544345,5.66420600184962,6.20957385300733,7.03549353795734,6.52803056234155,6.64634719888238,6.16863697904675,6.04149281499259
8.64406779661017,5.74733343801993,7.20224640331149,7.34346785947152,6.34392357168469,6.40572856657621,6.71110052339462,7.10773078421932,6.38070338665651,7.19514791678338,6.51057490077984,7.27186386781228,5.24291594645711,7.03563507509423,6.63059101091494,6.75859538244641,6.68097199331149,6.50796975569067,6.89056526632917,6.22606426764251,6.86956022298252,8.31983104383012,6.69602028763154,7.23946783973494,7.40295573137692,6.43549916031137,6.4330347328226,7.32648492114743,6.45879298013316,7.40021727675255,6.44490781763036,6.88355355461133,7.39590365804459,6.09875563015158,5.58086745553691,6.02834060651304,7.0688617789118,6.49359975607649,6.57646724706692,6.15583843194171,6.06268942664987
9.15254237288136,5.83088091384728,7.14342800275103,7.34316831124052,6.41770945834631,6.40218089346604,6.66736004088355,7.12233741449164,6.378482159915,7.24599914851255,6.42178864601094,7.27543489743268,5.24328569056206,7.25881678493811,6.68690793595742,6.73366366426179,6.74033129204276,6.47678457543304,6.96740983810506,6.16161951821071,6.89921693557881,8.23957234455081,6.76399625101643,7.20854239668348,7.43072406846475,6.43676985668839,6.4543947643057,7.32926629304181,6.55728583540042,7.35174975003054,6.36495473832128,6.83456460353972,7.41573125706945,6.15486948006333,5.63839860895051,6.08492651278413,7.03901473246099,6.46827173285257,6.58166273920374,6.10440170326928,6.05973915508717
9.66101694915254,5.69603318847041,7.14401527320934,7.26311391131421,6.3721980976633,6.43536037561756,6.65597018604224,7.11216681373072,6.32240830738752,7.16658036453631,6.45104802851041,7.27401672699663,5.21058748562358,7.00575602559483,6.60100136755718,6.74324183217113,6.76965550552909,6.46233102565403,6.89826591373702,6.16300874270564,6.82037402049153,8.27960982176639,6.70382089223408,7.14761618670229,7.41489068098159,6.46991849668419,6.41251682768097,7.34748369655919,6.40832525547787,7.37878486581348,6.44667139286129,6.84252240166018,7.34505604228375,6.07886297431127,5.62519139438557,6.14133553130414,7.02886666768669,6.45976722889024,6.54612991995367,6.11384966023305,6.00192332915896
10.1694915254237,5.75054802116465,7.15334342522312,7.26219796477772,6.34397231493396,6.37170758347493,6.61612015676772,7.10110566107808,6.33455598933167,7.19484263198231,6.42816336722354,7.27593898905483,5.20185196056934,6.90727842074384,6.62855286098399,6.72292386915928,6.65695124069613,6.36715652412979,6.82659209096594,6.10128982964156,6.84607540988209,8.1840977995137,6.78512967408841,7.16065065106563,7.37476364940279,6.45350907584819,6.38253813137086,7.22398506939736,6.44529916903,7.33090447070308,6.38221444037993,6.8670386158338,7.34381708321021,6.0794985216916,5.50713800329145,6.01616715581505,6.96151025508072,6.42899785870421,6.53575662754547,6.09537789886119,5.92629165218275
10.6779661016949,5.70386547212421,7.15263742051845,7.25245029077688,6.33845880846423,6.25911264574325,6.68874885868042,7.07574654184364,6.29753104968338,7.17120213491236,6.26614763078138,7.15377287861513,5.16338412735938,7.01099790981932,6.69669897127826,6.7383546208467,6.63793453375904,6.39573752665581,6.72448435702102,6.0918119719964,6.89437935562493,8.17229824511194,6.68827020224483,7.14519056236866,7.36988466144857,6.41136432081563,6.38442359835598,7.20574872588595,6.40742894152656,7.33098937274966,6.3218008762604,6.80230740007809,7.33966988646406,6.04140392457033,5.55205646027477,5.99580852768721,7.00872871263243,6.41531561873347,6.49337052952616,6.04915050166603,5.8812185706605
11.1864406779661,5.63184922637358,7.12242248992201,7.17961804168902,6.28128791301589,6.15900612656201,6.59695188816643,7.0071631648968,6.18509713134082,7.23498536448287,6.28512015351325,7.24600795787048,5.15836565217027,6.94851880521207,6.54150467848313,6.6928590763195,6.64029222123224,6.34426627240454,6.67547077750932,6.05560539648659,6.82924799369544,8.25600275020206,6.70666655236993,7.14615041127334,7.36811417582151,6.41319021560986,6.34281727268863,7.18290567230755,6.33560578871425,7.27643900744526,6.34870275024655,6.7829064430449,7.31697897437244,6.02596092490799,5.53351633190407,6.00921235035674,6.99890359062357,6.33906467181613,6.43549593313887,6.05961940566834,5.97855404390108
11.6949152542373,5.73605973857314,7.03368991271115,7.19756524475001,6.28066109802301,6.15628151225481,6.60598161057233,7.03321349586667,6.12511570043032,7.08400803055459,6.24365315527364,7.2321078790499,5.11400681559704,7.03590168658636,6.61341556732919,6.60639762898923,6.55563276194454,6.30020712045634,6.6305774463182,6.00384289548296,6.76483546715754,8.23690249943665,6.65392605654641,7.0968273446442,7.36728462863729,6.4012110629467,6.30860302176527,7.20322517525145,6.28504569854981,7.24817126989985,6.30483757218881,6.79534836925905,7.29833209792751,6.04252667254887,5.49158728767602,5.96091351426901,6.81811466047139,6.33756734165243,6.41929510707505,6.02151713620757,5.856852382647
12.2033898305085,5.72674381165785,7.10643925232618,7.13302989989721,6.25450335485905,6.1319116700779,6.49435042980345,6.99443446642637,6.17235720924761,7.13478616597992,6.35002037278801,7.22341787664501,5.03930743881892,6.80435437027672,6.36854447072341,6.61088903813192,6.56723936598608,6.25371130758046,6.67986313546114,5.92394685224233,6.74657905407289,8.19540931310332,6.62155711546456,7.10072214149348,7.36093060979918,6.33892323714231,6.28342508445603,7.14816976017688,6.35635905678776,7.21368387659525,6.31371433141541,6.73108556477538,7.24285086449458,5.99723974703483,5.51606219276139,5.86783322406101,6.8438260118672,6.33934025683419,6.34987113533505,6.05037258000011,5.8492066148341
12.7118644067797,5.66657855032178,7.07138883966144,7.09017510984159,6.22558122856875,6.11722951388323,6.59774931211389,6.98176695583329,6.03163201673123,7.11288119016409,6.30033077450416,7.20714953477885,5.0597098908241,6.96366694382395,6.46891558768636,6.57011257063189,6.58820850990058,6.12468913102824,6.5815789906835,5.91567383612692,6.7175422874622,8.23405173912928,6.60913576591982,7.06742611148535,7.3364230156536,6.29124352746333,6.20667034242556,7.1078893774782,6.30111058383301,7.1601872104419,6.23635522763633,6.75547799542637,7.26719641537903,6.04091151519399,5.5060466901803,5.88576495108954,6.90735275276961,6.26325501367076,6.35114574122069,5.99149446963559,5.84117235215894
13.2203389830508,5.61907428785892,7.08299689873868,7.03913521143904,6.20170861576811,6.08930126277254,6.52726939486218,7.0361598843468,6.01735423310208,7.15212736927619,6.18578415993092,7.23459353291824,4.98600158166983,6.69822972063154,6.49113322688963,6.54076381591094,6.45199887377341,6.17406889199679,6.51545498255609,5.87509795792271,6.76267096607537,8.27007668906011,6.58231707292645,7.05183657371563,7.3065815323031,6.24945694262726,6.21624881969421,7.10552874217993,6.29871379903106,7.16655037111689,6.21814480327728,6.73770638863758,7.20556774158584,5.95080816247737,5.49319208903001,5.87727128671781,6.82145116570984,6.28241809895289,6.33828764947624,5.98249436380483,5.81675031552445
13.728813559322,5.60219610996192,7.05850526666462,7.03412095487115,6.22564145012504,5.99507323813321,6.4821250301137,6.90553218303248,6.0384808176173,7.08755681361148,6.27883693103304,7.14817890307113,4.86545504145792,6.92523165575717,6.52008736220482,6.4811639189256,6.46602924977907,6.18810641922426,6.4766557273219,5.85354652545914,6.78771052980936,8.13146954206286,6.49937711851034,6.96013871410406,7.25562540092112,6.18633740943688,6.13500430373,7.09255000128359,6.3023131381319,7.19280092368006,6.20801033988092,6.69894419188023,7.16273925684749,5.93330953481395,5.40930470689935,5.94268392953516,6.88321084488481,6.28834876886865,6.25832419539818,5.96188063125799,5.84158273830566
14.2372881355932,5.61782264982689,6.94243379054849,7.00668993798451,6.13695715118157,6.00417457007463,6.51431837535874,6.85581325239255,5.90440622117323,7.01607079749146,6.22290400913509,7.09980092082986,4.98787232444492,6.86069004197712,6.48457462404575,6.40832264795036,6.39354257803245,6.10893791386908,6.43172705048987,5.79911039999121,6.7078908434922,8.19168689861718,6.4971150313187,6.94833579074218,7.29628196096268,6.19577553288309,6.16560067966819,7.0830051311944,6.22887415427053,7.12695506274214,6.18334346032319,6.66305187456005,7.19027616644428,5.9115945833338,5.4780537538223,5.8343398419273,6.79898862177582,6.23039801925955,6.2071698011821,6.0059549453891,5.81971377828753
14.7457627118644,5.55192192962245,7.06375532971776,7.06894037760326,6.13103798190752,5.91173151497027,6.3991904415363,6.88046039988316,5.9038857080041,6.99650006730456,6.23817330618617,7.15715780831804,4.89397024971966,6.68978689837001,6.47565416295826,6.37261064238632,6.39408708845252,6.0454869495195,6.32624688987199,5.76186248971822,6.74598680055673,8.04677731435732,6.48905724861429,6.91091178281664,7.27532863010811,6.1889335421965,6.16737577304198,7.0491009850955,6.25540839325354,7.06733754760721,6.14186244895617,6.67630954776739,7.12856081306648,5.94307999088819,5.41383977729114,5.81181916282091,6.75841067329783,6.19556257660222,6.21174886522602,5.9155342561557,5.786633902169
15.2542372881356,5.63052197206129,7.03915291024296,7.01538811645153,6.12146182320083,5.82883315200592,6.38225779582318,6.88633345017953,5.86992736017766,7.00246320298529,6.20896415738648,7.12795803695329,4.82260869643377,6.62400375558106,6.36866127713968,6.38309819074442,6.44287064019972,6.03138881326383,6.18221392719214,5.74787354352421,6.63888999725695,8.11268079579646,6.44565773312888,6.95641167428023,7.23112007366304,6.14934399683572,6.05412430717764,7.01889458244357,6.2197211084913,7.05248962266994,6.13679895902582,6.63702268159118,7.12289602680195,5.88546638461396,5.38936912285126,5.73803903647878,6.76417337102859,6.1957354049373,6.14652595224659,5.91494021648792,5.77524871341453
15.7627118644068,5.52651330557138,6.928593706273,6.9234726751248,6.08482210481301,5.84053993399913,6.38143317640568,6.82131183878716,5.83153027572607,6.9739225337014,6.18086623279924,7.09710987649905,4.8100856922738,6.54159295749609,6.41480193407358,6.34604088772657,6.38350177111097,5.8988919153422,6.16424030570583,5.7128839376891,6.66955933391397,8.16033313314336,6.46982319994331,6.95535970312408,7.19905442740037,6.1725258721946,6.08898880023521,6.93272907032872,6.20666332660739,7.03046813765165,6.08088062322814,6.71181969924393,7.1211032827561,5.80934263165046,5.39712620885029,5.7484782720346,6.75402559808861,6.18754207877956,6.11088244558301,5.89528406067325,5.66930947843813
16.271186440678,5.47007670855357,6.99448273719812,6.93784124091973,6.06792132599056,5.82116815213018,6.37509551547091,6.80654923989454,5.77093416531408,6.96523173781114,6.18106738680445,7.06655363724999,4.78388330997557,6.67223033176401,6.40688216218672,6.29511155948723,6.35155599155039,5.89682568564052,6.09774072713703,5.66389565764079,6.7189169588576,8.00751621595527,6.42913578201364,6.91206590392544,7.21533102671936,6.08389170935934,6.0545563335031,6.97892481442004,6.18795161347236,6.98120358226529,6.06552816228276,6.53763594015311,7.08041464073728,5.87586237995123,5.41924346033682,5.72598251819996,6.72742526704341,6.16408297009729,6.09359360106277,5.87234535857588,5.72738896646778
16.7796610169492,5.39467813470409,6.89229754282821,6.89048949540552,6.03372783968911,5.72651846806126,6.22792038221977,6.79766870800778,5.66260147930337,6.96071807286651,6.12980263256952,7.0807528924038,4.743855145287,6.69896671104205,6.43799062582045,6.25331400250225,6.32117925881505,5.86486150491499,6.04962216741737,5.64998467686162,6.60094757512981,8.02961595095031,6.43315780402683,6.87526260202494,7.21244456572217,6.08877077116888,5.99485343357058,6.91169454569206,6.13507632451539,6.96607387259492,6.07843394080054,6.6568194099483,6.96675553657298,5.80774414434578,5.38403066926258,5.72607008841637,6.70931876441077,6.10007876924431,6.11379389857619,5.81962976126166,5.65439332435596
17.2881355932203,5.44331117083284,6.89396224355834,6.85125516737898,5.98505893562096,5.77118634273989,6.34636462479981,6.73163232906145,5.7243486055569,6.89891278606131,6.04540783334591,7.08601013029759,4.65174185927181,6.7039073775837,6.3535822056609,6.22454793906194,6.36163822716041,5.67352703572723,5.98400930384785,5.56878180150334,6.5506950954841,7.99753658564073,6.41424056043773,6.86007875809596,7.17019114638209,6.03409281061974,5.97559068714869,6.89357733403837,6.12624082139456,6.91501510117237,6.02109186124704,6.5607721044658,7.02109291565565,5.80602473316518,5.34029960317999,5.71060198420309,6.68299530493329,6.11878225982902,6.04748107733236,5.83744150938066,5.65021048616659
17.7966101694915,5.40715729430446,6.94770922348298,6.82623439250902,6.00087471574043,5.65306761153867,6.35620505330944,6.69558396483973,5.63191115286245,6.90218174992149,6.11274092679736,7.06769164007774,4.73548974803534,6.52439559465936,6.42467639167947,6.2094890420429,6.29318697637592,5.68412378797436,5.91675953306147,5.54601021363314,6.5419166342086,8.01684481254471,6.33664674883948,6.81776800507837,7.12997742193864,6.01125073681774,5.95613583008356,6.86076095342516,6.12615912119114,6.87467377594703,6.02478883628334,6.57857231536119,6.96402172085213,5.74175401629961,5.34134062960948,5.71701388861551,6.66462992748223,6.08688706569798,5.96492444189469,5.77194417294584,5.62242977004062
18.3050847457627,5.46196109817952,6.9093512417393,6.79574965153048,5.95208054093119,5.73997118212766,6.24493564899314,6.7013755424516,5.62663791111086,6.91038680549339,6.03313800008404,7.06214450797638,4.59767920434464,6.46124531990241,6.35090491088792,6.16745037134114,6.25555070567056,5.61097732666416,5.84727315527947,5.55213874757779,6.58398688738732,7.9979785598771,6.27922133467737,6.81747742216669,7.11479032151822,6.01739804901,5.8963956842532,6.8573559656502,6.1336555509754,6.85148671551335,6.0305117921578,6.59043431339819,6.95849332029305,5.72791414653142,5.30138984205559,5.62338549976961,6.53515246493091,6.02770180382857,5.99306347836661,5.8336990326919,5.56010548207587
18.8135593220339,5.27681366986854,6.84383089220831,6.75687532807441,5.91839029379202,5.62078585698085,6.20286743598031,6.68298370928931,5.58740302996291,6.88575519976999,6.04351096600554,6.96194676828048,4.63239831628316,6.39925895082423,6.29726748798411,6.15674111653375,6.36624198716567,5.63325648769307,5.85476861496149,5.51755991153017,6.54700405677552,8.0260893061301,6.31311568512202,6.79209392557517,7.08643086274207,5.9979179477836,5.87655747296691,6.81092530086086,6.00817195937639,6.88451110160516,5.97322476490513,6.59973374579747,6.8872156612451,5.72547943111023,5.30404484440736,5.5648082180401,6.55729694410153,6.05443876206058,5.98148487411059,5.76062755241347,5.62733366677995
19.3220338983051,5.2557060727805,6.81141264299068,6.76227176412696,5.88684806713076,5.51765980186932,6.19136043294168,6.59772874659454,5.56378374448501,6.72901408304178,6.02614407454646,6.97969664262533,4.58038188163637,6.56511898587113,6.38930262847394,6.12451959498022,6.20683260700079,5.5784160795378,5.72719721910658,5.45611952510517,6.44998225267392,7.96503426261932,6.27572874093307,6.76088354106526,7.09512424300527,5.95063293358406,5.86837943284242,6.78897195427854,5.96069135834061,6.82213466136539,5.9601135758452,6.57182355174187,6.84744494211357,5.6433608726599,5.35207574243775,5.5096324133574,6.57736569580391,6.00149381484007,5.89953677317606,5.75947330823512,5.62103080398039
19.8305084745763,5.25238500137271,6.84166347784194,6.72256454469439,5.86409158098058,5.50091086776625,6.10274224861595,6.54067586001974,5.5315353277863,6.89308375022074,5.98914770777809,6.90385687139559,4.56441308654299,6.49598049040925,6.24480134256242,6.13295727189502,6.30160209248356,5.56998991322618,5.70958697423223,5.39318257987808,6.47049359172322,7.94775710692502,6.2385833748566,6.75282393938855,7.09719673996368,5.88664848504802,5.84842144187548,6.72377532761841,6.01243117954169,6.72348679116924,5.9077774150771,6.51273640577051,6.81545706692355,5.61990842486776,5.22718445668676,5.62658559537971,6.62322104590377,5.97177618351398,5.85514393014211,5.73480643817031,5.59047228985682
20.3389830508475,5.22916353250939,6.83156870454321,6.66903668959814,5.81506692611008,5.47346737570724,6.18236060460807,6.52563536440018,5.49059045338862,6.78701318959912,6.00322517108332,6.94931792920739,4.54786182348681,6.42496290830902,6.12378018736255,6.03881596793885,6.24897173330744,5.47030066173599,5.70708790900245,5.38499753321525,6.39906287931538,7.94099795145474,6.27059797783183,6.69778380331544,7.08095811864007,5.88037721720562,5.84250629238977,6.69173521877271,5.93920402844491,6.73687447349471,5.8974673044631,6.50213470541943,6.84459590881581,5.49641590799932,5.26629972805165,5.52420811834948,6.50631333518153,5.94902805594574,5.78313052205432,5.74179440265551,5.55056656433767
