mu1,mu2,mu3,mu4,tau1,tau2,tau3,tau4
-0.756202106485579,-2.51283949530163,0.243604472600332,-0.322825217698638,1.62037016709268,0.230534011557888,1.19522521600733,1.0235461654855
-0.668460337473228,-2.88707677622114,0.643787087316676,-0.12779661587524,2.58562326747245,1.05440025666248,3.23335575284951,3.54294928734725
-0.745884895958494,-3.27613076360238,0.699484742876408,-0.128159774758978,2.95361940163978,2.1850909130212,5.70078278477584,5.09151157201354
-0.896547740107116,-3.29952403294853,0.66482403285325,-0.13584278396251,4.88087695990076,2.86462754680506,9.72492028152353,5.41748340993073
-0.600062710675401,-3.18876767898412,0.704985212423525,0.0146340451104729,4.48234520901846,2.80541268083032,9.71043905701924,6.30331023004891
-0.559438693550919,-3.13989376410968,0.874023702953963,-0.0303007673712027,6.28376960114477,3.74229202579578,13.329323495295,5.09301618986516
-0.677066831357281,-3.23172781142985,0.783155282009651,-0.0503245662057492,7.20597499004422,4.03507322565598,17.0636107709355,4.51828594283214
-0.720200329347513,-3.10641797296985,0.920566809433899,-0.147117564227984,6.53726645496434,4.26612495653923,11.1373725551739,3.80364307723368
-0.798075315196894,-3.08634893650107,0.834356674810447,-0.154812840717306,5.67379181741157,3.41863795013928,11.5259911146077,5.21320394129128
-0.801705827818511,-3.2758390468891,0.856620149425591,-0.0464940786106654,5.44046902504023,4.37919157493867,12.1883178614162,5.19457748633036
-0.606446614818582,-3.45307575219101,0.820037292142285,-0.126347822570643,6.48291917824708,5.47949689469866,13.2971244837465,5.0576622778189
-0.711541358324934,-3.39676722236359,0.84842677445326,-0.0566493018444182,7.954584803032,5.27546282298124,21.770512291837,5.76589927582337
-0.834561958861833,-3.48145850183935,0.831977002947589,-0.121785584669673,4.96390751248513,4.43041485829681,23.0531886925199,6.22936881107322
-0.809816083840508,-3.65905525521367,0.813004737249279,-0.164895724829647,10.3702467781377,3.51359090257694,14.5831630935222,5.51335807625002
-0.731082344845153,-3.45513949073165,0.844483029652963,-0.0809936743679852,9.08535231025322,4.79527635389264,10.8806314443882,5.98917940160566
-0.806265556185129,-3.39292343788284,0.766673120483515,-0.170272180541594,13.8660826136983,5.1309628137677,11.805651121088,5.90798036895909
-0.758045675899535,-3.44657377335547,0.823053687759564,-0.0706335837763418,9.61700696364855,4.25716841283265,7.05926100353359,6.85275856142266
-0.854638281928402,-3.34822100389863,0.848390867597093,-0.059159820589612,8.89422374806958,6.67748208095383,16.4872431700428,7.28271467790433
-0.767302838110538,-3.3203757687764,0.90113120767178,-0.153526129579391,7.62007038467792,4.06772382413349,11.0408788849753,7.10265709060562
-0.811682804013986,-3.13687105506962,0.775478393455889,-0.0453422172936812,4.56350233614502,3.77941927013599,10.8598865534276,10.9262519481899
-0.715072446099939,-3.21006479082961,0.834201422239819,-0.072934690182924,7.6910312083151,2.24398548452539,9.85305745325397,5.31952652279134
-0.830100527526122,-3.24918463352671,0.97390883681762,0.051148185959777,7.48103657185385,2.06857459511371,15.8893639267752,4.81805950911414
-0.707815040546227,-3.52205372933334,0.986826517129476,-0.0133184800750373,10.3034423459263,1.80052071325929,15.6095025515667,5.76268051642223
-0.722170721373234,-3.51519532265823,0.978074689032198,-0.230348975359218,6.80126768425238,2.49530967626556,8.62097801686453,3.85130387279759
-0.727198758360994,-3.55485407397317,1.02135042829328,-0.163709150429378,10.5564915368918,2.75067993668416,9.61168859304541,5.1447260899735
-0.766574457177657,-3.63494512297464,1.0842447691339,-0.067432544681596,6.75030408105434,4.15677271637648,7.78242069391509,6.22906334999265
-0.730879960665493,-3.5333192230489,1.00512879647009,-0.0509221774649413,7.13287813924549,3.34790144041139,14.44365633036,7.46115842933783
-0.620600596458193,-3.53705578127132,0.988905640505792,-0.0157899515590579,5.89029058395523,2.83741748453769,13.5629903811944,6.39784500820021
-0.784759429189896,-3.51004521682847,1.08909349024477,0.0138359073629601,6.02353925822946,3.06569140787532,11.3569293113466,6.93029481652031
-0.755804253408813,-3.47219817999914,1.043975390399,-0.047064677084397,6.17273042118235,2.79673014746912,10.6727911709618,8.07374590418096
-0.622640375271299,-3.54208467223663,1.0586236460088,-0.0654072173511675,5.67745176850718,3.07161433820198,9.20881907305411,5.34218188252071
-0.526980331570672,-3.42621945437547,1.05460801133518,0.0163396777034888,8.16672604381361,4.17941126443036,10.0582695901089,10.0826314025291
-0.557534154841197,-3.54339632278377,1.09269482096098,0.0849926082014615,6.15451646992595,3.73448151168789,5.21123219584844,8.26561939945926
-0.567647685252049,-3.55375168114597,1.16209832951898,0.0690746077455916,6.58550142837216,4.51861966828711,6.11018868317553,9.43274238770778
-0.568074823676074,-3.43985346907595,1.09656872453854,-0.0260143907351153,7.10523944174936,5.59420862866895,12.9954326112759,5.95533465732875
-0.632778076707891,-3.52757128798736,1.09304157791306,0.00617591918263417,8.527269063998,7.47570102625614,16.5889622764038,6.52839944188689
-0.672131048567181,-3.55357698203704,1.12894359043982,0.0429363348240471,7.87933062539559,8.94174869775327,12.4460242692316,10.0149637261157
-0.646573570571183,-3.47131585649866,1.09550806747093,0.0173002739989339,10.5526768256202,10.6780311039856,17.0854822485712,7.1256325825919
-0.597510535901782,-3.47230710339724,1.07870866176238,0.00481997277015289,13.4399637503988,8.56922238005117,17.7986831101264,6.94268478600918
-0.675470051372009,-3.44412811352852,1.16942694331473,-0.0025784964920375,10.5680197906559,6.80978043972006,14.707085348404,5.73711050462464
-0.667403305965703,-3.45903532991055,0.97577857127036,0.0491944167531626,8.87120140628066,8.15103935732981,20.7606097528545,6.02155906651669
