kappa1,kappa2,kappa3,xi1
6.91475625758499,0.569932444730907,2.79999874465661,-2.20793787053884
5.08777932287943,0.425356121422833,2.37105026862366,-1.82943300442086
4.28997134256302,0.748527427538054,3.1712607899848,-2.32056072554193
6.74998190585662,0.523277239184651,1.55993837623308,-1.46048260532162
5.87606727988961,-1.35386568573958,2.8773046059955,-2.55521396430786
5.10859088761587,1.1582823495348,3.34468367455904,-2.31314943570677
5.22713124512337,-0.815784881792655,1.53447988861248,-1.87765295953311
4.41715511287987,1.76831805496754,1.35085565987153,-2.42746501260032
4.96884677183345,0.942547066115599,1.58666564056975,-1.67654018065133
4.85558129603397,1.12116843927836,2.64794656722541,-1.53362432380199
4.46903537009396,-0.393117563114992,2.51640636958494,-2.06197622156848
4.98008386308226,0.771057934266056,3.01916932023058,-2.30787108566805
4.76445509386718,1.49745833176926,3.0902708851789,-2.07286497832215
6.39719325082401,1.96833203477588,2.61989755089606,-2.35048779973849
4.71975759833527,1.09862471265005,3.04304876524237,-2.50092326561707
4.31714064314355,1.87671344695322,3.85473924553025,-1.95376331504276
5.30065608365232,1.43190657668021,1.35060303695416,-2.80575974380805
4.589552226234,2.67868517311462,1.93313796184134,-2.87734035373571
3.64715735474575,0.995930932006968,1.13975555973779,-1.85086356236783
4.68059999395053,0.377881421707211,2.59624347846325,-2.86420013304602
5.22055426916774,1.39115998497104,3.44095970655803,-2.293295333977
4.31407758846083,0.56791068043052,1.94892672955421,-1.51782208929942
4.73708704187339,0.822117091363248,3.14291692197725,-1.9639907125684
5.19319687146359,0.559106498420629,2.63118595776982,-2.8978870807897
5.78225652629373,0.153870238369084,1.56019454152851,-2.33454470545788
4.77000826410244,2.03371651212483,2.1856587781338,-1.9865701127419
2.80664619191308,2.68555993232151,4.01420963844314,-1.42267353785767
4.73221587058561,0.672540874223427,1.30669261903531,-2.28622041032419
6.3173188433097,-0.25940306688557,2.86437364707373,-3.17496850598099
3.46943503331008,1.86535662104644,3.02211003392081,-2.00037995993895
3.1263280549479,1.13645977378034,3.3081846404638,-2.45070609047526
4.55217921639056,2.36391389243405,3.13310611827869,-2.66753969228958
5.76068538739886,0.210111760625781,2.59781951190205,-2.74391092779165
5.50446862290435,1.34439531281046,3.1410040472434,-1.83046268174864
4.71908338987898,2.5115501059014,2.24694775496246,-1.66577556694354
5.44273447031458,-0.125318133022694,3.39081149071808,-2.25031361576817
4.41209694594589,1.76465774047589,2.63917963651016,-3.30758827700432
6.2383531485932,0.825073102525878,2.84916398054156,-2.40214210600351
5.81917279087988,1.43976910218073,1.12870304779137,-3.3214139581684
4.83870521317201,1.00533178688991,1.15490238304879,-2.90356073552873
4.09243432561717,0.310067548818774,2.2203142422635,-1.89111569471372
3.5293956428986,0.221595232080417,2.69050190958343,-2.70825984363159
4.35301443370344,2.5527601053913,2.75945994273882,-2.67318533317772
3.73583788001578,0.92426060046103,3.28401682710436,-2.18809122978837
4.56722095957653,1.40424880854636,1.51900230412906,-2.64275591351684
5.27791733378213,0.225534819856962,2.8296575347885,-2.36345167557682
4.69717504268621,0.743562564115435,0.81767421497376,-2.73660605690375
4.50459351973131,0.820986127586586,4.42055767491492,-3.0962786628098
4.91392511086177,1.34635263912381,1.83315693684086,-3.06616315541233
4.0452146629404,0.589966749970178,2.43340565909261,-1.59639625569629
4.5419930465244,2.11142035883923,1.84860542574058,-2.995198161834
4.5442893188045,1.60981201255208,3.46294276781853,-1.97357085662251
4.70057574534303,0.567108454480368,2.64312521694344,-2.36235922190914
3.20201656556409,1.77588850415561,2.53399100593207,-1.99395667124641
6.15269734801484,-0.00278333345703019,2.30723091377722,-2.70196190005122
5.13811727313281,0.10758752352299,2.84852705175429,-2.27048548671143
6.05883895402999,0.620690134702855,2.03713568192203,-2.10650249003972
5.22374279753287,0.232648360596084,1.94179685920438,-2.81340325188493
4.51312245289602,1.56512151145697,1.40242953679305,-1.66810190269328
5.605727814116,1.46406780906171,3.30390411511063,-3.01589190663504
4.54889451806088,2.09852577922607,3.24234968883271,-2.74472810879337
4.77522704244522,1.31558764210656,1.62502384637292,-2.80344728351363
5.468914170955,1.26767565840448,2.25756658793938,-2.37523065324681
4.95254026118526,1.06125689796641,1.94230874264755,-2.36345162265837
4.50160132712138,3.17389168864675,1.87843935551386,-1.6870675851211
4.85448014369191,0.550285371591722,2.060673238878,-2.50917016125805
4.947186782965,0.549081045630838,1.91011957986752,-2.45492610161416
4.44192426830048,0.871314026276613,3.562668949384,-2.73980369929728
4.27873107794077,0.363864898072653,1.40119757866728,-2.62893289002628
6.5255181558086,-0.120365968526582,2.81940065094854,-1.6834728262591
4.20132598603827,0.38835207383477,2.41588732056886,-3.10652981474245
5.6899543488291,0.563805804320259,2.22555379688702,-2.47634497431169
4.48694836417452,0.802749113744498,3.02564191294602,-1.88144491463235
5.47479945594851,1.38316522556994,3.25775276783421,-2.20294570880955
4.17106416838328,1.09487311668108,2.46129183624155,-2.13120455885381
4.02867495978053,1.39052419412862,0.308468426540255,-2.18973767993183
5.07193075352614,1.76244852660746,2.59709402977966,-2.2557156218448
4.52656739199932,1.31891665450145,2.79249438174692,-2.4261523799472
5.13790772733739,1.18458945683519,2.69995939540125,-2.68235742817988
6.57143416439364,-0.221687602933757,3.72182461120692,-2.83342597729044
5.67378936256842,1.23662194844789,3.11317654947863,-1.56657150658368
6.17808492651986,0.262022161367291,2.21686781411158,-2.39470441080393
5.12544509908549,1.06430878605343,0.103781601188057,-2.307103453195
3.8353827829224,0.10728752186809,2.44101135098249,-1.9558981661813
2.35278215768619,1.94869693914237,2.23513249268514,-1.39571798046431
5.33953934989273,1.22308268282733,1.32498639138723,-1.68543931387909
4.76612835144255,0.832296487448833,2.8279195491179,-2.50192040628573
6.12889406379111,-0.0338177136713484,1.58759713034007,-2.61445706580562
5.87050639059036,1.6079830953625,1.5250362971247,-2.50952002012846
5.97493966180864,0.327379267705181,4.33765119919121,-2.55477538259441
4.14088442722066,3.0428897219223,1.51429400600804,-2.19008902742048
4.98438965059754,0.650324720320556,2.54078846994616,-2.52866909953657
3.61536656992491,2.22903172192116,1.9683538948916,-1.79790370897656
3.86044279180724,1.38513664367783,2.60950582486001,-1.8390585457305
4.61496920903584,1.96007364037133,2.74847373027042,-2.15555911389323
5.75820858466262,0.554717855538593,3.46210092090368,-2.81663449940192
5.93505913350317,-2.01231460761317,2.56025003357524,-2.39924875795113
5.80734437497081,2.06821958674363,2.14636922580154,-1.79638505277259
6.10322295293123,-0.404966388873283,0.903173755131373,-3.17214038256863
6.17360143340739,1.02250105384566,1.22459690636225,-1.84842375536383
4.47180736395175,2.39580206340745,3.8978303104998,-2.02896539275438
3.56832386423851,1.48629794269443,3.07052793130942,-2.17268752344934
5.27942967134109,1.47629278541999,2.73138796582408,-2.3002484412216
5.16158619998979,0.470837665567129,2.11706367091046,-1.67432673071342
