mu1,mu2,mu3,tau1,tau2,tau3
-0.773123860780347,2.24508273988309,-0.676978688980481,3.82181272109137,9.37727850774242,4.97820959288683
-0.86526705644003,2.30629946035118,-0.806169357185242,2.31377059616246,7.83039585379878,4.34679196099608
-0.550234900374364,2.42530456306724,-0.736804830139363,3.03739015243507,6.45433675758401,4.0945375047864
-0.701789676980784,2.35054696730023,-0.743550869078403,4.97285822264763,10.7102872815579,4.41214032772673
-0.61330474617031,2.41582628212891,-0.633561568803527,3.15176142035367,6.15343078599474,3.79127824604203
-0.679688609604106,2.32344955518746,-0.601678373820108,4.68993896411228,7.60209216788299,2.6254484084264
-0.683320973391702,2.35205026968956,-0.658749528546573,3.37027406019078,6.47703768542643,2.02282045205364
-0.610478030396479,2.33781681605665,-0.642629959396093,2.9616355129017,6.50564131897359,3.20839653972107
-0.655095644627321,2.44721801018196,-0.737895568565801,4.57627535862808,7.68748480945777,3.13660312704433
-0.937175643103638,2.38825153281929,-0.678027031940095,3.39861835937489,7.28292962350068,4.19647212749518
-0.700937722456047,2.36814027616403,-0.693089820196873,2.71990511580975,7.63393358883184,5.22352994394658
-0.775947256925713,2.40438749736761,-0.506049778933842,2.57983225421058,9.02431742025353,4.27917603759835
-0.820969419504564,2.34082170219328,-0.487136602100015,3.17769414849351,10.8576110516332,3.40058696852437
-0.63142954842892,2.46436126315776,-0.698976699471511,4.06629419172274,6.61666766970893,3.89850256521545
-0.740744700730413,2.42940232009031,-0.769620847453227,4.16014680174123,10.1078894465821,4.27372336803814
-0.930302343861624,2.41582343046403,-0.654573190954678,3.57303702951748,7.96673423949146,3.72653485907206
-0.7021159392434,2.35339706873865,-0.801639205106963,4.53490617892633,9.51419912978919,3.90208309505199
-0.732873154723265,2.36207429736495,-0.80761333114117,3.58697799161863,6.56890535759026,2.95120682721726
-0.78194516057949,2.47625519755161,-0.862835914362945,3.5386974485509,4.9571383782659,2.71066566844227
-0.665019755542839,2.44870277335126,-0.888963226746847,3.35663941044672,7.64725417046014,3.56839875786501
-0.741420401086471,2.33805131927933,-0.91639847473843,4.00077126567238,6.92494514438294,2.22139849252545
-0.842977178318866,2.40823177791234,-0.827003792956768,4.13741498359112,7.72803855249647,2.70210854272894
-0.991441473891224,2.26408893393973,-0.828991995450231,2.30732584106078,6.28785509146812,3.35251955249573
-0.7381441688128,2.31873320116668,-0.763769548362197,2.94316060135309,7.04681266530574,3.88365016996102
-0.712741254673283,2.38506107787152,-0.844809248265579,3.76791801736392,7.31013047565606,4.50255225952776
-0.834978119972176,2.48463069745791,-0.871320165097244,3.39703324741084,7.45099834333014,4.04271271897545
-0.664952433052006,2.3069210700586,-0.736224606556441,3.21442229270392,9.18648122992988,2.9138883712733
-0.603113272127934,2.2802255859649,-0.650768732249111,3.20242524528712,9.11603480214806,3.52299079546081
-0.648289801785649,2.44635839792359,-0.73094626861588,3.68249084237602,7.02048813091918,3.03277512881723
-0.603870154614214,2.32442918631546,-0.677989697022667,4.06172710170554,10.4628726433002,4.45121970594328
-0.561528111170687,2.37099936419886,-0.554124085540038,3.38220910973196,7.82297240448791,3.16715332921266
-0.692697836727436,2.28669778575491,-0.823638111178665,3.90112041619309,6.35057937437113,2.87076124947565
-0.603390868708801,2.17765665411436,-0.501756580939247,3.09581947928132,6.58403609488822,2.64440091507979
-0.688286323302101,2.24119883037645,-0.774474146337893,3.86550738732588,7.54068254496995,2.36423568815078
-0.749400998177142,2.36274189981531,-0.787424820170149,3.25910170851965,4.56177223697356,2.53736874147376
-0.671620092913832,2.43939534572714,-0.709923115636445,3.48487202221093,8.79476216806081,2.9497439768359
-0.539572939746647,2.31559530125712,-0.667276108721144,3.13021118704571,7.50047561893554,4.23104858229895
-0.82763280617101,2.39751983176622,-0.566830602798505,2.68606791495842,6.79770884036786,3.77890024873154
-0.745208313061111,2.41802817051873,-0.550447442082962,3.08153600686715,7.10444642883456,3.7757225010087
-0.576961211566145,2.31532908359359,-0.779405874228037,2.69287062299658,9.13690340278901,3.98640058825352
-0.675451860053446,2.48173588348367,-0.788166876584595,3.83797459205339,6.83117128099996,2.9523229399586
-0.749965538224808,2.46254582932063,-0.702660382014697,3.3239001406276,8.90609573037005,3.35778299340057
-0.750070205442005,2.38406687498965,-0.845606768408281,3.69093524145052,8.52057152055514,3.43655362014799
-0.789123336793974,2.32407501249139,-0.84270659191718,3.59813059298097,6.16980826867026,3.51280829526462
-0.74252027389744,2.33765196047327,-0.934437689405641,3.33750208139481,9.37866001215171,2.49833887443494
-0.737572531247208,2.42652336601666,-0.970468591552529,2.6879193891257,8.84191288318205,3.32753247087962
-0.593661286466275,2.40969120397831,-0.771201869532396,3.93928073713909,9.66823895228006,2.9208502222863
-0.905017631117522,2.36726886659146,-0.782415846657437,3.67813844773287,6.96161223777323,2.67089909908786
-0.684899852392953,2.38776450028696,-0.7797136172384,2.55685768848742,8.8854130605594,4.59482704844541
-0.72568071511823,2.33615722500889,-0.850060386763214,2.4981590439074,8.55313594791637,4.02128526953465
-0.604043421426264,2.30783973281159,-0.703729743570273,2.73597889242051,8.92666588364794,5.08997154960479
-0.568101819095705,2.36783774676891,-0.736719102626014,2.69500646431882,8.07601140333226,2.94229698750803
-0.69344600864617,2.26678060213822,-0.74475270502307,3.30152175522314,5.99472327660449,2.69726564822942
-0.708602428216716,2.44570535109881,-0.826477326772512,3.58865924661757,8.68959252035522,2.43588230905962
-0.696318482236025,2.33028053601361,-0.667121320732122,3.53095700708307,7.63309382734644,3.34008296897979
-0.684419446139667,2.3608700036533,-0.848582589600171,3.40075050486803,7.88080288283853,3.78365147026114
-0.696003883298352,2.49484342963742,-0.955740773889467,3.13640301844554,5.5565646965588,3.32190571223764
-0.713679530458867,2.36731317227016,-0.677082495343607,3.18241112939703,6.21234902440724,2.6906786598534
-0.722357293121099,2.29028549666488,-0.796089132753145,2.71916622583024,5.97256688124611,3.10709054305489
-0.731714811160758,2.41908396104413,-0.738665472633613,4.01070064371889,6.46223818761644,2.52234143158324
-0.790354134412064,2.40811489726474,-0.70382697220811,3.66594303587172,6.59400800930311,2.13412329103139
-0.60725381275023,2.35183320495799,-0.643351418094764,5.17352967246256,8.98059461617727,3.02277696822835
-0.748651808332063,2.32787478697463,-0.788185949674058,2.7866236207853,7.58220958167217,2.88905462746437
-0.776759790402287,2.42578578284391,-0.709914095056722,3.25790993902496,8.93892869585838,3.57593784267869
-0.729176522128589,2.41839060784696,-0.757329666172165,4.59599593016448,6.95236967143008,4.17195176898195
-0.627466688342942,2.35505494929726,-0.802028407024616,4.72689200296636,6.57321048839491,2.48219624264392
-0.725115547104426,2.35869858619224,-0.720013404423439,4.26542397901379,8.11715382746832,2.41333014084201
-0.685987925737525,2.33660313735861,-0.909675529484109,4.3354149348318,8.75401104172551,2.47381832729163
-0.66009766683636,2.47185013238647,-0.966742263019052,3.93604297836596,5.7714829611085,2.56782026450646
-0.641836958728476,2.33552873545731,-0.837295859757299,3.84080960603535,6.34345699442772,2.09647320423671
-0.705597725241605,2.32872199495988,-0.615136734818049,3.10351967085971,8.11070289417273,2.93366595437787
