qu0,qu0025,qu005,qu095,qu0975,qu1,time
-1.68342505548143,-0.60793903110729,-0.50565386868706,0.505411409776591,0.606895546296964,1.82443081958288,0
-4.89064604484496,0.000864484494534702,0.158289112121909,2.44587199719581,2.73176692014103,6.78954352137468,0.2
-4.41940150168583,0.444029129187163,0.659533373480551,4.35168483116753,4.88766807621118,11.3202063277113,0.4
-6.27993332780046,0.83620726918938,1.11417966404308,5.96375305224692,6.80403343922696,13.565903109124,0.6
-5.39340179735876,1.19630031029901,1.5360177848252,7.35476138573869,8.50871858002027,16.2268588779096,0.8
-7.20069207247705,1.53477182573172,1.93503391564508,8.56565682294334,10.0349438560397,19.1873671999517,1
-8.2499766612843,1.85606431448962,2.31019593613669,9.61035936981729,11.4085627324519,21.4842121699715,1.2
-9.09078070941184,2.15645724125743,2.66350721003484,10.51311230533,12.6499619241772,23.7858552784399,1.4
-7.70361655629241,2.44660054063312,3.00154746156961,11.2918962176413,13.7562219572778,25.6430937514078,1.6
-6.40654716182832,2.72103954956245,3.31625290401871,11.9672026743336,14.7489109909432,26.5826549795454,1.8
-6.60051662460445,2.98371948168781,3.61594295460059,12.5541351386487,15.6242336811463,27.8037589865582,2
-6.63187672838658,3.23406224604974,3.89766149515713,13.0668585815445,16.4305120085265,29.0456852241139,2.2
-5.51572508081637,3.46825664965543,4.16212419106933,13.5212142188872,17.1559851302568,29.6835754645876,2.4
-5.345777813909,3.6902686024398,4.4107357708585,13.9269361688379,17.7578286894624,30.4332137172645,2.6
-3.4924505674632,3.89987087644639,4.64131036956564,14.2903093903689,18.3512278726021,31.4239865790884,2.8
-6.31859297172846,4.10235762765542,4.85751140075364,14.6163325900958,18.8417087812377,31.5707197703782,3
-5.73803239257049,4.29110933330723,5.05372770157924,14.9112740054247,19.1262156960625,32.1680863568351,3.2
-6.78404682504723,4.47099084772846,5.23565156261199,15.1791994505579,19.5061947317467,32.8004752974146,3.4
-6.84212028496926,4.63927882311165,5.40264972000833,15.4226931824611,19.7605822086023,32.0573450117907,3.6
-9.67796079248579,4.78974440649579,5.55246314362289,15.6446449780855,20.1346722512118,32.7076957572371,3.8
-10.5938248374774,4.93420911659397,5.68664512146385,15.8446814615243,20.3616474480514,33.8840786861352,4
-11.6531391436763,5.06393801279303,5.80836414450931,16.0211913392769,20.6437213992375,34.1313533170097,4.2
-11.599174695363,5.18546282273765,5.91626752423459,16.1898337967345,20.7447054230753,35.110285211538,4.4
-12.525404699917,5.29199776320987,6.015159628714,16.3301218806134,21.0908373949624,34.0332172769433,4.6
-10.4587460543355,5.38918021363439,6.10166046667299,16.4606348343603,21.1839693342428,34.4181908112737,4.8
-8.05458005579909,5.4790998744861,6.17401354857155,16.5810380743823,21.2861419108987,34.9550980086819,5
-7.73103644037491,5.55908542685833,6.24525883750676,16.6911139411818,21.4666574555293,35.356307324055,5.2
-7.24637553674204,5.63198515561946,6.30191822655584,16.7881104518678,21.5246354576079,35.7895198005806,5.4
-5.15186856896874,5.69732167338134,6.35594787955335,16.8744682121206,21.7565583717447,36.4052689934131,5.6
-4.62395643000023,5.75852501707008,6.40106290531111,16.9570510457205,21.8666938498973,36.1232338197407,5.8
-4.44141431144088,5.81037697508516,6.4415954639511,17.0271215578901,22.0339738017929,36.9756194404935,6
-3.01708817511301,5.86135923709388,6.48059528926111,17.0885879334345,22.0492178902488,37.7431876185051,6.2
-4.23225105309622,5.90849920750691,6.51485325130923,17.1497883207716,22.184229694019,36.8022803201629,6.4
-3.75051114278637,5.95161914804607,6.545089765909,17.2003587556912,22.177497955846,38.0362424093925,6.6
-1.6383709680422,5.98606630495947,6.5706385024694,17.2546706854583,22.2176724935813,37.5932696713713,6.8
-2.62105620315979,6.0238054750403,6.59755588756845,17.2938050402925,22.3864258146157,37.6136880106681,7
-3.09721445443716,6.05654656703955,6.61941756731091,17.3344884066252,22.4497198093973,38.5686719622011,7.2
-3.22578550866957,6.08563072968101,6.63993870585283,17.3732694402834,22.4408021760522,37.3735405759907,7.4
-2.95656206529141,6.11508686657853,6.66112776668823,17.4106354992007,22.4664393483251,36.8956532078727,7.6
-4.6288652297173,6.14011838296357,6.68020046168711,17.4392813885188,22.6691774094951,37.1175517854572,7.8
-5.81793907254027,6.16642234306331,6.69804280915474,17.4789799596351,22.6739430942218,38.0353687810058,8
-2.67335341390639,6.18987896619932,6.71495633378723,17.5042772510697,22.6334388137825,37.6812116763208,8.2
-3.00900299673325,6.21392757967718,6.73055245489324,17.5335831925684,22.6651780605353,37.8339977432919,8.4
-2.38359972970243,6.22885390857982,6.74177112358792,17.5624026720868,22.8208739930222,38.1415342452023,8.6
-2.32592794280984,6.25124775068686,6.76077645072129,17.5895823906327,22.8237164472356,38.0946048678748,8.8
-4.52516451568034,6.26657626291146,6.77247130851621,17.6191955762675,22.9014973420384,38.4713811698895,9
-4.89139139941996,6.28787201333039,6.78629405918223,17.6443913704109,22.968414237118,38.0958515356673,9.2
-3.85496926925944,6.30002226104411,6.79533352594519,17.672740239239,22.9754004720322,38.2261294650597,9.4
-3.05106598325966,6.31071999364515,6.80620752499718,17.6991939796245,23.1001797667947,37.3401870641843,9.6
-5.26452386715507,6.32665972863262,6.81659713355865,17.7238790125572,23.197486255057,37.51402303372,9.8
-5.04182808706908,6.33782745407124,6.82832674404933,17.7508065584779,23.1231513035995,36.7788212042985,10
