c1,c2,c3,c4
-2.08277390369323,-6.87200237865065,0.626304505644889,-0.645500880667071
-1.07944885864471,-5.26395181138336,0.609768347654852,-0.347511737492075
-1.35700715634006,-10.6833936517804,1.26373707979674,0.478369210902695
-1.20623624665076,-3.60008547580317,0.196239172090509,-1.10084721596688
-2.00111801850237,-7.23864580720468,0.525276205339865,1.1849609745232
-0.226518264691012,-4.88227561272863,3.51379619250806,-1.5726962977798
-1.62118881054076,-3.51142885191211,1.24800459982462,-1.18730112597584
-0.0200336714954173,-3.04652053440128,-0.540023309930754,0.0953047224159387
-0.890609051534711,-5.84958302333586,-0.0294327040944926,-0.531221534173085
-1.13516890847082,-5.91326116651471,1.19819668143717,-1.49104902911143
-0.263428693581195,-7.67431390860144,-0.616692611459349,-0.610808042593464
2.1086039916563,-3.7157704776547,1.38399391220275,0.319978047295491
-3.36616526927922,-1.82948450632419,-1.19120586514492,0.0914137727385367
-1.50341351062317,-5.50929404459941,0.447036703581902,0.834254400978348
-0.476628300394462,-8.88872340124543,1.27980183262825,-1.21529028686538
-1.3406531427407,-7.48922608088807,0.317220152520087,-0.113312659522438
-1.37306005427365,-8.23215670186097,-0.424007487981626,1.11806085647183
-0.646811186797093,-3.20865992047739,0.554688643957969,-1.41888351057645
-0.400536704431386,-4.64675421728357,0.977256150489262,-0.474223005800256
-3.11193651304534,-1.93578243491116,0.901658353277035,-1.24234325085168
-1.21914318831065,-4.03779963843985,3.2649947354929,0.038471715345486
-0.537461356293377,-7.15017234105569,-0.393645898440942,1.54482332548596
-0.733763099627061,-5.50627616956117,0.585100691475441,-1.36655826661052
-3.13791141682646,-4.68588667841684,2.19332377146365,-1.25508217618267
-2.73429466539306,-4.8959024314401,0.473213767235625,0.918468787714401
0.859300785255837,-3.93961139363986,-0.0645931069349468,-0.0970905382105411
-1.22973868606212,-2.05026079869582,-1.17229979834499,-0.015605511985737
-0.326007068071536,-6.16615522796865,0.339717700624595,0.599283372305687
-1.0935969873947,-1.43977172530942,0.4398472038317,-1.93644803667868
2.03449381259102,-4.45231872167533,1.66728185955423,-3.13737621777247
-0.0981356706210845,-6.03835732806314,-0.494163941575257,-1.87230150386001
-2.75861452581476,-5.25662493049926,0.274485189005962,0.8953890724016
-2.57993169657832,-0.434587548370058,-0.476512050399006,2.69954892470345
-3.12448659049063,-6.75504899858517,0.585661069031912,-2.11291965317721
-2.30603031148017,-3.7900160213195,-0.303704460747646,-0.197538340444799
-2.14132739003909,-4.21207358866158,1.90816031667457,-0.0429631690854663
-0.30475821912045,-5.79815660288599,0.883562785804127,-0.245492088869672
-3.05614401021579,-3.87239845072921,0.664420459304476,0.251625828790659
-1.26104354202957,-1.28552262676943,0.911655741619245,-0.690149041611408
0.305276745356141,-4.22970259165449,-0.572421838748499,-1.28365788209766
0.452836360704253,-8.60896346606549,-0.962012901050841,-0.169828095874085
-0.779300426897451,-3.85919151057475,2.76539174171913,-0.23569552526232
-0.876527858819972,-5.19850904806762,0.477261212939809,0.632029997123802
-0.413653985077313,-6.33901009893448,-0.472709700021687,-0.489972929469183
-1.56513535137276,-2.28800809458523,-1.43123760257001,-0.194629352114153
1.25619763119073,-5.03720438858415,-0.663582597293211,0.151627584682627
-0.271950654183206,-8.04120841121908,2.70156686227225,-1.01054084231302
-0.79310971036425,-6.04940352893937,1.83026315085616,0.423021364961531
-1.40616378482498,-7.05589415678798,-1.65999504992253,-0.162251543024576
-1.15109260086964,-6.86577622469099,-1.60537924352985,0.500528851730707
-2.46677067810212,-5.07738185079679,-1.12146734872822,0.236746317478462
0.929195197444276,-2.06218615861365,-1.41467857008369,0.487482962555982
-1.12766718783602,-4.6676287693989,0.878658707504854,0.401992940169339
-1.07396009288739,-2.51628375994599,-0.538588908976041,1.16849203705754
-1.52629139183146,-10.7487223715216,-0.0189395361781778,-0.00360709223914813
0.43002318393343,-5.63256694527416,-0.0589577956409776,0.560468971829762
-3.25434484878235,-4.21967476242244,0.57372262776177,0.414992425840599
-1.75222778264231,-5.34329175044727,0.273238609218747,0.254827112495434
-2.12802378451147,-7.3544726743547,2.08635443262279,-0.303764438151655
-0.0760282354920437,-2.2834319351057,0.166375993347235,0.0212631940401294
-2.17872789387095,-10.3229513697939,1.33791317172239,-0.936557970600612
-0.198998651899267,-4.183602753839,4.19892979445963,-1.06351208571285
-0.766328950605119,-5.81576933462371,1.87650929441552,0.673682032905897
-0.915061758877958,-1.69088331923846,2.03309288519027,-0.495339496181717
-1.10220318542375,-3.48272165753182,-0.938008198485342,0.194021430270148
-4.41848681031426,-6.23604576191262,1.2541101039754,-0.96474057929311
-2.78426120753183,-3.221643670885,1.47312872522024,-1.19343260233876
-0.887429493260053,-7.6946145325543,1.23000139955341,-1.83375852380917
-2.5210985364851,-4.40741487966713,0.324545038767567,-1.80299241987003
-0.324279584950116,-5.41050013724371,0.198231439085479,0.857257933300588
-1.04069656870744,-6.80067135243478,1.59017097758414,1.03041388957852
1.07094058121055,-3.32291145001022,1.87507982762412,0.698005264188257
0.0270437235360239,-4.85242629768085,2.00012201357799,-1.16952550274061
0.270971431755427,-5.98437018050688,2.62627292439287,-0.291701313778686
-0.730899202967546,-1.85281943312699,-0.0590933322769353,-1.50825649513136
-0.364722193244275,-6.66243879740307,1.90231955647591,-0.0970198335842028
-0.99095709696191,-3.56498885621832,-1.16471105508609,1.07520732812675
0.61499121317713,-5.26055609896019,1.04282668111948,0.976288767201434
-0.561396345145463,-3.02646014887684,0.519329319083583,1.99622976292869
-0.798750477069392,-7.95490253590327,2.73055527591091,-1.06013907076131
-2.65524310054566,-2.61780924295951,-0.430668145488956,0.059225002072788
-0.0649754062744669,-1.8298826120396,6.22455022826652,-1.16141256901378
-1.08704073181416,-9.56920659380418,0.337076520242919,-0.803930668482982
-0.389557688299458,-7.12191712294733,1.3698443480957,0.65826756468394
-3.59695138770172,-0.861530332551212,1.07222958946471,-1.01197215629683
-0.207339763150872,-5.87089808128992,-0.339103922281294,-0.344301023467032
-2.30582394494344,-8.24489738443473,-1.54178026914594,0.290849818763759
-0.898287832444832,-5.59878328743832,-0.112328907596784,-1.06311740118974
-1.33805031626316,-4.77836397694051,1.15660054748346,-0.929275845449944
-1.54949787128018,-6.17318688779432,1.17399135720743,0.273622481401268
-2.50343232491116,-4.03185234714777,0.243133591549199,-0.903919599567188
-1.62698842833963,-10.1223358689498,0.827951291096462,-1.68170031070034
-0.855316637753885,-7.8167792191691,-0.730154062681172,-0.237066970636887
-1.47038235081559,-4.50489731201318,-0.408882349836185,-0.185247750691356
-2.08051522677769,-0.521193809977908,1.0615301110188,-0.983242641164766
-0.310253854688237,-6.08271356924116,0.950040796262445,-0.0767926298150835
0.278104110694553,-3.1793265183518,-0.0818985440579303,1.59942684437279
-0.13798629755549,-2.39543812211788,0.177940673305467,-2.20352255443514
0.237554461522723,-5.39563190941226,0.580849685341665,-0.433042612171612
-3.39467888155484,-0.662326678149,-0.124387349761306,0.428828937753747
-1.3644602733293,-8.64906300086111,1.52981475384435,-1.97922162293638
-0.297760179611863,-4.06063059605967,-0.222670650854408,0.42771083761188
-0.663387589879057,-2.39410443798704,0.396554064084957,0.868339529039683
-3.21734514698632,-8.76039617596301,0.864043406983738,1.20624453388233
0.0488153760474848,-5.17692670290953,-1.14063202322468,0.892574924072372
-1.17400356972507,-3.80478318943857,-1.45189828603365,0.268534406782354
-0.545110130147421,-6.82212444524832,0.403470854238611,0.681504188062042
-0.473431503358204,-7.84043645170835,-0.284662846366654,0.919005067693555
-1.19786717209124,-3.00794268292653,1.64061306816812,-1.53808037669431
-0.817480453577719,-5.41636845307263,0.637355036206829,1.25552532265772
-1.64834425862934,-5.40402921403116,-0.900850006312776,-0.383042200588889
-2.62723700163572,-8.78423997061398,1.25830771109331,0.082502236004408
0.143081435675179,-3.63382958866368,0.485502262947624,1.33007346369517
-1.58081860536319,-4.35028517228351,1.13406169266931,1.20928636011615
-2.79781592375783,-4.02935348200224,0.728426753927651,0.940420053668992
0.166183182818855,-5.4318001820297,1.94130042445046,0.469480501472309
-1.35235827624343,-4.25142892786755,3.13966777636346,-0.391763080267288
-0.684627039929439,-3.77500002601776,-0.552493941868596,-1.08388792352736
-2.05333868448618,-5.5208783186657,-0.925747788418362,1.03443771789877
-1.20502909201523,-1.73147372580622,-0.332766199764269,3.45179275376198
0.68720507337113,-5.3247346675454,0.0266065260741025,1.23991147554351
-2.53491710689874,-0.106028460628002,0.643749668624269,0.536859125608482
0.246363148070516,-0.987576533467227,-0.212823200600642,0.13572671326844
-1.02565092559238,-5.06902175561608,1.23246094694695,1.41855627162172
-0.750041784912995,-6.25922020888315,0.950813292678489,0.300321202878375
-0.623167186448539,-5.63605787284903,1.39915679111483,-0.401235808946063
-1.46226388248708,-2.22903806955142,0.130536408295506,1.55335870671436
-2.97005758304851,-6.14648788496473,0.0230071814039429,-0.810849672191808
-0.881333293918928,-5.80091486984055,1.02816419462036,0.745358067128016
-1.50113768803684,-6.09130438786864,1.14876125121417,-1.16499666921564
-1.62759797676223,-5.35203700387896,0.685539611207602,0.458066825645705
-0.560771014764351,-3.0742521262943,2.54719214878787,0.637063295409569
-2.17431432235471,-6.65911166233947,-0.076020202534746,0.898061757193691
-1.0383193385038,-1.65500219057133,1.13332002323626,0.00354171744179554
-0.0530304065722166,-11.3992561194244,0.4539607571907,1.60242113674685
0.243060852470473,-5.49022661287587,-0.526178721501896,0.512102262753106
1.09726298934179,-2.95476598948135,-0.217950921644303,2.3407551843125
0.0998668221599334,-1.61689483794018,-0.264884370476596,-0.0624633155548394
-0.16921803601755,-2.90293811817281,-0.136608507582462,-0.32006520014681
-1.92021620290897,-5.44021372931569,-1.36211772964024,0.992778963824225
-1.41556591489968,-1.27971910546934,-0.893169655347454,-1.2283678895752
-2.47655298671282,-7.84365042974693,-1.14617114216495,0.659961394744643
-1.97201651923027,-4.79842588838653,1.27448935413718,-0.224395953651487
-0.346851283339201,-7.55056327217761,-0.267871443928483,0.0239700290157826
-2.67042340523307,-7.16571980040186,0.383780731021721,-1.21454528386075
-2.7372711193253,-3.7820042884143,3.0796086627704,-1.21423515092246
-1.58698992631172,-6.20209536607313,-1.8269120028041,-2.29218076695955
-1.21905856957747,-4.59829704053108,2.70339576857041,0.882110141171847
-1.80608598400169,-6.1366259266208,1.03020154752105,1.04188144375579
-0.443207248603038,-5.76498823794297,1.88614281703364,1.74113778460073
-1.44062329947245,-5.36954900982261,2.07429329573418,0.452755936838931
0.0421871068357423,-6.94389344595031,1.26395750180038,2.16595364492166
-0.569285470166325,-7.1247103052102,0.583532950842241,-0.165824152517017
0.105721339717703,-2.58025777565611,-1.45252477836246,0.126190960520287
1.04487163007826,-4.26555384536627,-1.55395234539459,-1.84629824163726
-0.792981694547657,-7.17484037682077,-1.51063521450775,-0.736691875261204
-0.3283256114293,-4.73657820644229,1.01580263471592,0.806520506846308
0.158988755013074,-4.88827874202883,0.570356166347546,-1.39643273455937
0.862810978648439,-3.27677459193156,0.406416211311945,2.4542374136671
-1.53948153015916,-7.05348930918836,2.93152863197415,-2.31043072241711
-0.796600801708114,-5.20715150216788,1.99350638736629,-1.69645946573033
0.948099790933155,-5.25143605761492,-0.348423998978505,-1.84206440995762
-5.79063953512385,-0.805111795831201,-0.759899010426009,-1.84564180372208
-2.57881055602405,-3.08363085850917,1.4228572092107,-1.41910557010927
-3.00539488497522,-4.83691232918074,2.5133145345048,1.31762421238596
-2.68813024396932,-8.67890366195823,0.356670595231902,0.780525504538223
0.532326897841561,-7.97687385594923,1.6851484770276,1.80321139885773
-1.78752144365573,-4.90999259613379,1.69061334449142,-0.402238762111815
0.600389415546358,-5.49748405128969,1.34011082986036,0.36689956694686
-3.45048057367314,-4.80298227544151,-3.15620345894867,0.873685442011411
0.0799216723895954,-4.25059968907006,-2.03441569652428,1.86966503073572
-2.83355133636722,-6.12151269789902,0.701835441915653,-1.28746174591412
-0.200086781387236,-6.37368927267461,0.881865332354175,0.873366698196775
0.385662306242032,-4.24051450185307,1.75780074336765,-0.0675618963904218
-0.0844637071173067,-4.64840232056773,1.3027076397733,-0.354231869601401
-1.9784475767655,-3.61991936728885,4.39960666253245,1.44521756271164
0.73230555952154,-3.27289715830294,-0.237777601748951,1.36188990739782
0.808633253270251,-8.45037885424637,-1.22921922464327,-1.79022960321615
-0.621226987103207,-2.15765022882429,-0.400012168144297,0.3505311585549
-2.2398774031893,-2.47794218116747,-2.39522384999708,-0.694838429431724
-1.10876831062061,-7.66404532875687,0.732213193292994,0.973734253998385
0.542395116303291,-4.64074180892874,-0.085186026070371,-2.63908740499334
-1.85791874321146,-6.05601505037217,-0.473527314141364,-1.70456970817397
-1.81295380698711,-5.45314466143753,1.06837846276715,1.5904125688579
-2.10160136468101,-5.15063733767391,0.0909040800681628,0.330362391820193
-1.84022280381622,-5.38691729241922,1.07840198523844,-1.89542437585911
-0.530036470329548,-6.92050334874505,2.627693166902,-1.42474229888343
0.0191399158042416,-6.60533525633611,-0.553864034752719,2.4577279343721
-0.0615104982207648,-3.65598924522709,2.31461202128227,0.935574179941121
-2.47550530262685,-5.69307096449848,1.34996110473647,-0.400372871668319
-1.68636076869206,-3.6179069293507,0.394372438986294,-1.92416614383738
-0.822945268779156,0.0840328706660721,1.23918151695907,-2.45391989286502
-2.43157997973524,-8.58395224113468,-0.413518177237807,1.80081441360417
1.92238455379381,-6.59272758025746,1.9594237870503,-0.0773663238073323
-0.456821251147461,-7.07950520998418,-0.143756662048503,-1.11089173838479
0.565829334067889,-4.94642095319231,0.649071151623783,1.02410926718507
0.190853523759917,-5.13992999008271,1.08782615553075,0.0310277974469977
0.0767935676242765,-6.58328511480683,-0.630798643446139,-2.26023049590498
-0.487335637270262,-7.39820125346353,0.457826909568256,0.372684120733712
-1.37119376772386,-1.44802335443969,1.49968703928641,-0.20886339281301
-0.621420149692796,-2.50887517659078,-0.613752751687379,-0.587935741648903
-2.92142858772976,-2.63007201741461,-0.407672897222239,0.726633679973233
-1.97743596236904,-7.13338236991342,0.875957251221901,0.924036924685202
-2.19590265549907,-4.02196196836017,0.310853372558389,0.835793098713945
-2.22496351708684,-1.0952010064704,0.907201836669284,-1.88002384666179
-1.92474254233641,0.402137487199867,1.303857050733,-2.12433359105262
-3.08380225543626,-2.76793397331091,-0.542395977244695,-0.281213317385558
-0.0310504144277404,-3.08996799496273,-0.0811605605724525,-3.81949688473097
-3.62790946529103,-6.9552297307113,-0.0932597725678901,0.130831039984022
