scale1,scale2,scale3
8.149622838412569,7.292708216995766,11.216431914593453
11.012233191308004,8.894138062682089,6.72731045440835
10.404688997069613,9.020559774426147,5.7799545342564365
8.438770831422383,12.74621334184683,7.456298091647041
11.121329607205947,7.781710365721673,7.9937292806660265
14.032390465881406,11.0928454959947,9.522758232193897
11.59648805460748,6.320290078075094,9.66178931126477
8.525200029304767,6.68018851393653,9.622638075601746
13.385566249429518,8.381050269075608,9.128939125534698
8.768126050569053,5.969377332850774,13.59597198932742
10.739603213256073,6.8216371997158,8.32441427400627
10.111487008995926,7.257539125253885,7.066388684668901
9.461576421111145,7.531531642321938,8.48057726125271
13.481116386633804,7.31056893818648,10.595309248885869
12.609372274159622,6.887311302689777,9.504587088752745
14.449371653808132,7.088712735200716,9.13514779617189
13.745953471733644,7.100975026971719,8.957392229848221
10.839120084973215,7.94545624225541,8.194963521515852
11.077745166363334,5.632596445045916,9.2132478900539
12.123908142298253,4.583835574370534,6.267616761735471
9.71022495432718,6.834890059813221,5.30412893955457
12.804168185383169,9.572858164296953,5.3982999096908335
9.664738009634718,7.921616720329737,12.979560991828167
11.86858978934366,10.221370066897384,4.979536237119222
10.438673427216147,7.374754013390572,11.52417175328143
10.087116844517457,7.878394752856922,10.964398707858562
10.881726545757864,7.715747903936382,9.283356312161793
10.99510581142205,8.017914117196614,9.114612317287792
11.299538558394916,8.511330613119998,10.887140842978534
14.281575985498417,9.710155808097534,11.012965424199868
10.236858287175552,5.497915581821935,8.566138820060925
11.63398763874595,12.678093378366702,12.172528925320446
12.330939990066394,14.150189312985022,8.540956169449498
11.16628518114943,15.790627419926784,8.764357248777173
12.05247100633488,15.46541224210422,8.98333128891978
12.020951685732236,7.243408406336954,10.952096256781328
8.765020298836513,10.678503028863382,9.200475474597566
6.957460795884741,7.5770375321503005,6.826134028281313
15.699980658926126,9.420881186549117,6.019295075027186
15.119597565302854,10.205954702021513,6.594512599375196
15.060484673779147,8.821601140427601,7.803416440460616
11.47982475154995,9.610123854481204,10.905328157779396
10.453958200446191,10.335916430283259,15.104680875096884
10.549762646532551,9.971852027651451,15.615484554689864
7.481143462092988,10.982991983466988,6.912023659009677
10.18263240017091,11.194135910400174,9.208668327368432
7.953056416169132,12.941648431315976,7.219576524314557
9.364868892962992,10.098896560937833,9.514864307491592
9.873604032858253,10.39978288648636,6.021804965260761
7.2929662821135635,10.52718006920671,9.350769121277159
7.7127720382477705,11.735582057388246,9.873122769331323
8.770241562108874,9.728188879202962,8.773752333632524
6.810178839637451,10.477637388213575,11.299932509907103
7.002753941686155,9.408228643431542,9.699383527865068
7.899811703677957,12.948903759736776,7.195414685156282
6.321553594562499,7.042108343069668,12.073844120173316
5.479069104114097,7.586797049388978,11.309091629329693
5.181217659711447,7.638263549209172,11.740196502076596
13.957569393954214,9.937959501658389,6.017404571568491
8.379690253296873,13.08365725476011,11.268600787702255
7.17589936470057,14.85144834571189,8.113802470737005
8.614715994934581,15.615081042395492,9.740436547731584
7.130532784462961,8.629139766940957,6.570092468351807
8.250061416424002,10.388011466886505,6.409305612088188
7.594209214291482,8.289623170802109,9.324907689894127
13.840490176183195,10.066427820323222,10.754912397287011
12.978801909781563,9.98125107577406,10.422623133877421
13.528492937508872,11.389991763018422,11.90356967775869
13.995559138870197,13.142421840667916,10.935510075747041
7.8108119872609105,6.713347789521951,7.3474396305791565
7.831615234848861,11.000004628097818,8.6257224137201
6.0154556110002515,7.213475197000779,6.531854798456512
14.00231339497186,10.983654395278494,11.090022738100625
12.2185571588027,12.055244350213094,8.163954457942825
5.721167653364077,7.019995594003073,7.626166340254427
9.383687687025875,7.5500230599367875,9.106918655609144
8.30862207121507,9.968186933336474,6.884150976927059
11.388035577224356,9.52074553108324,7.882955252727354
9.72487261686268,9.209554214922433,8.298371761307605
8.381997626122441,11.219565378449504,12.035106099002181
8.07904935638004,9.554465415011435,8.253881984182698
9.810034711376762,9.414897117914677,11.741762601896362
9.64611507563127,9.513720572278404,11.699427371718645
12.239267197743526,9.447427365871985,12.504988749888074
6.7770939390003635,8.800187775278324,7.363166665992396
9.480229258847572,8.008010996496425,10.882169472634693
9.259514418536694,9.544529254717265,9.348610831711254
10.316486236454159,10.195952205558365,14.471308508420137
10.96834016708677,8.084468359873803,8.270798541613509
13.149907156691215,11.750616834802203,11.66447649477616
12.800810657538472,12.23944562265186,11.211572707507148
13.574344772203105,13.361073266799954,11.201187001456626
7.030294167626112,8.757083769528865,9.224430391997151
7.288189758072659,7.917313569014933,10.496523972429804
