mu1,mu2,mu3
-0.6234427554744012,-3.030541902368985,0.0784446376789789
-0.6312981874736846,-3.0240722428202718,0.08308829741755588
-0.6406045712579506,-2.929076774985915,0.305701684164968
-0.6487275822040454,-2.938419867806439,0.2408270243529843
-0.7557192609243208,-2.9039350492939517,0.16157682308855303
-0.5596062252875104,-2.8320714861612175,0.23142630171187
-0.8037211372115038,-2.928421899641912,0.20543150239691607
-0.687482215989485,-2.9866733870800903,0.11319743912876251
-0.6995331928271562,-2.910313079876266,0.14032135761852166
-0.6547909632926285,-2.9286687280263517,0.14018765991908147
-0.7117344904397956,-2.846190763887488,0.2128636304794664
-0.6800429821710416,-2.8985435742849135,0.09884471296230789
-0.7107109658260277,-2.9198592321854653,0.11977325623944059
-0.6715307372300808,-2.8738463139985666,0.20191041222531148
-0.6424163684893285,-2.8774774908031366,0.21348810724553385
-0.6196232983567586,-2.9263663902281447,0.1795751874521209
-0.6322473336590283,-2.932698267900914,0.23593888655702297
-0.6310629651656878,-2.863624039918456,0.1462504900535928
-0.6135212462349062,-2.9657732113165114,0.20456980143381973
-0.6363097539833419,-3.054560721232897,0.2299323870401988
-0.6478274179524418,-3.0330358954172025,0.21310087037523479
-0.6377332005167575,-2.9323012789189304,0.17397588650522294
-0.6913727609412958,-2.977374555379174,0.09816148052088217
-0.7533458388293912,-2.9498387810548596,0.11102538269435985
-0.756782132437121,-2.896938852020492,0.18649241364342656
-0.7302029306711075,-2.9789577871497537,0.1607191540695893
-0.7297438011051723,-2.85093847793928,0.14308934764993564
-0.7766333513214574,-3.042414748199253,0.19383968028600734
-0.6553547698494172,-2.788248603730377,0.15358079051659085
-0.6975212277749735,-2.9919165610438427,0.251790799167923
-0.6504675219718793,-2.8415574802453634,0.13066142211649934
-0.6510559079637398,-2.9357044075631906,0.13546912939517036
-0.649255182475061,-2.9346070200356555,0.246001525482184
-0.6441903881092248,-2.94466977253101,0.15978365002888248
-0.6839627978132679,-2.9233203138286767,0.2093603039921802
-0.5758913872698137,-2.927963848860767,0.13253904039516373
-0.7364958073610074,-2.9340899611101627,0.23341218445889247
-0.6076504534838353,-2.8802431654755254,0.22178076268241487
-0.59619584915966,-2.955947591238709,0.149987975935177
-0.7167087487243889,-2.8480280827034226,0.2488666596980959
-0.6556634378096544,-2.906136714570835,0.16590292735102746
-0.7058133850258375,-2.9120738967759645,0.21734162069032387
-0.6823182188657814,-2.848739763491306,0.21471268038975483
-0.6686500128103104,-2.9392432453282162,0.2265203533520326
-0.6030050097009079,-2.776639234736524,0.16014099724612677
-0.6629011927294685,-2.8854195406685315,0.21542638000630626
-0.726143238718476,-2.90025230676889,0.31679890092089663
-0.7174474859720733,-2.8908044634253534,0.16962781802273896
-0.7525952882118807,-2.8990608637994546,0.1593739484318584
-0.6772551407535757,-2.870332173798399,0.1860408141119173
-0.6075226285060743,-2.9494065278464845,0.1272772492628566
-0.7132174093492031,-2.9434401952774842,0.21319493215955454
-0.7015182421846629,-2.8539398424219047,0.11184830747155053
-0.6850710661975067,-2.8703997135315373,0.18770811119183595
-0.6443363605697368,-2.9177846770175213,0.17851952557802986
-0.6667902373811457,-2.8974365153116106,0.09883137020060961
-0.7220083533267752,-2.916759041999747,0.11696272382037941
-0.618991629232942,-2.841719594629121,0.15873626679719235
-0.773943908882072,-2.8186183702177154,0.13993886952916101
-0.7409272623957575,-2.8833883168218364,0.13858971935437975
-0.633483233657968,-2.887582687265532,0.11677810910934451
-0.6936122345934741,-2.905529628011981,0.25057706246171696
-0.6510850822477479,-2.9084943699672916,0.21249732573469043
-0.6887446243398921,-2.899103739056625,0.20291198765213983
-0.7104502113277572,-2.988703046940543,0.12137020880291452
-0.6283959506302099,-2.8384738381575514,0.2796407412415054
-0.6797710280781813,-2.9577453884443035,0.09313467924826495
-0.795576998487186,-2.988934544359658,0.2700398437763414
-0.6580413963613104,-2.8395086371288647,0.08951924370424891
-0.6663456766693046,-2.89873816315705,0.2508463968325603
-0.671392565608309,-2.891156445004834,0.22405085458707227
-0.6196070886662604,-2.926310564789142,0.07290073850816493
-0.7007830398211905,-2.853515576169945,0.30462260663205226
-0.7097622233821156,-2.8427819787087167,0.2988928430787322
-0.6572041266138817,-2.782570083220118,0.24586377884727245
-0.5943029109091682,-3.038413400758722,0.21380554272575486
-0.6466184483866304,-2.8941658851878858,0.21068566125562457
-0.7463921445842677,-2.891399189072517,0.18206564831953856
-0.7826444639996618,-2.9211865151404304,0.1922642182716027
-0.7693543729302488,-2.87477041693047,0.20602338713395002
-0.6327788521458607,-2.860988307826118,0.2109809507735245
-0.5437403399811379,-2.962056412279775,0.18857547808340067
-0.5701882245917925,-2.9983535664388703,0.17388577923558224
-0.6936832416610086,-2.9334450733065287,0.147190685893038
-0.672915993113971,-2.918285051021038,0.23402633658315394
-0.6085102298296098,-2.936970212321757,0.19337318212389054
-0.627063696988618,-2.9440854746877374,0.1520254498291833
-0.7113212636927493,-2.8807106812906227,0.2317368037692714
-0.5799525769265012,-2.969432688823696,0.13458075499406122
-0.6950676269535133,-2.8608611603282212,0.1923680863650103
-0.6823200503679206,-2.9636828828685893,0.15937440665661085
-0.6342712796327025,-2.7817180880286294,0.14161991756462378
-0.6351677707059736,-2.9008971539240123,0.17795187653881225
-0.7072666015774608,-2.965054279205665,0.0807714030995137
-0.7186213980269971,-2.901069392657647,0.21387330264269933
-0.6729900985223836,-2.8944606426753614,0.19254891611141092
-0.6384712810814541,-2.8243678703962165,0.12478588721668143
-0.6201576199121756,-2.880288180729509,0.177178319224032
-0.7458095019378154,-2.9031047845533093,0.1463490357636659
-0.788177785904209,-2.920199283907343,0.15124504011518772
-0.6472841923287895,-2.863487124174591,0.16198667328831196
-0.6617430458840139,-2.9868070501356416,0.14847560622313444
-0.7044007282658271,-2.7897041586422873,0.14178809513732848
-0.6880940614967014,-2.803529577843265,0.07735553278074715
-0.7037368724544519,-2.7599145374923837,0.10762943326089923
-0.5965365942594276,-2.832536348224564,0.13038092613452498
-0.6884603282541704,-2.99988393457679,0.23999016826137676
-0.5929680326491232,-2.9396535358239273,0.14796607011172125
-0.5745436551714898,-2.9267396728114763,0.17156326063868768
-0.7213586487767446,-2.9657670477846034,0.15100204005745216
-0.5924685113444973,-2.9352855291323667,0.10519281206424676
-0.5510441648414373,-3.0157867506274862,0.153383662387463
-0.7346017607735775,-3.0160144857253997,0.15623020636892623
-0.6407876987283593,-3.0332081917745435,0.18629311851941444
-0.6447771627505294,-2.859136385159839,0.16614289256807085
-0.6174077539795173,-2.9882848445058934,0.22393037298249044
-0.5629078205776685,-2.996943546378535,0.17241826793434942
-0.6081271502623814,-2.981599123329043,0.14858641794614597
-0.6027159879001147,-2.884178870372509,0.11263279543305466
-0.7463828115818474,-2.922511106235416,0.2596682657668635
-0.7314425728098165,-2.922363036089628,0.24831587190370102
-0.5904921219873313,-2.931232840467574,0.09886072760716305
-0.5961328773850414,-2.9241660473217888,0.15275445415346
-0.5909732831702189,-2.9209348000043973,0.15218783598722543
-0.6688255203562707,-3.0236840637260967,0.17573747899862677
-0.6602212708078267,-3.0553998081727562,0.16499226374664042
-0.6233957375094943,-2.847671889456386,0.2481029203942366
-0.6405725062686138,-2.990835172615097,0.15283223140013796
-0.6470316338236113,-2.849639027131345,0.21412375759069707
-0.6780638259236638,-2.9406961028349343,0.05904116234127199
-0.6127978379018164,-2.8939056480848486,0.2567711803190941
-0.6237552562719645,-2.9107248994669876,0.05643577178988893
-0.6242863290971269,-2.920704043024601,0.09063380512304801
-0.5991209969530098,-2.9498025876273677,0.2458994849694709
-0.7036544062472264,-2.957308396781685,0.2580093910614671
-0.7324454670970867,-2.9838865630288276,0.2093446571060692
-0.6636920186615227,-2.897249724359007,0.2899048165857647
-0.6488597619009916,-2.904988837554401,0.11276233926996261
-0.6458088733128391,-2.889946653105515,0.10259982323544797
-0.5468339604904054,-2.9702162236550556,0.19790202866994155
-0.7747953959664988,-2.8820314271822816,0.22194111525097493
-0.6231199151318437,-2.921499848117326,0.04810259434000427
-0.6560488763195845,-2.872611263547964,0.030647135003081555
-0.6772242106266146,-2.9255526812674266,0.059269897683076576
-0.6846786618516225,-2.8859405367637434,0.12230197147578428
-0.7153120274266717,-2.9597085827289376,0.11922318326699465
-0.609914983044989,-2.888815450304709,0.22592092389177715
-0.5951420262024418,-2.8486847127853516,0.21229889255613776
-0.7347711659507095,-2.845454999483204,0.1171108847458629
-0.6586542618584003,-2.8806730075133093,0.23570900489319702
-0.716217534709784,-2.9663874914675588,0.0577481805917871
-0.6499125052088017,-3.009744943996355,0.12532143499219334
-0.7570859796605396,-2.82888264975758,0.12091473255201862
-0.6761217001195906,-2.861966781117978,0.0912423400628548
-0.7014334825846978,-2.8250642552389222,0.17024420137784851
-0.6722317581176995,-3.0065701863516194,0.011547905506807746
-0.6456943603605055,-2.863038930384859,0.14609380944095196
-0.7333971717254909,-3.031426947608614,0.08507070849754764
-0.596840307380361,-2.9617974669169933,0.05858533732217293
-0.6999991775480772,-2.9497200600654385,0.06848456502621389
-0.7184220247067721,-2.8627880231245606,0.14644776180406133
-0.6535237616177205,-2.971134639518151,0.13609720379517906
-0.7429319828064255,-2.8462358605035574,0.12259326538019051
-0.7777980226331218,-2.8945923214982834,0.12940816172879815
-0.7447921102688937,-2.816336725027211,0.16409196611981752
-0.6703435075585565,-2.821690665348802,0.16635261773501217
-0.7280407960207979,-2.8208151103121386,0.1713639898051431
-0.653628597003763,-2.9172055711577314,0.13046895402137992
-0.653628597003763,-2.9172055711577314,0.13046895402137992
-0.6327490003780302,-2.9347096501038643,0.11645234556095108
-0.7210938596860954,-2.8547582227371153,0.11706218909055988
-0.7693329730594942,-2.914585223910235,0.13294130661552261
-0.7328663860966617,-2.9260752021186933,0.1335308719301516
-0.687636231100703,-2.858434478605005,0.0872636309007984
-0.6832149538338225,-2.924596437670859,0.04088001864304671
-0.6495411324942555,-2.8208171414701466,0.20195653874014632
-0.6705431384422693,-2.985360723439634,0.07504977048918116
-0.7365200703353993,-2.818113484089333,0.05918905474690016
-0.7177054171855229,-2.862553858510152,0.15616747579156764
-0.6979998069140573,-2.84381041868904,0.06867501357351949
-0.765931092708823,-2.9508901598003505,0.11123177983719022
-0.6874044388761981,-2.939774748948751,0.14994588733494307
-0.823688921523099,-2.9305587880878887,0.07583511266415319
-0.7294545383179984,-2.9607452022949206,0.06558187734979995
-0.6671767179251058,-2.8189165611963167,0.09396416481065412
-0.822130816929146,-2.8381826863263355,0.09408815917670667
-0.6549735349187434,-2.8997200705129975,0.11735155731432727
-0.743375267478061,-2.882986829698873,0.18452739632048715
-0.7966956848650806,-2.896551464195753,0.18835613244386656
-0.7824165866267824,-2.85012866891635,0.1588117680080495
-0.7377629451507213,-2.8806179052680654,-0.04537936644196047
-0.7312447591127557,-2.9009960101404286,0.21505872072891
-0.8065464368757006,-2.964641849173744,0.08640453627136933
-0.6432403596701374,-2.831769291192811,0.10413932281756122
-0.7861734513401001,-2.945813517825618,0.013010539349812448
-0.7122249248420136,-2.833224962587024,-0.026032376559121616
-0.6988654975073127,-2.9091683820844016,0.09146323872370418
-0.7561705710712923,-2.919558162036014,0.06330460374540575
-0.7543701648623373,-2.8917037436077027,0.08009118708775616
-0.8133899418257398,-2.868100648520582,0.019972876490689177
-0.8102707211788756,-2.789866483467012,0.041762650414494645
-0.7076715691390615,-2.876711530601706,0.14877186123946673
-0.612490191562945,-2.820092788820053,0.0893012472270431
-0.7640326683928581,-2.9629836234770908,0.09429986912683108
-0.6761084813691489,-2.748559762587863,0.08515339296159069
-0.7456936484015229,-2.967053492103506,0.03185418403290199
-0.7938003325033827,-2.8092788708445053,0.029524785003978836
-0.7849827949703181,-2.927979739648454,0.055553358572779966
-0.6312322043640783,-2.921292052279857,0.08126431481040722
-0.6739599626676853,-2.7959394407162463,0.08243088999015423
-0.7693607476417643,-2.8607273408619442,0.15769569555736843
-0.6895750098576543,-2.8991522309029873,0.003925758999340348
-0.7194640780827338,-2.874038672470162,0.007900328254448946
-0.6103231612485773,-2.9416355835111094,0.11433797649790942
-0.6634203733354764,-2.9258084166728056,0.12198033752463579
-0.6466979092593442,-2.797504118585004,0.1172104681227835
-0.714759660500408,-2.8764826146435336,0.1139352637526043
-0.7320914606207288,-2.9074511131901066,0.13887604487501104
-0.6359387920442644,-2.919076845487152,0.176480352338916
-0.6531137417828354,-2.9043405931505473,0.143700452095419
-0.6826059530585403,-2.904406032201808,0.035347064743386794
-0.6754410246377268,-2.9107416393272754,0.03532715894266229
-0.8161710530894949,-2.855898301748119,0.1274905427199865
-0.6228615114509204,-2.962408360037846,0.0381107510571719
-0.6762472186125488,-2.8746807553142717,0.03517675912962803
-0.6835752318229696,-2.9360234485115213,0.02449243937630629
-0.6740699023106093,-2.930506217045511,0.010759137803987878
-0.7670817613212402,-2.8708141453009346,0.16958875835838275
-0.7011492372664925,-2.9319958378285023,0.013586708528296187
-0.6852145025932398,-2.9231457511682293,0.0007300644374481635
-0.8108869061677958,-2.8185542227805316,0.08349966421846947
-0.83176989357584,-2.9339816666316723,0.07332916212150475
-0.602483009292454,-2.8584646794136606,0.1267938699542977
-0.8133577181908811,-2.864386412577258,0.06893404611569373
-0.6952338942043113,-2.937148446799148,0.125962234457487
-0.7194256328476779,-2.8599361037008304,0.06380407045175317
-0.6790816227942009,-2.944396690023831,0.05962172253394453
-0.6873946765395469,-2.93546552897503,0.07235601973679577
-0.81839116047856,-2.8160025889569993,0.08063368016024083
-0.7500401501088274,-2.8765412384237274,0.1017999469211239
-0.7374195498979144,-2.8859080208851933,0.14731377312964888
-0.7003024777542336,-2.804213988450406,0.02072687436785481
-0.7911794075939004,-2.8782547039093447,0.1607254071750866
-0.7500550196169772,-2.87886155520133,0.12282069568028296
-0.6906660108967602,-2.92589508687259,0.1465630655872081
-0.6914447472468787,-2.8358693255293694,0.05430005506174762
-0.7016144004592627,-2.7803379601001468,0.0566173058752307
-0.6993966481668723,-2.985179880009255,0.1671677326022162
-0.6976309037757448,-3.0161153328862302,0.14654245676378888
-0.7267002043375655,-3.0222992968469073,0.15610079387151754
-0.687801186705142,-2.912386827527744,0.11225280297608388
-0.6957188444702883,-2.892450228570577,0.1364968226019422
-0.6906850157329822,-2.927129237031259,0.07796702585021954
-0.7125127839269029,-2.7903757449660307,0.16108240755815065
-0.6950680485873184,-2.921580664290955,0.18352904144252066
-0.6683095250459318,-2.9453026179137693,0.1446265380495285
-0.6358700311077641,-2.9348201571905608,0.14785270755059643
-0.6622842600689626,-2.9165920446927402,0.15281892542175152
-0.7706236153927041,-2.8289915003429895,0.09047931901819051
-0.7834462640228969,-2.886322160195828,0.04923023382472837
-0.8001605902627085,-2.8351953987893297,0.13617710600214633
-0.7055936737050964,-3.0322902377843635,0.07529775865357029
-0.760683290779345,-3.0437019698514405,0.11317859627005933
-0.674673229648748,-2.788305735337673,0.14974003946169936
-0.6739247615923107,-2.9228529640657093,0.07460126046543591
-0.7212113446027686,-2.8928947654106434,0.12715941290609142
-0.7009470854787988,-2.8783379591721583,0.14486486483953465
-0.744836995821548,-2.883820103248775,0.10720151574748679
-0.6879469383904316,-3.013097292924067,0.16578933987896258
-0.6617371693806862,-3.0186980015132825,0.16943922544224
-0.672864996761688,-2.963206167130869,0.12412731643369032
-0.6996895399540456,-2.961803795571617,0.18366449438260468
-0.7704110989848886,-2.9840778656047466,0.2843759657362888
-0.6411738864060579,-3.0245934683464077,0.13556535857844132
-0.6117067387189759,-3.03825057456636,0.12722364140694767
-0.6582176906350788,-3.0005174474386913,0.1840296870591561
-0.7218795006187166,-2.912316959776748,0.17716035197275956
-0.7040424028216267,-2.9567884255317423,0.12740042185060307
-0.5915157446081879,-2.9597693066216615,0.1764479675626944
-0.7893588219376084,-2.9824852375709945,0.1822204985947177
-0.5850430762733266,-2.89849570109391,-0.00954204906495311
-0.6718489665625593,-3.0118551345208893,0.2911870853502443
-0.7296911951429051,-2.91733004626729,0.08184100552811185
-0.7124807641546679,-2.913090088067126,0.0862184983723258
-0.5613907068286614,-2.944858979998969,0.06074526632616523
-0.6868654543381443,-2.860158368361007,0.15365545911775808
-0.6888542370145541,-2.945418963959291,0.06992853125647062
-0.7017905364595816,-2.9398293308001087,0.15677685902011473
-0.7008972403581847,-2.952423754173535,0.06501620847487782
-0.6584277592714928,-2.9565673257784506,0.13513679082674052
-0.7328347609041492,-2.9239811048893483,0.12036620164733283
-0.6939784614689911,-2.9661354753156357,0.09463024984274658
-0.7046629190507308,-2.8483269319649933,0.12248389262561415
-0.6754043192628655,-2.925575514236949,0.1382172664531644
-0.6825767230925512,-2.9238312655869017,0.13833530104823955
-0.7342926627309456,-2.872303533435794,0.09773325572852756
-0.5729603104141288,-2.9575751307237934,0.10148202790803598
-0.7732659440942016,-2.7928651336959005,0.17373891043515216
-0.5384856368314858,-3.004670978972352,0.11674393238094394
-0.5932720572036696,-2.936321274910861,0.13258921828448927
-0.6808035150446531,-2.9639745191087816,0.18044549119846892
-0.6921541843719066,-2.784499263500023,0.17059858966006838
-0.7546502746691938,-2.852451467981195,0.2033819089921251
-0.7029461790146865,-2.9166654073861817,0.19890814144498187
-0.6428892094506852,-2.8496382848075106,0.23780330965090424
-0.6858537653798665,-3.0042589790845144,0.09208674538915654
-0.6102369879100975,-2.9755258715337156,0.19817864029938748
-0.621563079417772,-2.9627262515527595,0.1725678008095859
-0.6686799974616043,-2.9886405615768017,0.1754554133103215
-0.6517321681736559,-2.878863642235628,0.17813573944727248
-0.7412478885168033,-2.9406339229841048,0.1669876328507074
-0.7783145080137276,-2.872871071163055,0.28468260647804844
-0.7684893482184618,-2.8674844728063946,0.09001438857340101
-0.6706036231702407,-2.808660555685646,0.12405493205357461
-0.6351773562680794,-2.9735645235586823,0.1797551563933814
-0.595388423839198,-2.963824935595114,0.17709057252815022
-0.6820092085458214,-2.8331686108318928,0.12193119266535421
-0.6627309142310366,-2.959615704911012,0.2025807230976432
-0.613553069228103,-2.9222910864789275,0.2798243575929651
-0.6896775338072175,-2.8656836025309906,0.1411375746544263
-0.7432062048174697,-2.8619120387712877,0.23287619617840066
-0.552305408421679,-2.9443309413272725,0.13521532496191901
-0.7367528043928525,-2.860425164004116,0.16187420104604405
-0.633582895716576,-2.9275364609794217,0.09327874246871616
-0.6941366273167859,-2.8507522659857774,0.20968134014631062
-0.6366683692531558,-2.897117616142088,0.1980653844210503
-0.6892944952658626,-2.847339088762293,0.13679711251951696
-0.6579743964007123,-2.9535423855936846,0.192213872724296
-0.6733742111351538,-2.9416543619232836,0.18096789595947865
-0.6536786426875042,-2.8993511946305768,0.16705557954336236
-0.6533211862434589,-2.907947965524064,0.16779723397282714
-0.6784927583468457,-3.0051590117380536,0.24948643036025483
-0.5747405354082739,-2.853796487325385,0.2551518894774197
-0.6471111488735385,-2.8723506622151893,0.2716091760529316
-0.6351289310272525,-2.9661722396284516,0.17875843894259874
-0.6426432884492226,-2.8722361077655174,0.17932657053232076
-0.6573489853964032,-2.912126554833126,0.26037541276349885
-0.5905550280278318,-2.9025436194533185,0.29297435132074073
-0.6341858676613513,-2.9116048206976863,0.06503884213813578
-0.6279653798255641,-2.8832800178925755,0.0982808351633398
-0.6330289374933227,-2.8722835422821267,0.22930374459351818
-0.674183521192637,-2.936136514207981,0.16112098997904645
-0.6786389767543651,-2.9325742976762323,0.15233321985849954
-0.4663540655037466,-2.928081041980593,0.14692942108282672
-0.6954593244214111,-2.893428409421451,0.13279186920764463
-0.6012663357813877,-2.9087629998676805,0.18450864072104173
-0.6967838215817305,-2.929198588042115,0.16264179397838954
-0.6575164250816145,-2.838621589477952,0.17419386798673558
-0.6034700409097178,-2.9563334279474507,0.236553725022713
-0.7115647216143911,-2.8415864050037576,0.1152451850205311
-0.5931479757774589,-2.929660064823399,0.2207845751645617
-0.751784590708561,-2.896199782954503,0.2113198583129934
-0.6029180450999485,-2.8836334082659563,0.18759989423903078
-0.7454050237648431,-2.9402271970202922,0.12662064420171598
-0.6948933684914151,-2.9823799145102736,0.1386162202311496
-0.6066724181057416,-2.9253587435627035,0.1477191848668638
-0.5005889559251837,-2.979324975124759,0.19276977684948207
-0.7000090248127626,-2.8620918432992353,0.05389400927624409
-0.7039189786409387,-2.9627321039449965,0.15943219482013654
-0.7527080241615235,-2.8507843028354576,0.13060924746648317
-0.743746311272502,-2.8685637897690692,0.16317975074131497
-0.7181931043676056,-2.9806527515618275,0.12380698194825736
-0.69895649910124,-2.878247371916051,0.16948073998279836
-0.7102565888783833,-2.8419185581876945,0.21349877195975658
-0.7413321414626396,-2.8530449280138552,0.08614803590610473
-0.7564233193191333,-2.884693153405647,0.22783193862734435
-0.5887400212716583,-2.971204930742505,0.18240143981215445
-0.6933131159672539,-2.875473916860805,0.20453104036233405
-0.6370475780228223,-3.0115817108484912,0.10212965247421446
-0.7162657568111398,-2.9135560090006174,0.10504440099827726
-0.6788614700415917,-2.917097265398767,0.19748258851917658
-0.6878910123547397,-2.818387172071035,0.0879616669505141
-0.6911050345749326,-2.8341310357684364,0.11096842320203731
-0.6430050465940467,-2.8142898665832434,0.10655168914597346
-0.6477030015412767,-3.0462839750210255,0.13368843263566865
-0.7161995780152158,-2.767204544838616,0.1287011300351246
-0.6204329003544508,-3.024445354894945,0.20715129221744794
-0.7278456393669374,-2.828416796563755,0.21094745532209908
-0.7210051183838692,-2.95428981048659,0.1687109177129163
-0.7210051183838692,-2.95428981048659,0.1687109177129163
-0.678971491692227,-2.8471623596455995,0.16495782602166162
-0.6403767058040626,-2.8470658080371516,0.1022857855553661
-0.6778607979029457,-2.962089401213814,0.17900682456024725
-0.6521374971660677,-2.8450048650852025,0.09936774303251877
-0.6857062586926796,-2.862456922009734,0.16558923142354243
-0.6422380514091875,-2.9408291639575945,0.13696429392418963
-0.8011827781009776,-2.8972548277657815,0.12958763297603249
-0.882377657965421,-2.924462310637012,0.15209869263777312
-0.6331380484975188,-2.8955572087679053,0.16036634505947767
-0.6444677151043838,-2.8628363930749177,0.03958554944140995
-0.6209532785477414,-2.9380070089309425,0.24644222125324217
-0.5571569140458821,-2.8700567570386206,0.2762010563279194
-0.6100120521420251,-2.8673263701497986,0.09574525838850255
-0.6223230495234195,-2.829698452102178,0.11475977082668715
-0.7101816521013424,-2.9110224470621873,0.07638419197534306
-0.6029687007836961,-2.9377274761012844,0.1466510032362392
-0.695851248046172,-2.8955528573395566,0.19836609843018754
-0.6980708927186541,-2.9260468988008914,0.20104710403327522
-0.5716902564645373,-2.934851327495494,0.16388426831183928
-0.6509261597348501,-2.859558089031986,0.20107162693509656
-0.6385462468929566,-2.993034790398466,0.1508677985307001
-0.6395956663959939,-2.947003902002212,0.14152576583934187
-0.6315354906781312,-2.861622581669511,0.2279996641596328
-0.7248974101577129,-2.959217009826193,0.1807069786084437
-0.5836838678059265,-2.9189332234089247,0.16652290844120557
-0.7388684842450965,-2.924409248589124,0.1708120415932269
-0.7634330119334198,-2.9033335786915733,0.18865221730582563
-0.5500872194204279,-2.983943414067393,0.17518615196538526
-0.6052690367366441,-2.8972923273538407,0.16923346461508282
-0.6755479870553152,-2.9573196944603857,0.20143613066748917
-0.6547325881222734,-2.8655989094799277,0.16409760339449775
-0.6572014758850369,-2.855535972360683,0.18667250921462744
-0.6079294446423706,-3.0057847430964593,0.1698586413141694
-0.7191999769818835,-2.8744305195633317,0.19542419620826085
-0.6239783553618028,-2.8151900983318265,0.1566597492108649
-0.662125758788688,-2.813603112042731,0.15865022061021483
-0.6670123095233537,-2.9702493000347143,0.25424967494463824
-0.6743560957956921,-2.8601263719691303,0.14717986477789893
-0.6104655939340871,-2.8349201309695307,0.18551314255398024
-0.7176342797457134,-2.8397773538405264,0.21541301653322406
-0.6489561019142981,-2.9190476468584605,0.14095754520866655
-0.6476385227275224,-2.918718792690598,0.174902249988393
-0.6862082449387291,-2.7951034605030687,0.18975820653734815
-0.6980771098507393,-2.8553772430254285,0.2115535597025658
-0.5676371345446667,-2.8660856927296976,0.27965190797998124
-0.7614557087629614,-2.776557341689829,0.12439711632310216
-0.6340621616056545,-2.979628349685923,0.13092411224804526
-0.7310715698224323,-2.890355142885463,0.09958113971479002
-0.6770704880558972,-2.9696637562915655,0.16989593108728068
-0.7604224123939978,-2.828090018915327,0.24100411696232232
-0.7117273102827267,-2.8335026119119324,0.2540000127105007
-0.6938484241523217,-2.8307832062819895,0.2478576585457624
-0.666935612776321,-2.9137871447432317,0.24542353008667706
-0.6070630022447179,-2.9392657251711856,0.19912020998993854
-0.654543949233649,-2.9639358814528003,0.2457919667726036
-0.6910154266204175,-2.961295080751486,0.19469895284202166
-0.6783704848978255,-2.8499520099447295,0.12916353021404806
-0.621751069048704,-2.8454138011418557,0.21693708171682566
-0.665390481642363,-3.0115960856145367,0.17679142583228658
-0.6507319227111111,-2.7881611496297514,0.2276757698628991
-0.6675160367735882,-3.0143461092801136,0.1709636687956409
-0.6686912662379759,-2.9622755502581395,0.25141921983356075
-0.6082665331951698,-2.931138941881676,0.20911330422295588
-0.709821616260724,-2.959766461164826,0.13712791933027113
-0.6354250629292635,-2.8733983453174394,0.15956814703503863
-0.652995598761934,-2.9284751394109367,0.2693033705764827
-0.6165640418055588,-2.908891167661182,0.25773232365365223
-0.5321237600555162,-2.992166589668598,0.28228571697821325
-0.7597594403510826,-2.91051030116748,0.23055461916057138
-0.5234963647063539,-2.8916731056937284,0.2572298594722033
-0.5513084815216572,-2.949227642171791,0.25977731826023864
-0.6026077678990528,-2.9392533003038954,0.2714278763048525
-0.7171870136593284,-2.9439729760242246,0.2585385623370601
-0.4998668906012307,-2.9028225038972817,0.1723164301693415
-0.7862825839132829,-2.881688682431344,0.1492088998910948
-0.668132438358209,-2.9405670115915887,0.2818028343194391
-0.6175834212042471,-2.8659179130246817,0.2532190769308266
-0.5562038256727243,-2.761580580985562,0.26719919376676515
-0.7564809146184348,-3.0556436273372674,0.23000299589199244
-0.7366764808619951,-2.8749939014855217,0.2567617164173859
-0.6856827748568594,-2.8692942307026086,0.24267065723552173
-0.6443322208465683,-2.797708825935035,0.16719357883503666
-0.6179591104159079,-3.023506927171847,0.2845448749782322
-0.5637842911281216,-2.8379088523006466,0.22741128511497627
-0.6879935268452229,-2.931293369641334,0.10663348155753026
-0.6680065443073759,-2.8950888397698558,0.11748139482261277
-0.6397629976640852,-2.8639333465562675,0.1758097501779753
-0.5947982260297322,-2.859452201459787,0.14604033307028008
-0.6158644941284096,-2.9689078066140406,0.1485263339256668
-0.6838951904310105,-2.929148867988149,0.30220021077161957
-0.5989696522048807,-2.87770061691989,0.15917916279948802
-0.6462124823156298,-2.8779022438097517,0.17209679762825836
-0.6049755313499695,-2.8934831732864947,0.17048320165980646
-0.6334792488220249,-2.8924607075133313,0.12788257749482132
-0.6464596771987677,-2.9246852040077553,0.13370162792194618
-0.6156747275123958,-2.9477564624356556,0.15869453418102275
-0.6740204438662437,-2.941028008423358,0.20427347397261073
-0.6440274459682724,-2.8665346402677048,0.16971165564464977
-0.5271088157216821,-2.9131033339032673,0.20148486746798083
-0.7480718987002164,-2.8930414371012434,0.12807289636924818
-0.5988771680881662,-2.8234160331680007,0.26120902578153443
-0.7854358764679297,-2.9529444166918317,0.23746074602660103
-0.7400576653602904,-2.837581279287438,0.30213746522680324
-0.6477501003625956,-2.9217612972015754,0.08293408878483857
-0.7006709440017831,-2.8931366016549074,0.19388849386317097
-0.6685080316084498,-2.8855480522803276,0.12160224218009769
-0.7550378042005959,-2.886433669530032,0.2534183520843367
-0.7056541517403896,-2.8713679342659795,0.16433486157186544
-0.7058972754690055,-2.8901040592550626,0.16495030353715923
-0.7015754624094018,-2.9316414017329917,0.18961443185396504
-0.648187829747066,-2.923515191855825,0.21945112101693148
