qu0,qu0025,qu005,qu095,qu0975,qu1,id,time
-1.35140564785827,-0.624966720101074,-0.5238532222622,0.525238744991043,0.635943315503725,1.35706954869782,1,0
-3.06267141181805,0.146001326081168,0.292145159847328,1.89056328896091,2.07421942772525,6.43379641921163,1,0.2
-3.3838900299721,0.763102977373666,0.961369863701637,3.14866568083542,3.40776937227884,8.39709240262264,1,0.4
-3.80377140014736,1.32488145343383,1.5710452391701,4.2096533555198,4.52566150386171,10.5227792074329,1,0.6
-2.09848427979044,1.84103910799473,2.10374152131631,5.10601348519931,5.46252947716871,11.7179750425173,1,0.8
-2.16392159443686,2.31402367898886,2.58925137490064,5.87734849279111,6.26246227408257,14.9088482964239,1,1
-0.929061119694383,2.72562594842813,3.01475126386548,6.53501093112257,6.97399933385818,14.7164456421988,1,1.2
0.139914502075857,3.09795162802643,3.42139368127754,7.11139452599147,7.58581785230443,17.6391812814803,1,1.4
-0.455013780687509,3.42773080355939,3.76032449549777,7.62750446684652,8.11107565674071,15.6912940806474,1,1.6
0.374020948384002,3.73204956632106,4.06237493409979,8.06391883659656,8.57458387241623,16.5820093622785,1,1.8
-1.03505640836624,3.98979636641494,4.33535347723479,8.44417731456615,8.97570221255361,19.105061272009,1,2
0.903339963336301,4.21551047882793,4.57435973237052,8.8072032618493,9.33853531753529,17.0765296446973,1,2.2
1.30897500212977,4.418002189774,4.78545999140877,9.12730678254494,9.65902206378304,18.0577574863517,1,2.4
1.95503050317019,4.59187554003258,4.9562548894701,9.39346405067378,9.94807934853402,18.5407833340036,1,2.6
2.05260873390033,4.73383393880094,5.10306142399823,9.63836290695828,10.2242540599638,20.0517472733837,1,2.8
1.89356002409187,4.86230992133983,5.23949030302711,9.86144410422937,10.4641702775585,18.7470137165653,1,3
2.56492884468921,4.9909655756826,5.36291997605975,10.0829081805881,10.7034890531058,19.4627761897275,1,3.2
1.41259072261875,5.08535149605622,5.46475462487653,10.2583972755976,10.8630833106748,19.4754590549422,1,3.4
1.94230975437806,5.1523071195087,5.53690131789339,10.4335338114372,11.0610063079017,20.9336401460814,1,3.6
1.72155422476679,5.23638467137341,5.61533859572368,10.585916412288,11.2399788595787,24.5063381115278,1,3.8
1.76783593915249,5.26160421007623,5.67290312546544,10.7194284735887,11.3629032277508,20.769266132929,1,4
1.67666643354427,5.3225720369802,5.73084188418697,10.8333044875101,11.5102245693161,22.5214927269495,1,4.2
1.4597777830601,5.36239267720124,5.77407163937869,10.9648277198903,11.6455039156129,21.5987586360944,1,4.4
1.51528310171311,5.40089331411086,5.80980636611635,11.0742710829199,11.7421050577718,23.0579160047056,1,4.6
1.42458255290449,5.4376173248546,5.84938687669585,11.1487196111696,11.8622167114884,23.7486687519106,1,4.8
0.244603406668247,5.47581763598032,5.89733450962816,11.2416563147512,11.9339231522583,20.6503104568145,1,5
0.235423732301299,5.49013065079762,5.90114917618837,11.3289158250041,12.0220445124131,19.8089039210641,1,5.2
0.479351700170932,5.48673257691064,5.91594489187611,11.3898427797633,12.0894867658136,17.8012148924788,1,5.4
0.978009198103036,5.50165490527163,5.92909115184105,11.4778946386682,12.1669353022356,20.2924762959655,1,5.6
2.8266212744089,5.51671956858235,5.96194090802099,11.5087242264912,12.246349855814,18.9225448669923,1,5.8
2.66342239123314,5.54026826477589,5.97212261209766,11.5916776973268,12.3362010714412,20.3251692654642,1,6
2.52058524369519,5.53412593129649,5.98514592501382,11.650781365318,12.3683898095238,21.9519847804088,1,6.2
2.54656327824218,5.54677480960949,5.99472738522939,11.6961471177511,12.4121864214405,20.6990346051913,1,6.4
2.45312846199996,5.55683968798175,5.99383146465025,11.7550326978706,12.4722003618427,22.1683550184,1,6.6
