mu1,mu2,mu3,mu4,tau1,tau2,tau3,tau4
-0.550917770789575,-3.28059730167713,0.536032442676576,-0.0751286565008398,1.22172994315931,0.330320500468252,1.07253310181971,1.83225167366007
-0.598451901212641,-3.33816124317896,0.499003238515773,-0.0422605034530093,3.27193375634929,1.29875364558176,5.72683838128887,6.66234710035173
-0.612661688046916,-3.26465125631009,0.488055178510748,-0.0389871982772436,4.4506836021461,1.83443631740172,8.02117128274321,10.0995482367247
-0.624635955181729,-3.31527605400982,0.53434291255149,-0.0681766539798096,6.04203514393968,2.32470791553378,10.0569433979206,10.7032255361361
-0.6389239586777,-3.28356873844346,0.512299781868994,-0.0817336076913179,5.27957241160797,2.70281598028237,11.8181359048417,10.3358204130545
-0.653041713140037,-3.28651692091257,0.489586096167153,-0.0751103884060844,5.26428928395335,2.60909247762616,13.4748191251097,10.6936680040885
-0.638078550696071,-3.23229058950932,0.492465729453722,-0.082186617665963,6.25807969000852,3.18930385494364,14.6387170898657,12.7145190962176
-0.670529672221982,-3.24221157647364,0.479517570634108,-0.0958945321146234,6.16563804906661,3.42515543791178,15.0967140828473,11.5035876470401
-0.644553801182642,-3.20492462010104,0.477838828702537,-0.0577481127808377,6.30042492329062,4.76440819925109,14.7738147185791,11.173485386201
-0.666270643304743,-3.20757193994879,0.501855475130433,-0.0964308358860485,6.08888444060328,4.42592854554808,15.0555171855771,11.8431381886564
-0.666672410603795,-3.15640351809693,0.491181376106278,-0.0945521323626513,6.68925329761216,5.246750008011,13.391233724122,11.7834905102689
-0.690135338147842,-3.10261950837005,0.495732528901128,-0.0931215300642684,5.83579666558463,6.09560945714091,16.3392582707951,11.6616151538258
-0.657365943752537,-3.16773423869184,0.491558619522934,-0.0741403410969158,5.77201377826788,5.77254746398021,15.4035943060528,12.3842768608928
-0.67263132877596,-3.1572763369269,0.505730285828028,-0.0702352140136752,6.40239748209019,6.81856454423477,17.0043228141904,11.7203325802675
-0.676514395331641,-3.20104805438112,0.506379815517242,-0.0575771260524353,7.19260441835416,6.24377061005428,17.1730385983662,11.5966947985693
-0.679360234234903,-3.18773734521007,0.487825547863895,-0.0501642147586989,6.76027560700202,7.29281725480677,17.3986921919916,12.3015868951594
-0.674116072095991,-3.16722657320196,0.503908202185257,-0.0526325485695756,6.19842161136179,6.81950671778804,17.6229240996944,10.3278383621358
-0.671018163264613,-3.20874890452126,0.510354070077961,-0.0719643654517212,6.63433316942041,6.28901949587751,14.9034365056542,12.7591366841204
-0.648328688970295,-3.20034586035388,0.5029977683031,-0.0376314124489375,6.37262729578208,6.72764239432414,13.9519157537973,12.8872722728525
-0.622206814174928,-3.21209263777035,0.511812932873361,-0.0573763447777884,6.8191175041842,6.74617465965433,14.9863157654636,13.4649995174995
-0.667087924220261,-3.20374748833807,0.544141305496039,-0.0637617390454778,6.48969138356798,6.72871767759553,17.2628953469215,13.0943959391594
-0.657271298990513,-3.17195506695323,0.519022464610097,-0.072145877919545,8.58466395115895,7.27785398096007,20.152613309425,15.8300510120994
-0.662161833828962,-3.20141677433809,0.510325899110069,-0.0756079422451804,8.01853594090038,6.8566118815015,15.9822563525828,15.1640648393454
-0.67945857874709,-3.20866224569184,0.508484973887455,-0.0818015404760421,8.07232644529217,7.13104537070162,18.4005211971901,15.441077930618
-0.6612622045054,-3.2009050232653,0.533756443863497,-0.108887557987322,8.33754200244796,7.12236023588324,18.0276124988542,13.8141635862914
-0.644191333959657,-3.2139210650331,0.560175137636052,-0.101432962857306,7.91961756881237,6.59515616443045,18.7899547432126,13.4342856271562
-0.645816686248385,-3.22187652786159,0.536368555414806,-0.107539043539246,7.92545837898001,6.29238797618912,15.1007174722875,15.3495609978819
-0.638169688113983,-3.2459937221446,0.541538882095408,-0.136870572018272,7.59547654673403,5.56480218124553,18.6744234267323,13.5218009449899
-0.650644926952095,-3.27202691091982,0.555317700946015,-0.144682597254317,7.86356112389757,6.31522153049507,16.6250688451926,14.3087421152343
-0.679478409350303,-3.28874222825978,0.550527344977981,-0.182332762801606,7.29649070352125,6.79368315905714,18.8182279374032,13.798391400594
-0.634714755114604,-3.31541010116836,0.550019667061591,-0.15901584133414,7.01382548025916,7.27048050884798,18.4272594154344,14.7892486447551
-0.645471065718581,-3.3167172809913,0.549139880754461,-0.188628419262439,6.65340473099655,7.04631194975761,15.5653220061607,12.9515407525333
-0.618289556208543,-3.31727554332867,0.543518079476174,-0.210607469875077,8.11020590254054,7.20936803897658,16.7152196930296,15.8738336692018
-0.609173424431316,-3.34566550088315,0.550227201751779,-0.198670362249976,7.13333740747415,6.85342601349864,16.7772997816703,13.8449653907261
-0.616818612513147,-3.30161995990517,0.545466756961779,-0.206914980027799,8.14514833444937,7.1927693596498,16.0240989546487,12.1460328536264
-0.62783757912805,-3.30864784030205,0.559488379897802,-0.197727371418183,6.87881090767625,8.81559158242542,16.5276296873249,12.570053660225
-0.665975233376031,-3.32406397512123,0.542895608377237,-0.211291549601897,7.01635559362866,7.67931373709902,18.8649817972094,13.8754159988603
-0.66648612515067,-3.2626964102756,0.499415676246854,-0.237124912532005,6.88113343713437,8.72348213435567,17.0182523318728,13.3572652864445
-0.655777871247785,-3.26026593895782,0.505101030681903,-0.240143400910017,6.88302499056871,8.0672695225229,18.1228202364528,10.8004463998131
-0.650191819726589,-3.28634299078923,0.497043574912006,-0.250614121043969,6.58057833130144,7.91182911262374,20.3172298835244,10.1297599305357
-0.698643933730992,-3.2531801341139,0.525569782791147,-0.231632302554239,6.58756420646719,8.36289021832184,19.624390239874,11.7940169318544
-0.641825217894279,-3.21729130775324,0.49345918660219,-0.243550011499987,6.14793414527596,7.50179621595176,19.3169309731528,12.3147283710597
-0.673014859535652,-3.21511547421244,0.50646689256777,-0.257893701319218,6.73741979018046,8.46321942042984,18.1771396033496,13.660247321219
-0.697456736150673,-3.22552890647871,0.525968017837319,-0.235930218207547,6.14646839946999,9.51487747536605,18.565191969492,10.6849240765177
-0.70097996522285,-3.20104244361686,0.517938731390927,-0.220121183951726,6.27533205772039,8.92978040326195,17.4087279853401,11.8521286484827
-0.673748762997271,-3.23714327145313,0.541188819703002,-0.234729209334078,6.85491303874197,10.168863152477,16.5087157177547,10.5927505527612
-0.643420218649736,-3.2217115369129,0.502640671557096,-0.2287291905454,6.45723447430561,10.6092698060666,19.508939426107,9.16482170909198
-0.695557569832414,-3.21655147171541,0.499972770704939,-0.235496915622218,6.77060024534257,10.3361261138311,18.5124065411585,11.974594674909
-0.682245594471057,-3.22945207752837,0.491406940896799,-0.254289091132444,6.42294797283033,9.59588124485648,18.2076836545389,11.2040834239966
-0.671861945121446,-3.19822447466139,0.499599764294376,-0.26578653000113,7.71595346186576,8.86914926244039,18.0056203304165,10.0344425213082
-0.654523218777011,-3.19002780223023,0.522428991132364,-0.226445524345034,7.97317278819244,10.5280555221357,17.0595625617291,11.2324410324528
-0.64515198550961,-3.1644517742146,0.497899181580434,-0.254037260425575,7.64525981457874,10.0995355672716,17.3952667350735,12.5874906106358
-0.725978676355021,-3.13715729207834,0.503442677515475,-0.278132001222844,7.19382198366795,9.52473359752273,19.0274306539915,11.5617840839083
-0.705786215669488,-3.15591338121696,0.502862332681125,-0.270761911894749,6.89823570284594,9.3284064751262,17.6839777995971,10.7557598149785
-0.684023252656277,-3.16921780869147,0.51508350385757,-0.279503574277236,7.08656856420723,8.92828213051364,17.6774448039809,11.2835908108784
-0.667914765148353,-3.19293549374343,0.512307761922747,-0.285039669268855,6.39298474155357,9.39515471690896,19.2778955165482,11.2327711308217
-0.706419602449748,-3.21229000220599,0.52189556978355,-0.285994716861321,7.79800527110608,10.4847513070238,17.3169839328877,12.3695590365863
-0.721187715824844,-3.24178341778127,0.498937892482028,-0.288845506791399,6.15645659537657,9.77204061681335,16.1560225568238,14.301413040129
-0.668308992977467,-3.21210167741199,0.520502002398982,-0.298733947956684,7.79618069618586,8.05735984413991,14.9477314770697,12.5199837117038
-0.667810933447838,-3.1837963447125,0.493780141489155,-0.295923506656393,7.61935575802087,9.10611780181234,13.431523841386,11.7607383058051
-0.67219998841981,-3.18348299033953,0.499441845475234,-0.33918763774386,7.87252540827726,8.86081138286496,14.4953044555839,11.5999980968143
-0.699625766188826,-3.17535102549991,0.480661803383231,-0.31997001291709,7.6181460371609,7.67366511792623,17.0088857051797,10.9906893191669
-0.687208119925442,-3.20269623439438,0.474568977320016,-0.300008680924331,7.0399847348044,8.35975078888776,12.8857495511664,12.7179444774528
-0.693077400254786,-3.21455730101939,0.481044450274837,-0.311679298499104,6.99987198567656,9.5413343425824,15.1519539185484,11.2872151449409
-0.722873807075306,-3.21359804189041,0.484900479826806,-0.335804781657034,8.14547507437301,9.61196034103859,13.2843908456493,13.4993907087332
-0.715657466041928,-3.20772064459076,0.485260712614939,-0.338114362161646,7.89157912596946,7.90992498522569,14.5188615174175,11.9941246281229
-0.697863506231199,-3.19156318931842,0.489922168486275,-0.333081482915193,7.43302754559082,7.24736072339502,13.950866162125,12.4437591102974
-0.681954594980405,-3.19872026783298,0.49246093384235,-0.330421635476008,8.73638229856227,8.88897723827362,15.0125347646834,11.6394774913555
-0.681211145710325,-3.18869357749518,0.470721312752603,-0.32819852648797,7.34721387117316,9.1900682925493,14.5146628680208,12.8357457207078
-0.706220312006205,-3.23005849951718,0.513059047342887,-0.308340267955899,7.33662669606223,8.56518290387163,15.9527122127644,13.0564579188289
-0.675642515147387,-3.27006988919809,0.484857335900224,-0.302657303803529,8.00590723434472,8.4381462230993,14.9556185399942,11.6717511117666
-0.67863490377204,-3.27757066613248,0.50763226545394,-0.289395852022664,8.24846049330571,7.41867981929985,16.3458995780567,12.0120343116605
-0.672723388901172,-3.27186062796783,0.501785243705997,-0.303104575630879,7.56297206205638,8.60733999709939,18.513064421559,12.9758165733212
-0.642918488478706,-3.31880219216503,0.507860307948938,-0.322110572673391,8.26309605136897,8.02032178555989,18.8769868999187,13.3146030357651
-0.671016146913534,-3.29657876563754,0.508182832326903,-0.304556540661679,6.76174459683978,8.19078131763264,15.984506282399,13.8588933858397
-0.646019122120541,-3.28632749646238,0.509352640547142,-0.307805144447686,6.29693617953595,9.38616625863395,17.831036813744,12.1129276900232
-0.630508666554108,-3.26823674902729,0.510088171745528,-0.313276819566907,6.40299370620852,11.0150650345555,17.0098665627024,11.9255363046212
-0.674529113422635,-3.27768061616327,0.506955372393581,-0.314943109331421,6.2487561353412,8.86973192257373,16.8024891184802,10.6484764263891
-0.667841671897818,-3.26975407142601,0.489574092684984,-0.345528772031614,5.7450436681401,10.9153575714936,21.0578500835555,13.8396233647457
-0.68912829139094,-3.30449417944436,0.498608671190325,-0.326337305146503,5.19790777820697,10.0272025640528,19.4656936471684,11.9000626513149
-0.674209434033524,-3.29991771003121,0.460837730947386,-0.366094797995931,5.63742633253476,9.11579929038058,18.0773908354726,11.6201269870298
-0.705423967984241,-3.28562059304736,0.498434615523461,-0.361959965272211,6.04747277277965,8.76007595137207,20.1658613772755,12.5375744464
-0.684987614906537,-3.31807774335994,0.474449406615903,-0.3246218781884,5.31786718961016,8.68640963239281,20.2787139133301,12.0639196844061
-0.707228494125012,-3.32019184841117,0.484872308232471,-0.350751022089051,6.43805677334905,8.2109671834802,18.3509882185414,11.3221396660609
-0.696601831655024,-3.32044313919211,0.496923740012051,-0.32242001029466,7.01529752444556,8.90847895196993,20.4032206217495,11.1529876039868
-0.691045273298172,-3.331822982658,0.514278406372936,-0.316632097565024,6.66181762496825,9.26142054645665,19.0249157517194,11.4990048862495
-0.705037168726607,-3.34028268618461,0.498812003244351,-0.294017051790065,6.88102833414797,8.79302765304215,18.9704341634716,11.2308445995287
-0.717697478080246,-3.29731544177907,0.495750373440714,-0.32097046239376,7.18311802408757,9.84980016985164,17.4844141643891,12.8137037567749
-0.695554650061575,-3.27291817659672,0.501396035916241,-0.320881168517272,7.48234405973837,9.75316539435091,17.417933182407,13.1326742974715
-0.71099310922553,-3.25956945281894,0.493762235681097,-0.313560427036299,7.68118619789983,7.19000817878886,19.7024658120083,11.8578008352309
-0.673479656652831,-3.26921795753876,0.502760694293431,-0.341060212924038,7.44222289634042,7.71790082453713,18.6706668817874,12.7084089940788
-0.712244836462342,-3.29239855783821,0.521588651277814,-0.332975321430484,7.67348157838513,7.42198638972412,17.3727481327898,15.8646673974756
-0.67485996607101,-3.32572874244736,0.505116145508541,-0.334087451570867,8.46275997618714,7.64917791428653,15.7714114908526,13.0177224715938
-0.673940707366221,-3.32840978716927,0.510795906742482,-0.350849817509379,7.18996983037653,8.15540792255421,15.7967450182376,13.3547920738117
-0.708696907026914,-3.31278962046017,0.506465596549248,-0.350118412795618,8.09276371173438,9.77508313832768,15.9772267398062,12.4452520700863
