kappa1,kappa2,kappa3,xi1
5.26455,1.14134,2.11003,-1.61866
5.26433,1.14767,2.10867,-1.62111
5.25987,1.18876,2.10079,-1.63438
5.50793,0.931367,2.12076,-1.64406
5.41629,1.01918,2.11742,-1.61801
5.64263,0.772644,2.1498,-1.58537
5.48282,0.947986,2.13515,-1.61232
5.17919,1.24234,2.12489,-1.61104
5.69263,0.716236,2.11354,-1.58383
5.0913,1.32658,2.10718,-1.60295
4.90571,1.51501,2.15649,-1.58608
5.21191,1.20625,2.14194,-1.58687
5.44262,0.999579,2.17924,-1.61316
5.14343,1.27826,2.18175,-1.58741
5.36612,1.08772,2.18011,-1.5752
5.36628,1.09645,2.17975,-1.57578
5.24911,1.21629,2.16587,-1.59696
5.63271,0.819264,2.1299,-1.56554
5.64903,0.806029,2.12743,-1.55618
5.54496,0.899157,2.12925,-1.57499
5.4013,1.04019,2.1209,-1.61026
5.69252,0.740655,2.12548,-1.59462
5.75022,0.691157,2.1193,-1.608
5.68782,0.765147,2.08034,-1.61832
4.97622,1.49045,2.10813,-1.6036
5.01708,1.46445,2.10044,-1.60555
4.83784,1.66284,2.08793,-1.60897
5.29824,1.17712,2.09693,-1.59699
6.31184,0.177111,2.15826,-1.58491
6.37427,0.0824765,2.12774,-1.62036
6.39531,0.110556,2.12742,-1.621
4.70643,1.77831,2.13076,-1.59812
6.64311,-0.170523,2.10261,-1.62943
5.9787,0.548959,2.16661,-1.60266
6.03517,0.492539,2.15063,-1.60359
6.02801,0.472875,2.14837,-1.60636
5.73004,0.769274,2.13443,-1.62065
5.19485,1.29993,2.13463,-1.60784
4.76423,1.72869,2.11354,-1.61314
5.00037,1.49345,2.13551,-1.61688
6.05474,0.4425,2.09295,-1.58817
5.89542,0.618572,2.15378,-1.61027
6.33109,0.18485,2.1243,-1.56509
4.90574,1.61882,2.15584,-1.62655
5.24567,1.22502,2.18478,-1.62877
4.8855,1.60873,2.12622,-1.59876
5.88232,0.591842,2.14495,-1.5607
5.79935,0.677396,2.12426,-1.55378
6.29327,0.196513,2.17418,-1.61999
5.82664,0.617126,2.15676,-1.59873
5.85448,0.649464,2.15667,-1.60011
5.68059,0.832031,2.12561,-1.6106
5.52955,0.94547,2.10055,-1.56879
6.13465,0.332373,2.08563,-1.611
6.10492,0.379494,2.10767,-1.6156
5.68172,0.817906,2.08907,-1.58239
4.80297,1.67995,2.14243,-1.63186
5.97315,0.48014,2.1257,-1.57768
5.62537,0.832588,2.08897,-1.65223
5.51149,0.939538,2.08941,-1.64572
6.0243,0.395004,2.12599,-1.57907
6.0856,0.322295,2.13176,-1.57322
6.18114,0.251589,2.14096,-1.59481
5.97346,0.423753,2.13041,-1.60918
5.97281,0.415987,2.14896,-1.609
6.01321,0.354214,2.14992,-1.60861
6.33974,0.0497815,2.08739,-1.56129
5.65458,0.741914,2.08203,-1.57091
5.88525,0.544014,2.16518,-1.61065
5.88598,0.542521,2.13866,-1.57763
5.53242,0.874919,2.08814,-1.62153
6.41045,-0.0375198,2.15621,-1.57226
6.1184,0.256048,2.15284,-1.60102
6.13619,0.208981,2.13998,-1.59645
5.92095,0.4561,2.09954,-1.61715
5.90563,0.474217,2.09303,-1.57907
5.09957,1.29071,2.15267,-1.61943
5.99732,0.400005,2.11189,-1.59783
5.47937,0.880988,2.1388,-1.63319
5.49353,0.901641,2.15765,-1.63974
6.34001,0.0567411,2.11429,-1.585
6.46159,-0.0813102,2.11482,-1.59866
6.58425,-0.191622,2.10941,-1.61165
6.60111,-0.203788,2.10925,-1.61301
6.51474,-0.110943,2.12109,-1.59793
5.33738,1.03835,2.12733,-1.6147
5.36945,1.05899,2.12727,-1.61426
5.13338,1.29776,2.14297,-1.61301
4.94554,1.4253,2.15118,-1.58619
4.99786,1.42933,2.09644,-1.60801
5.13491,1.29475,2.10829,-1.61578
5.09933,1.36687,2.10447,-1.62417
5.10405,1.32308,2.10447,-1.62363
6.32192,0.106343,2.06981,-1.56288
4.79386,1.63716,2.2163,-1.62766
4.92412,1.51665,2.20194,-1.63381
4.44647,1.98069,2.17543,-1.59758
4.52292,1.87531,2.17743,-1.62804
4.51342,1.88712,2.134,-1.58006
4.54632,1.85443,2.18611,-1.6137
4.33728,2.08966,2.14775,-1.57911
3.89736,2.5157,2.11698,-1.58523
4.91627,1.52269,2.12713,-1.57571
5.49827,0.939667,2.1547,-1.62426
6.54819,-0.0961053,2.1186,-1.58414
5.22816,1.21312,2.15301,-1.61911
5.69345,0.699732,2.08009,-1.57208
5.12136,1.28141,2.11227,-1.63744
4.89002,1.54568,2.12578,-1.58981
4.82155,1.61805,2.13071,-1.59288
6.02375,0.406016,2.10877,-1.57923
5.71709,0.720113,2.1312,-1.61335
5.42852,0.980784,2.13572,-1.614
4.93777,1.48284,2.16876,-1.56606
6.12022,0.324451,2.10004,-1.58994
6.1211,0.315411,2.09888,-1.58886
5.27998,1.14454,2.162,-1.60765
5.43847,0.951022,2.17925,-1.60865
4.93334,1.45357,2.13289,-1.61567
4.80153,1.63715,2.1296,-1.61763
4.88673,1.53252,2.13188,-1.58431
4.86491,1.53298,2.13415,-1.58386
4.86314,1.53585,2.13407,-1.5837
4.80662,1.56164,2.13589,-1.5806
5.25849,1.09618,2.11992,-1.6142
5.10269,1.24369,2.11432,-1.61711
5.16988,1.21962,2.11879,-1.60176
6.4979,-0.105708,2.11491,-1.58963
6.35079,0.00224805,2.15787,-1.61919
6.2242,0.135745,2.13979,-1.61374
5.78144,0.575716,2.17388,-1.60773
6.29176,0.0762686,2.10558,-1.62282
6.26557,0.0577089,2.10599,-1.62431
6.27928,0.0852865,2.10652,-1.62479
6.18288,0.183504,2.11909,-1.59245
6.20323,0.127937,2.15472,-1.55603
6.10212,0.224897,2.15352,-1.55437
5.94307,0.411016,2.114,-1.63087
5.78266,0.517366,2.08105,-1.57792
5.32688,0.999584,2.06147,-1.60832
5.19314,1.08021,2.10882,-1.61211
4.87742,1.3912,2.08235,-1.58503
4.81486,1.48486,2.07099,-1.59178
5.74149,0.5663,2.14784,-1.61784
4.65454,1.65433,2.10652,-1.59716
4.88193,1.38484,2.13916,-1.5805
5.71335,0.563673,2.14797,-1.58694
5.47326,0.809027,2.17754,-1.55496
4.97015,1.27944,2.13049,-1.58235
5.44669,0.805511,2.08935,-1.62145
5.56229,0.696357,2.05494,-1.58958
6.01541,0.224548,2.12598,-1.60565
6.43623,-0.203961,2.13239,-1.60184
4.80637,1.42672,2.16116,-1.59273
5.67468,0.550017,2.11622,-1.59343
4.48992,1.73598,2.10594,-1.61903
4.52099,1.67134,2.10836,-1.61691
5.88617,0.349449,2.10274,-1.59137
5.84244,0.41364,2.10994,-1.59753
6.30333,-0.0337215,2.15,-1.59977
6.29751,-0.0353376,2.14887,-1.59875
6.2415,-0.0106494,2.14665,-1.60521
4.93362,1.2935,2.10978,-1.55809
4.94038,1.31361,2.11025,-1.55827
4.79583,1.49439,2.15917,-1.62571
4.72029,1.56491,2.1781,-1.53684
5.55578,0.77688,2.18137,-1.65706
5.65428,0.637204,2.18553,-1.6697
5.67223,0.638395,2.1854,-1.67068
5.96959,0.328601,2.09151,-1.54958
6.04565,0.257562,2.14253,-1.63492
5.75233,0.579421,2.14717,-1.61243
5.06251,1.24294,2.10646,-1.62657
6.65763,-0.316301,2.13655,-1.58136
6.05034,0.283273,2.15621,-1.62978
6.17727,0.175599,2.10989,-1.58337
5.37493,0.920869,2.15635,-1.6288
5.07579,1.27373,2.14274,-1.62944
5.20189,1.14411,2.11579,-1.65952
5.2609,1.11513,2.08219,-1.56015
5.73459,0.640963,2.0841,-1.61277
6.12687,0.201428,2.09504,-1.56695
6.09031,0.268588,2.10153,-1.5763
6.21199,0.111275,2.07762,-1.5574
6.04755,0.275765,2.17768,-1.63642
6.14932,0.182346,2.13398,-1.58194
5.02111,1.32751,2.12654,-1.6206
5.7967,0.539293,2.12511,-1.56851
5.79197,0.533791,2.12783,-1.57965
5.80632,0.51173,2.12812,-1.57767
5.17779,1.15148,2.10772,-1.61151
5.45839,0.889884,2.10809,-1.60591
6.11246,0.220326,2.1148,-1.60978
5.69514,0.647065,2.11497,-1.62088
4.60986,1.72602,2.13405,-1.58757
4.61821,1.71943,2.12736,-1.64044
4.30364,2.02142,2.13684,-1.58691
4.47887,1.84442,2.11642,-1.58264
5.59449,0.730339,2.1354,-1.56327
5.84601,0.468163,2.12505,-1.57484
5.04816,1.27433,2.16012,-1.60013
5.05059,1.26556,2.08297,-1.55114
4.49776,1.84059,2.14823,-1.62546
4.78186,1.50701,2.01268,-1.57209
4.93365,1.40881,2.02768,-1.62402
5.45762,0.842304,2.22699,-1.63969
5.04865,1.25265,2.18156,-1.62097
5.6276,0.649739,2.08324,-1.62356
5.26808,1.00278,2.13097,-1.60273
6.02042,0.245514,2.16543,-1.59639
5.4794,0.812243,2.08558,-1.59484
5.60142,0.668304,2.04587,-1.59183
5.59789,0.682941,2.08395,-1.61131
5.52476,0.778006,2.06163,-1.59429
6.06663,0.261693,2.11972,-1.60258
5.5508,0.748946,2.17173,-1.58309
5.62602,0.674645,2.19122,-1.58371
4.61114,1.69241,2.10987,-1.6299
4.62588,1.6659,2.10258,-1.63211
4.3636,2.00818,2.06644,-1.60887
6.49978,-0.175549,2.1902,-1.61827
6.53735,-0.214433,2.169,-1.62994
6.03083,0.330407,2.15772,-1.60679
5.11305,1.23294,2.10217,-1.59018
4.87978,1.4736,2.15443,-1.60695
4.53924,1.73836,2.13801,-1.59094
4.56077,1.7537,2.13905,-1.59113
4.36513,1.96678,2.13063,-1.61309
4.4023,1.92476,2.17371,-1.59423
5.79147,0.529454,2.16851,-1.59782
5.43574,0.886266,2.15869,-1.60523
4.68775,1.6028,2.09269,-1.59947
4.68775,1.6028,2.09269,-1.59947
6.60002,-0.277035,2.15652,-1.56276
6.23446,0.0742116,2.15182,-1.61386
5.50497,0.801354,2.13098,-1.58646
5.46587,0.777962,2.13645,-1.59064
5.45407,0.798606,2.12593,-1.59032
5.60157,0.646078,2.12763,-1.55433
5.17323,1.10598,2.08391,-1.59898
5.30884,0.97042,2.13902,-1.62079
5.27149,1.00723,2.13651,-1.6175
6.20534,0.0660601,2.14768,-1.57842
6.17935,0.0747539,2.14692,-1.57899
6.18994,0.107182,2.14794,-1.58261
4.33737,1.96539,2.09835,-1.61063
4.14516,2.15776,2.10838,-1.62528
4.2607,2.03265,2.12076,-1.65541
5.93154,0.320377,2.18315,-1.52772
6.5165,-0.216523,2.13959,-1.64497
5.15978,1.12702,2.10835,-1.56357
5.40059,0.882133,2.13497,-1.6236
5.27557,1.01514,2.13608,-1.6134
5.49937,0.757697,2.11475,-1.59227
5.69128,0.579535,2.1606,-1.60329
5.6799,0.55958,2.15973,-1.60286
5.72677,0.560971,2.13834,-1.60323
5.76063,0.560944,2.13216,-1.6111
5.77488,0.515869,2.1338,-1.57284
5.28836,0.98574,2.11305,-1.62122
5.49502,0.808794,2.08849,-1.645
6.11826,0.180683,2.12845,-1.55159
6.91152,-0.619123,2.13393,-1.57331
6.79366,-0.49257,2.14041,-1.59162
6.77948,-0.468384,2.14028,-1.59209
5.71497,0.591186,2.16201,-1.62904
6.13163,0.145609,2.12399,-1.58104
6.14942,0.154307,2.12403,-1.58108
4.9161,1.42085,2.10908,-1.61469
5.03507,1.2933,2.16938,-1.57473
5.66457,0.656982,2.16504,-1.57858
5.65332,0.632664,2.16589,-1.57751
5.67492,0.644358,2.16604,-1.57714
4.92559,1.37016,2.17724,-1.59985
5.38127,0.903805,2.14886,-1.61898
5.81668,0.460241,2.12406,-1.57546
4.97835,1.36892,2.13056,-1.62928
4.96334,1.36207,2.13033,-1.62627
6.03609,0.267001,2.09055,-1.5848
6.50373,-0.245691,2.08957,-1.60643
6.52292,-0.225946,2.073,-1.58673
5.9374,0.333808,2.18792,-1.60561
5.92815,0.359395,2.14225,-1.63292
6.40845,-0.11901,2.14856,-1.59337
6.43228,-0.153321,2.16274,-1.6104
6.14011,0.136644,2.15268,-1.59443
5.01758,1.28491,2.17369,-1.58997
5.01872,1.27233,2.07298,-1.60157
5.61342,0.672391,2.15186,-1.60171
5.46587,0.821278,2.15098,-1.56794
5.68127,0.622513,2.0954,-1.59902
5.37209,0.888545,2.13971,-1.60116
5.52696,0.772822,2.10016,-1.61591
5.80238,0.494806,2.11918,-1.61744
6.17812,0.0814138,2.15034,-1.59724
4.78686,1.491,2.10707,-1.61048
4.81756,1.46907,2.10799,-1.60784
5.3089,0.997674,2.14319,-1.56451
5.39982,0.893043,2.15071,-1.56076
4.81353,1.47037,2.12554,-1.65252
5.02359,1.31836,2.11056,-1.61276
5.50641,0.80559,2.13521,-1.61106
4.33116,1.94794,2.10021,-1.60967
4.35251,1.96666,2.1001,-1.60953
4.2177,2.10563,2.10894,-1.58082
4.59315,1.73475,2.12946,-1.59867
4.59178,1.71863,2.12988,-1.63853
4.68357,1.6329,2.12877,-1.63475
4.70381,1.60649,2.15355,-1.5991
4.69285,1.62369,2.15591,-1.59576
4.31386,2.00758,2.11453,-1.61329
5.27754,1.04794,2.10867,-1.60379
4.96555,1.33041,2.12905,-1.64913
4.8031,1.50558,2.11399,-1.61469
6.58838,-0.257008,2.13268,-1.59935
5.26725,1.07568,2.11196,-1.6029
5.28875,1.05808,2.13497,-1.62298
5.24186,1.07251,2.07956,-1.612
5.29908,1.00211,2.12769,-1.61737
5.40535,0.890321,2.12601,-1.58042
5.30402,1.00263,2.12826,-1.5957
5.43933,0.873185,2.13538,-1.59332
5.38382,0.932084,2.09901,-1.59884
5.92077,0.423125,2.13637,-1.59088
5.85033,0.488067,2.14504,-1.58024
6.02756,0.278018,2.11724,-1.62992
5.98916,0.300841,2.16093,-1.57002
5.01907,1.29042,2.09829,-1.57377
5.28038,1.06836,2.18907,-1.61615
5.19801,1.15131,2.19967,-1.61606
5.32056,0.997283,2.19688,-1.60566
6.49468,-0.177355,2.09637,-1.57944
5.34118,0.986744,2.15632,-1.62375
5.66651,0.663985,2.14951,-1.60261
5.31318,1.00646,2.15629,-1.57833
5.38634,0.979999,2.15504,-1.58553
6.06436,0.280881,2.1409,-1.61788
6.93922,-0.557828,2.10449,-1.59217
6.96594,-0.603145,2.09821,-1.6132
5.76659,0.59093,2.19552,-1.56647
5.76064,0.59026,2.19537,-1.56657
5.62296,0.740762,2.16116,-1.55312
5.76929,0.59772,2.17441,-1.57254
6.01691,0.308364,2.12373,-1.60096
4.14466,2.23964,2.17289,-1.59286
5.74106,0.612224,2.12579,-1.59089
5.87312,0.480889,2.12946,-1.58812
5.88925,0.428127,2.1209,-1.6062
6.49794,-0.132232,2.15574,-1.54015
6.03809,0.304282,2.17463,-1.50076
5.90164,0.441408,2.17485,-1.53641
5.69458,0.656373,2.12841,-1.62359
5.66448,0.669677,2.11983,-1.64736
5.12279,1.20041,2.12907,-1.6296
6.22685,0.0898164,2.14035,-1.57147
6.39809,-0.089083,2.15082,-1.59404
5.31507,1.01314,2.11294,-1.60369
5.29195,0.992238,2.1092,-1.62743
4.70381,1.69665,2.09382,-1.61805
6.19099,0.177169,2.12754,-1.58832
5.8167,0.559979,2.14505,-1.62647
5.64064,0.757361,2.18099,-1.58303
6.06046,0.317416,2.1306,-1.60567
5.88275,0.495728,2.12979,-1.60576
5.57302,0.794972,2.1434,-1.58788
5.57122,0.792749,2.14307,-1.58779
5.4793,0.919843,2.09951,-1.58032
6.17084,0.250173,2.13455,-1.61533
6.13802,0.234897,2.14114,-1.5808
6.12265,0.271517,2.0997,-1.62435
5.30882,1.08298,2.11851,-1.57182
5.27432,1.12862,2.11493,-1.58619
5.69704,0.688945,2.10848,-1.57979
5.88998,0.50863,2.14499,-1.63596
5.78131,0.633258,2.14205,-1.6208
5.77427,0.625524,2.14206,-1.62073
5.64296,0.740965,2.13775,-1.61502
5.80402,0.57353,2.1834,-1.60432
5.33261,1.05376,2.04403,-1.62434
5.33936,1.04355,2.08545,-1.58459
5.7827,0.569924,2.07548,-1.58848
5.77233,0.576541,2.07814,-1.57736
5.29828,1.05103,2.12828,-1.62209
6.98091,-0.603492,2.11503,-1.60364
6.961,-0.593458,2.10962,-1.61826
6.56836,-0.197046,2.09617,-1.57547
6.33495,0.0389208,2.07481,-1.52499
6.30746,0.0727549,2.09253,-1.54584
6.3525,0.0334639,2.08659,-1.55446
5.21673,1.17341,2.11879,-1.58552
5.65405,0.738432,2.12054,-1.57172
5.67036,0.727628,2.12049,-1.57095
5.60187,0.7645,2.10457,-1.58462
6.31014,0.0558604,2.13544,-1.61145
6.31502,0.0957101,2.13129,-1.60842
5.8121,0.598535,2.17264,-1.57511
5.82952,0.606155,2.0872,-1.62237
5.28071,1.11599,2.15467,-1.62103
5.2667,1.127,2.10063,-1.61324
4.8381,1.57833,2.10928,-1.59689
5.20091,1.18321,2.0712,-1.59937
5.33729,1.09149,2.06628,-1.60054
5.74369,0.635327,2.10124,-1.59356
5.37526,1.03443,2.11866,-1.58317
5.16138,1.25478,2.10436,-1.59324
5.16364,1.26416,2.10453,-1.59312
5.49576,0.86096,2.14442,-1.60179
6.7936,-0.438134,2.13354,-1.61707
6.84138,-0.467273,2.12989,-1.61212
6.7922,-0.432564,2.1362,-1.56101
5.65727,0.725839,2.17016,-1.61828
5.3347,0.987235,2.14502,-1.56555
5.85381,0.46804,2.14479,-1.62742
5.19579,1.19041,2.13699,-1.57361
6.15347,0.194445,2.13517,-1.6107
6.07164,0.319818,2.13457,-1.61229
5.74556,0.640947,2.09299,-1.59427
4.95747,1.40654,2.12881,-1.61717
5.85726,0.50317,2.13173,-1.58541
6.56118,-0.172267,2.11547,-1.58836
6.39787,-0.0711037,2.10907,-1.55772
5.86489,0.520028,2.13137,-1.62086
5.63806,0.724945,2.11956,-1.60247
5.68519,0.675412,2.12045,-1.60863
4.92819,1.45345,2.11061,-1.63862
5.45125,0.926016,2.13368,-1.60394
5.47167,0.897469,2.13355,-1.59579
5.59345,0.787154,2.136,-1.64338
6.34571,0.0291196,2.12673,-1.54312
5.77173,0.610111,2.19482,-1.63215
5.45875,0.955121,2.21877,-1.62045
5.39217,1.00317,2.10136,-1.59071
5.0596,1.34661,2.09542,-1.5746
5.1969,1.19817,2.09366,-1.62152
5.43614,0.967209,2.10938,-1.61664
5.42849,0.997737,2.14488,-1.63304
5.10929,1.3609,2.12117,-1.6126
5.50802,0.925228,2.16086,-1.61399
5.56667,0.874937,2.16424,-1.60601
4.66179,1.8079,2.08661,-1.60958
6.20601,0.255827,2.15414,-1.6231
5.20959,1.2577,2.12683,-1.58431
5.21519,1.24945,2.0625,-1.59872
5.44787,1.02785,2.08354,-1.61732
5.41575,1.0603,2.07328,-1.61283
5.49953,0.977915,2.11926,-1.62522
5.38333,1.07596,2.12768,-1.5848
4.91964,1.55471,2.11354,-1.64469
4.89192,1.58919,2.1068,-1.64525
4.84724,1.63113,2.18266,-1.56598
4.98231,1.49415,2.0748,-1.6148
5.15467,1.32245,2.14346,-1.61741
5.21926,1.26303,2.13947,-1.60233
5.72252,0.748647,2.12133,-1.58493
5.5199,0.963343,2.0852,-1.59351
5.39371,1.08692,2.11861,-1.59251
5.71846,0.758434,2.12641,-1.59128
5.18318,1.31421,2.12492,-1.60319
6.18266,0.258062,2.20877,-1.6122
5.02172,1.42485,2.04086,-1.58477
5.37352,1.08082,2.13066,-1.63209
4.93709,1.54654,2.16904,-1.62292
4.22465,2.26355,2.09274,-1.58243
5.56427,0.927369,2.16234,-1.60085
5.08226,1.41168,2.16216,-1.61042
4.80223,1.67219,2.10408,-1.59522
4.75154,1.68403,2.1008,-1.59388
5.79356,0.65298,2.106,-1.61993
4.3481,2.09334,2.1506,-1.62783
4.50095,1.94314,2.14704,-1.6276
5.24201,1.21277,2.15021,-1.58409
5.3243,1.15255,2.12077,-1.58562
4.90145,1.57353,2.17141,-1.55314
5.38317,1.05914,2.11552,-1.61313
5.15915,1.27504,2.11167,-1.63666
5.16774,1.26442,2.11483,-1.65038
5.17267,1.25376,2.11509,-1.64438
5.20488,1.19289,2.11408,-1.64875
5.10853,1.30022,2.15014,-1.61259
5.14193,1.24093,2.1594,-1.56133
5.62239,0.768734,2.13923,-1.64023
5.38579,0.975686,2.17371,-1.58533
5.14087,1.22053,2.15218,-1.60427
5.68751,0.666339,2.09913,-1.62466
5.49152,0.868328,2.06421,-1.59207
4.6755,1.69147,2.17602,-1.61756
4.39578,1.98215,2.1273,-1.62171
4.70007,1.69257,2.10105,-1.61045
5.83312,0.544787,2.10003,-1.60437
5.2885,1.04244,2.07542,-1.58255
5.25536,1.08696,2.06861,-1.56103
5.2211,1.12072,2.07179,-1.57068
5.95852,0.37716,2.04079,-1.60975
6.44376,-0.109351,2.05735,-1.54921
4.94973,1.37188,2.14829,-1.64137
4.8146,1.5307,2.14118,-1.54111
4.81549,1.53959,2.14118,-1.54127
4.83549,1.45075,2.13714,-1.5523
5.14758,1.18774,2.10832,-1.54247
6.13224,0.194748,2.1466,-1.60952
5.35624,0.978711,2.15664,-1.60247
5.34983,0.977949,2.15651,-1.60225
5.3428,0.954887,2.15661,-1.60269
6.02215,0.291284,2.12831,-1.56246
5.99632,0.265747,2.12848,-1.56165
5.97108,0.30563,2.13236,-1.62715
5.56387,0.754894,2.13559,-1.59481
4.69393,1.61039,2.13127,-1.61622
5.06453,1.21904,2.10793,-1.57885
4.94743,1.34325,2.11087,-1.60184
4.96685,1.34962,2.11055,-1.60108
5.45138,0.861474,2.09435,-1.61063
6.27808,0.00628656,2.14389,-1.57831
6.47669,-0.190267,2.12631,-1.55396
6.86834,-0.559941,2.13968,-1.65832
5.41981,0.884099,2.17311,-1.5687
5.39837,0.904775,2.13243,-1.57175
5.27473,1.01888,2.1597,-1.57951
5.24654,1.05439,2.16715,-1.5743
5.0297,1.28195,2.20562,-1.59112
4.88726,1.45156,2.07073,-1.6062
5.52819,0.802477,2.1356,-1.58885
5.48681,0.832291,2.14909,-1.5986
5.14334,1.18824,2.12607,-1.60001
5.19633,1.08797,2.16326,-1.6111
5.61232,0.717004,2.11095,-1.59511
5.40755,0.892405,2.13745,-1.61118
5.42464,0.875274,2.13646,-1.60974
5.83727,0.456028,2.1349,-1.60445
5.37626,0.881748,2.10092,-1.60381
5.10422,1.179,2.12687,-1.61801
5.55996,0.71805,2.12077,-1.60131
5.23534,1.00097,2.15682,-1.60899
5.80413,0.426879,2.13299,-1.6139
4.80028,1.42693,2.10445,-1.6186
4.70024,1.58843,2.09815,-1.60775
5.22411,1.06624,2.11208,-1.6591
6.44638,-0.225017,2.14502,-1.55115
4.1743,2.06098,2.11452,-1.62719
4.36164,1.87389,2.10627,-1.63096
4.61755,1.61407,2.09935,-1.59108
4.64739,1.56196,2.10863,-1.59136
4.68814,1.52808,2.1122,-1.60178
5.71559,0.532462,2.13743,-1.60398
5.79805,0.438036,2.1444,-1.61998
5.54972,0.691546,2.15435,-1.6303
5.63634,0.598947,2.14412,-1.62633
5.62761,0.602655,2.12268,-1.59248
5.22514,1.04279,2.14826,-1.62459
4.68498,1.59781,2.15776,-1.5962
5.27087,1.01929,2.10309,-1.60338
4.77048,1.51235,2.1184,-1.59351
6.10671,0.167961,2.13746,-1.6176
5.25991,1.00063,2.13015,-1.59933
5.96532,0.305595,2.13542,-1.61843
5.77478,0.453241,2.15793,-1.63199
5.19468,1.02274,2.11476,-1.56897
5.23104,1.02562,2.13152,-1.57928
5.03605,1.20424,2.12439,-1.59517
5.51194,0.76054,2.15274,-1.61032
5.15986,1.07433,2.09587,-1.61039
5.26628,0.992615,2.10034,-1.623
5.36786,0.872682,2.12141,-1.63325
5.73881,0.545452,2.13299,-1.57111
5.57023,0.722131,2.10912,-1.54863
5.36094,0.903674,2.10583,-1.54537
5.66864,0.624216,2.13573,-1.6044
5.66934,0.633011,2.13644,-1.6052
5.75167,0.530285,2.15654,-1.60495
6.06056,0.23926,2.17975,-1.56355
5.91799,0.377406,2.17712,-1.57547
5.96687,0.358218,2.18575,-1.56518
5.33576,0.988685,2.20524,-1.62143
5.29517,1.04553,2.17727,-1.58851
5.41595,0.924252,2.17185,-1.59047
6.0403,0.286082,2.10622,-1.58279
5.22758,1.10695,2.09593,-1.62921
5.22011,1.12749,2.10867,-1.57804
5.80082,0.570286,2.14337,-1.6021
6.55626,-0.187243,2.118,-1.56478
5.7266,0.594191,2.12033,-1.62891
5.93142,0.410098,2.16422,-1.59928
5.92896,0.421554,2.1635,-1.59923
5.92558,0.362032,2.15501,-1.59546
5.29343,1.0627,2.0966,-1.62337
5.04004,1.26895,2.12581,-1.61474
6.32021,-0.00323628,2.12097,-1.6308
6.01341,0.299873,2.10861,-1.58033
5.91499,0.403399,2.1356,-1.6277
5.85305,0.477806,2.12763,-1.59337
4.65053,1.66813,2.11814,-1.63459
6.42549,-0.115116,2.14894,-1.59417
4.67476,1.63571,2.15274,-1.61632
5.23391,1.06261,2.11969,-1.56151
5.96533,0.355205,2.14843,-1.64177
5.86062,0.458933,2.17281,-1.61332
5.47655,0.836803,2.18166,-1.61005
5.38611,0.907423,2.20542,-1.5975
5.51785,0.814182,2.14841,-1.58362
5.72307,0.579827,2.12311,-1.58668
5.69318,0.610113,2.13294,-1.54634
5.53504,0.776944,2.08891,-1.57474
5.52947,0.798516,2.09181,-1.58144
5.44534,0.850131,2.08067,-1.59807
5.20072,1.09449,2.12245,-1.58863
5.96511,0.342369,2.08561,-1.62196
5.19832,1.11144,2.16572,-1.63237
5.23504,1.12189,2.11924,-1.6156
4.7394,1.62255,2.13104,-1.63921
4.94868,1.37913,2.15435,-1.57826
5.07856,1.24978,2.14401,-1.63123
6.27734,0.0435055,2.06088,-1.58158
5.48297,0.840617,2.19227,-1.62903
5.72526,0.585354,2.16144,-1.63244
6.13315,0.155842,2.14168,-1.57746
5.32085,0.993504,2.10801,-1.61922
5.23581,1.07205,2.12465,-1.59861
4.52588,1.74028,2.09133,-1.63383
4.54365,1.75766,2.09321,-1.63162
4.40906,1.8883,2.08389,-1.63538
5.44504,0.846164,2.20632,-1.55805
5.71544,0.58558,2.20526,-1.55528
5.64343,0.647005,2.18678,-1.5737
5.89889,0.40249,2.09383,-1.62121
6.97665,-0.677825,2.14737,-1.57509
6.74095,-0.450562,2.09675,-1.64288
6.7951,-0.460754,2.1082,-1.60526
4.12578,2.16583,2.15319,-1.61588
6.37847,-0.0571222,2.10969,-1.60989
5.60606,0.730578,2.10672,-1.62188
5.38693,0.976807,2.09134,-1.61614
5.43005,0.921039,2.08729,-1.63195
5.61567,0.725939,2.10004,-1.59523
6.65215,-0.309263,2.14805,-1.60758
5.61077,0.757768,2.13519,-1.58357
4.62299,1.72576,2.11289,-1.57987
6.6186,-0.284365,2.13637,-1.58611
6.35178,0.0388705,2.11992,-1.55393
5.15511,1.18251,2.11957,-1.6324
5.11967,1.27262,2.13683,-1.60976
5.10463,1.25012,2.13756,-1.60936
5.45812,0.894771,2.12043,-1.60213
5.1697,1.14959,2.12574,-1.59689
5.39676,0.925633,2.12895,-1.59792
5.43856,0.872985,2.12672,-1.6244
6.02328,0.313173,2.12517,-1.6164
5.92744,0.4033,2.12694,-1.60737
5.00917,1.35481,2.1594,-1.6207
4.87409,1.49135,2.07872,-1.60307
4.93362,1.43775,2.10379,-1.62869
4.87555,1.49568,2.15404,-1.58072
4.91791,1.45677,2.11338,-1.57106
4.84996,1.5108,2.11854,-1.56416
5.07477,1.29017,2.12598,-1.62019
5.12637,1.24271,2.1254,-1.61588
4.99067,1.37043,2.17399,-1.61882
5.44877,0.913231,2.17666,-1.61663
5.59227,0.791063,2.14232,-1.60711
5.09845,1.29114,2.12612,-1.58599
5.79931,0.591008,2.13598,-1.61909
5.62927,0.752666,2.13056,-1.61508
6.27472,0.11521,2.1442,-1.58801
