qu0,qu0025,qu005,qu095,qu0975,qu1,time
1.15349452189281,1.72667590662344,1.79121259602468,2.46291208217497,2.52684314490298,3.11698589193061,0
2.31449828950724,4.98019689041319,5.09973171739668,6.23127642702339,6.34380299152462,7.57098559352619,0.5
3.55904415018527,5.5250407224669,5.64696157739574,6.76731822654944,6.87924554254128,8.02911679597161,1
4.41521505293495,5.78584235936033,5.91288005947449,7.03647339176846,7.1480462140368,8.20825094779065,1.5
4.79811372999992,5.92826569325855,6.06235047246415,7.19870193710436,7.31088292327974,8.52984528089694,2
4.0960665399834,6.00967931394204,6.1507824194073,7.30476979920965,7.41827359758896,8.45691540306147,2.5
4.91101223358483,6.05318375896286,6.20031174476548,7.37760474571361,7.49202439588867,8.648469148457,3
4.54805759603142,6.07344189283181,6.22621420623574,7.42745346831951,7.54390229534664,8.7313710846802,3.5
4.78080730464131,6.07942292183902,6.23589834232377,7.45914631469347,7.57732953968667,8.81736174062986,4
4.63786984860324,6.07507644434029,6.23419674142262,7.48158264489557,7.60107289884166,8.58147083155581,4.5
4.74697070663301,6.06462122277766,6.22600218727699,7.49325348166447,7.61509449640034,8.94483039690881,5
4.3185362178761,6.04483679400489,6.20922457110927,7.4993454129115,7.62457618855595,9.02772819672839,5.5
4.36183836075049,6.02385281037641,6.18916708121437,7.49987320924137,7.62739106543554,9.05489927840814,6
4.48503893354978,5.99871572028918,6.16429517570242,7.49587229765735,7.62524348241571,9.26297391316222,6.5
4.37536341423838,5.973618741738,6.13883629074963,7.48870011533915,7.62023994644066,8.71113424980778,7
4.33446672584829,5.94535186749166,6.11109684557535,7.47689927625203,7.61075439387649,9.18156950402704,7.5
4.31826002988575,5.91448334504762,6.08097787848768,7.46417268669462,7.6006924583627,8.98148391410309,8
4.21920565868666,5.88181138356877,6.04917217029033,7.44992453203815,7.58971461016592,8.97675802100359,8.5
4.3635087825227,5.84923393921369,6.01598230706719,7.4337689837743,7.5753769074191,9.30804931578788,9
4.08238902397478,5.8148775074517,5.98246829313714,7.41580671621053,7.56049437943445,9.19999616137473,9.5
4.076934794352,5.77847995255682,5.94848611641971,7.39675609572244,7.54395851901014,9.26724840266222,10
