kappa1,kappa2,kappa3,xi1
5.28905974595995,1.64883173914075,2.11219728347325,-1.27418386691845
5.57969195727534,0.350707222392818,2.46709092573185,-1.4393270469126
4.66934130319167,1.35047295359274,1.92674482704709,-1.47067851315364
4.99098903299315,1.58918411333505,1.75859685247985,-1.48498005624318
5.29493738224614,1.21233311723293,2.29401704397218,-1.21254215747679
5.74725046561999,0.645393683053925,2.12525163622651,-1.50817295610395
5.95773235882172,1.45263045954522,2.39272769018419,-1.06509559616196
6.47239817500739,1.10041302543445,2.35753393135988,-1.53246158781722
4.16814068836974,0.926699361340787,2.31024918914538,-1.44802501665151
3.49974496734247,-0.859000990108011,1.94674986053632,-1.50895083005116
5.44022854070775,1.77077281102277,2.01395570469235,-1.76201731160278
5.03078213428934,1.90663046111464,1.817395426725,-1.53615361978713
5.29499633615456,0.421788388783714,2.17423053334535,-1.56895880471358
6.05276348719666,-0.111230369292751,2.36470408030732,-1.52626606487727
5.16167133537087,0.677897078271133,2.05277238467978,-1.76245357257023
3.29714602555695,2.28475303498236,2.22190593226893,-1.60506374875577
6.15559372904875,0.87858076948178,1.97777826415021,-1.70914458882467
5.06718519422534,0.303759698200918,2.26519785505304,-1.18087131461378
4.08759868771627,2.87008416448881,1.75461466204594,-1.61453222984176
5.48742470181779,1.56511301707402,2.34486310972886,-1.43748806610014
5.66074013017295,0.441450541658784,2.43798895765821,-1.63688890215113
5.15550325742282,1.36043891576039,2.25666921351111,-1.47571295529966
6.6603129567614,0.510387636399489,1.93613371855285,-1.43551135388784
4.93530820096802,3.10715517081498,2.25565997520979,-1.72582615804537
4.71933854218321,1.29919723692418,2.16843118220104,-1.50915191599724
4.68218544992798,1.17262899431007,2.51225516183376,-1.54397178463365
3.87482388713505,2.83620025176084,2.41628598758847,-1.68619946990738
4.78101269514841,2.28947170941697,2.6057095585321,-1.37190455209685
6.69042867008987,-0.16768392892774,2.25232000573786,-1.5722054469755
4.85500274132101,1.48682036815198,2.16127770993451,-1.57553457419134
4.57336497477084,2.118628886364,1.93752641090499,-1.50628461745912
3.88090223375994,2.12417268950565,2.31170089198907,-1.51332417547779
5.29578667553624,0.984783203273623,2.4362739957889,-1.57681552784989
7.32479512474013,0.0623693815248841,2.37711160359467,-1.40925669168226
