mu1,mu2,mu3,tau1,tau2,tau3
-0.607035303284945,-2.84329472008556,0.258264360016537,3.17569135636024,7.41298337827259,2.0488950875545
-0.759758102646373,-2.94727267446998,0.294721329821343,5.71340233075743,5.62903995254079,2.72505801756699
-0.62353085029829,-2.8367018301276,0.255055904702154,5.63956886123419,5.87314466930386,3.42429958724475
-0.880292659598893,-3.00876004741909,0.195965383475179,4.76082996773244,5.55116599355599,7.84345227252684
-0.647234728589128,-2.99973142130018,0.213025570183647,11.2327174873284,6.02097717189338,7.55723780468369
-0.627292514390752,-2.94592427201486,0.340045127503338,7.34286030744737,6.15340156205409,8.26861888163907
-0.672398790681286,-2.9072630890878,0.37739266273767,7.98812105928661,6.3525268992938,10.4756510493316
-0.663184907441812,-2.97856930535554,0.321664524249924,9.06949031484871,7.27636895930542,8.73989199861528
-0.65769433373426,-2.87538880643948,0.419846644086436,10.1230796204216,6.42278446804304,9.67854515158609
-0.543026811988783,-2.86273101356132,0.189664161870619,5.40279770298114,7.13511062476187,6.7538604287849
-0.643230595261593,-2.88274963470081,0.315773599859149,9.51566423449547,5.90353708441667,6.90307052339821
-0.628452801089386,-2.84671735491759,0.330145884389387,11.3483199721058,6.08930631625104,10.6781851378593
-0.687830795254646,-2.84855856549403,0.293310299309799,6.43384413538669,9.80731889629032,10.2858079128134
-0.656027332191083,-2.88221047214446,0.314130878018606,5.70253648555896,6.25915275053882,9.87921186890886
-0.728031327158018,-2.89444932249714,0.302785520315524,6.11679621440904,7.49660222099673,13.2698350159688
-0.579809898049959,-2.8629448775135,0.307723514777912,9.52130316253761,5.72820414872116,8.09085534605073
-0.691665333892334,-2.81715371787021,0.377175267675287,8.67280243406955,6.27018861152911,6.56320000812282
-0.628935740686742,-2.87430905150122,0.438228168278042,7.79042510649751,8.60940953513532,6.58356794028904
-0.602795879108864,-2.91638388255092,0.318279209942683,9.15569383480971,5.6012651768769,9.17075269154094
-0.664615337796451,-2.99198140419508,0.338425131641798,7.96908294261577,6.49718588557719,11.5466268378671
-0.623390611770957,-3.10339781755986,0.267235901035372,12.7888504839832,6.3723869524425,8.07642456578618
-0.693237469932188,-2.89497277025107,0.269000159981614,6.92569332950787,4.76269412443362,8.24713447289611
-0.698000345839903,-2.92615421925704,0.32428209325299,9.73749307116314,4.89198780913382,9.93162397553055
-0.578830218314242,-2.94736188060819,0.223344357059059,10.6195573512576,5.83664528099636,11.1087680536079
-0.673923938383037,-3.01465689371563,0.282770692047266,10.0570820118775,8.26887849272277,13.0517415141799
-0.62853790371388,-2.98217471137788,0.289195629934904,7.49543763124407,4.4057070092119,9.67328879669358
-0.632253966040478,-3.00314338244733,0.354202733070703,7.05180672768688,6.18213096388616,13.5955070413681
-0.588809750320491,-2.97613904928012,0.290442429761609,8.15637480866099,7.07398462146586,13.5251911983924
-0.537722743038011,-3.03273142421562,0.277511888163644,6.37543663869061,7.46622690068828,10.2935079975855
