kappa1,kappa2,kappa3,xi1
5.24019,1.24617,2.12519,-1.58446
5.43992,1.07225,2.10277,-1.53341
5.27232,1.23693,2.13977,-1.69612
5.22148,1.27912,2.18219,-1.68656
5.24834,1.26192,2.18174,-1.67809
5.0715,1.43479,2.1974,-1.70316
4.95425,1.5708,2.19406,-1.63688
5.41524,1.10463,2.10022,-1.57498
6.04183,0.47157,2.15864,-1.59355
5.91355,0.609253,2.13679,-1.64519
6.13988,0.399039,2.13439,-1.57242
5.97595,0.558489,2.12341,-1.63325
6.19208,0.334746,2.098,-1.60168
6.10146,0.425911,2.12112,-1.62136
6.09167,0.426702,2.12711,-1.6142
6.36555,0.164179,2.15079,-1.59111
6.32926,0.193826,2.14807,-1.60193
5.77232,0.753439,2.0994,-1.71993
5.76197,0.775753,2.09743,-1.70669
5.83109,0.698687,2.08412,-1.64024
6.47789,0.0614704,2.07692,-1.60708
6.29279,0.245513,2.11095,-1.68854
6.33323,0.218645,2.10832,-1.68695
7.15717,-0.625583,2.10867,-1.61135
7.27016,-0.738635,2.10552,-1.6053
6.42708,0.110488,2.12198,-1.63643
5.87018,0.664558,2.103,-1.58006
5.40722,1.11383,2.1355,-1.70559
4.71984,1.80334,2.1082,-1.61599
4.89432,1.62666,2.11661,-1.69929
5.46131,1.06977,2.14379,-1.6298
5.33492,1.15661,2.12567,-1.52926
5.33219,1.13975,2.12588,-1.52946
4.94095,1.50429,2.11769,-1.56795
6.38488,0.0803478,2.11002,-1.6074
6.39813,0.0878863,2.11,-1.60654
6.33736,0.137793,2.15436,-1.52146
6.25405,0.222045,2.13844,-1.62895
5.61937,0.847521,2.15577,-1.70757
5.54795,0.918441,2.15213,-1.66843
5.57196,0.890178,2.15488,-1.68385
6.10249,0.356768,2.11484,-1.67408
6.04978,0.417353,2.11014,-1.66267
5.35544,1.08186,2.13906,-1.70571
5.81088,0.63746,2.13344,-1.71494
5.78017,0.675551,2.11321,-1.717
6.4917,-0.0395334,2.17718,-1.49699
7.18669,-0.738975,2.09039,-1.61383
6.06738,0.386204,2.09971,-1.64596
6.06252,0.401922,2.10912,-1.59647
5.75733,0.711668,2.15926,-1.58552
5.71888,0.734624,2.15838,-1.57193
5.23953,1.2015,2.14591,-1.599
5.22825,1.20716,2.12398,-1.55604
4.93262,1.49502,2.16214,-1.60792
5.3846,1.0799,2.08767,-1.58554
5.13913,1.33476,2.10491,-1.60253
5.06562,1.40269,2.13406,-1.61125
5.84561,0.607816,2.11473,-1.57166
4.90152,1.56763,2.09685,-1.62844
5.18999,1.27357,2.11738,-1.50193
6.20486,0.22628,2.12258,-1.5611
5.60489,0.849467,2.1636,-1.7173
5.60489,0.849467,2.1636,-1.7173
5.59895,0.870972,2.12437,-1.62772
4.75284,1.72197,2.13782,-1.66702
5.09701,1.40891,2.13092,-1.71576
5.08682,1.39416,2.13107,-1.71682
5.28144,1.20565,2.13254,-1.50439
6.04799,0.423607,2.05055,-1.60644
5.27311,1.21928,2.11873,-1.50976
5.34102,1.14599,2.11258,-1.53707
4.67943,1.81008,2.11541,-1.61431
5.22156,1.2681,2.09954,-1.71451
5.33392,1.19544,2.1577,-1.5549
5.3008,1.22433,2.15926,-1.59988
5.61475,0.947329,2.13017,-1.48599
6.28494,0.231227,2.164,-1.58252
6.30925,0.242406,2.16231,-1.6015
6.27553,0.247611,2.16182,-1.6006
5.98006,0.555588,2.13882,-1.6438
5.61862,0.916522,2.12648,-1.67502
5.55673,0.976167,2.12838,-1.6717
5.55917,0.978434,2.12774,-1.67169
5.57484,0.979729,2.12817,-1.67206
5.59022,0.966919,2.12779,-1.67885
5.63383,0.894619,2.12491,-1.65919
5.64398,0.906713,2.13385,-1.65164
5.63921,0.891461,2.12561,-1.65586
4.97872,1.56982,2.20214,-1.61362
5.02697,1.56103,2.09717,-1.59968
4.97401,1.56957,2.08767,-1.67373
5.07967,1.47675,2.11807,-1.7221
5.38203,1.15642,2.11734,-1.65091
5.40814,1.13183,2.10874,-1.64527
5.61154,0.970983,2.14993,-1.62951
5.62538,0.951871,2.11128,-1.60826
6.24098,0.326811,2.11797,-1.6625
6.11803,0.482216,2.106,-1.63216
6.09735,0.476861,2.14812,-1.54437
6.05157,0.520908,2.14256,-1.619
6.23662,0.342261,2.0896,-1.57933
5.84631,0.736028,2.1325,-1.71157
5.89354,0.677686,2.11765,-1.64015
5.93047,0.640506,2.13549,-1.65694
5.99421,0.577902,2.08725,-1.6472
5.97363,0.601075,2.13235,-1.6534
5.98633,0.613048,2.13235,-1.65388
5.76293,0.809514,2.1271,-1.66879
5.77631,0.800492,2.1194,-1.69766
5.50241,1.04474,2.1196,-1.69051
5.48041,1.06706,2.129,-1.6885
5.25454,1.2643,2.1302,-1.67758
4.79984,1.7235,2.17454,-1.62703
4.88985,1.64812,2.17749,-1.70576
4.82101,1.68577,2.11787,-1.65273
4.9752,1.53037,2.12332,-1.70511
5.58824,0.914611,2.14558,-1.52479
5.0905,1.40328,2.20039,-1.54605
5.8637,0.616413,2.07578,-1.60682
5.46658,1.03893,2.16345,-1.56548
5.79291,0.685876,2.1435,-1.68924
5.76959,0.720749,2.14869,-1.69273
5.48032,1.01214,2.11394,-1.66193
4.73623,1.76702,2.08872,-1.65045
5.68711,0.863161,2.11666,-1.62947
5.6751,0.809911,2.11875,-1.63107
5.91532,0.571418,2.16082,-1.70181
5.90183,0.58563,2.10363,-1.66537
6.58217,-0.0958044,2.1,-1.68373
6.68387,-0.204319,2.12991,-1.6283
4.87112,1.58942,2.13597,-1.65519
4.87766,1.60699,2.13646,-1.65587
4.76123,1.74296,2.12331,-1.61133
5.95893,0.483632,2.14847,-1.56475
5.84287,0.576341,2.18416,-1.63308
5.60749,0.820046,2.18173,-1.69532
5.58876,0.836661,2.16165,-1.47617
5.6621,0.788022,2.15312,-1.55885
5.18701,1.27385,2.19443,-1.58283
5.19101,1.2638,2.19434,-1.58137
4.45251,2.06961,2.14765,-1.59509
5.39797,1.08043,2.14427,-1.51801
5.76238,0.730532,2.13527,-1.49703
4.52223,1.9424,2.11309,-1.57999
6.3293,0.127524,2.17053,-1.57032
5.36076,1.10153,2.14834,-1.54215
6.4062,0.0616736,2.10262,-1.51222
6.22291,0.237388,2.12605,-1.52596
6.64507,-0.179296,2.12929,-1.50429
6.67643,-0.215614,2.13405,-1.50671
6.06288,0.395849,2.09046,-1.5743
5.96298,0.467104,2.11354,-1.54381
6.58294,-0.151622,2.1271,-1.68267
6.20113,0.232406,2.1582,-1.65171
6.17986,0.254282,2.19372,-1.65689
6.03095,0.419446,2.19073,-1.60812
5.7141,0.726587,2.12939,-1.66098
6.36391,0.0721122,2.12644,-1.71907
5.58405,0.864442,2.06534,-1.60979
5.22962,1.18564,2.1322,-1.50549
5.36968,1.09324,2.11727,-1.49756
5.22646,1.22113,2.09151,-1.61474
5.16537,1.31845,2.09754,-1.61007
5.24857,1.21825,2.08031,-1.58472
5.62511,0.848658,2.18258,-1.63627
5.58756,0.820689,2.18203,-1.63853
4.27692,2.17368,2.16399,-1.63504
4.77026,1.67957,2.07971,-1.66148
4.89108,1.55365,2.15313,-1.69698
4.91678,1.53604,2.15465,-1.69694
5.06654,1.37422,2.11647,-1.67272
4.46996,1.95907,2.1571,-1.69171
4.84244,1.59551,2.16702,-1.63542
4.74747,1.70101,2.19394,-1.62116
4.93762,1.5041,2.17437,-1.60515
4.63697,1.77227,2.15301,-1.62704
4.57258,1.83568,2.15256,-1.58513
4.56799,1.84342,2.14182,-1.58513
5.22347,1.24066,2.156,-1.49282
5.22335,1.23773,2.15791,-1.48925
5.06598,1.3766,2.12855,-1.53611
5.21293,1.25466,2.12736,-1.53803
5.33389,1.12047,2.1374,-1.53104
5.27757,1.18243,2.1472,-1.49305
5.31397,1.1532,2.14803,-1.51744
5.31673,1.14465,2.14677,-1.52776
6.04834,0.407854,2.12464,-1.53714
4.99061,1.45846,2.06398,-1.65277
4.97581,1.46969,2.06646,-1.65048
4.89669,1.54765,2.0851,-1.65326
5.4183,1.03998,2.12785,-1.64034
4.11087,2.35721,2.13186,-1.63555
3.61091,2.86525,2.10043,-1.64116
5.19463,1.28299,2.12474,-1.6736
5.09806,1.3686,2.14921,-1.68656
4.52015,1.96102,2.16292,-1.56974
5.58733,0.890252,2.20669,-1.57509
5.73323,0.720713,2.20094,-1.58173
5.96506,0.497984,2.17343,-1.53929
5.78745,0.663004,2.15434,-1.52358
6.03274,0.420462,2.12988,-1.5163
6.02474,0.430976,2.13039,-1.51591
5.19607,1.25895,2.14753,-1.71527
4.76389,1.69643,2.13284,-1.62413
4.78228,1.68765,2.15191,-1.69988
4.66196,1.80112,2.16213,-1.64762
4.76069,1.71366,2.18943,-1.60933
4.8677,1.61155,2.19231,-1.59965
4.88089,1.58861,2.12203,-1.61256
4.78186,1.71753,2.1236,-1.62413
4.73762,1.68136,2.12425,-1.62651
4.62025,1.78308,2.1346,-1.61224
4.81044,1.6416,2.17114,-1.63793
5.35287,1.08365,2.09279,-1.58077
5.12957,1.32748,2.13333,-1.56063
4.96554,1.4567,2.13212,-1.56881
5.00043,1.46204,2.13137,-1.53531
4.99729,1.45726,2.13194,-1.53424
5.13128,1.3036,2.12712,-1.66214
5.61945,0.82939,2.15643,-1.70432
5.15824,1.28611,2.09989,-1.62584
5.73325,0.698127,2.1427,-1.63833
5.83362,0.628055,2.14485,-1.64806
5.35952,1.1039,2.13364,-1.51892
5.21821,1.21778,2.15861,-1.58582
5.65847,0.793392,2.1409,-1.52233
6.47595,-0.0465038,2.09323,-1.56709
6.0285,0.441609,2.13673,-1.55739
5.52617,0.92073,2.15928,-1.5921
5.30287,1.12571,2.13876,-1.55939
5.32643,1.17715,2.13834,-1.55992
5.32403,1.14156,2.12332,-1.61057
5.52782,0.940002,2.0882,-1.63425
5.17695,1.29504,2.12672,-1.69152
5.2697,1.20794,2.12481,-1.65993
5.07735,1.42344,2.13593,-1.72587
4.89553,1.59326,2.14439,-1.66117
4.82422,1.6663,2.13733,-1.65027
4.7869,1.73722,2.14239,-1.63859
4.76901,1.71553,2.1423,-1.63776
4.85964,1.66391,2.12813,-1.61206
5.54612,0.95335,2.14244,-1.63982
5.2585,1.26278,2.16218,-1.56443
5.23521,1.26737,2.10067,-1.64776
5.27158,1.26248,2.1066,-1.62394
4.48295,2.04819,2.14985,-1.65857
4.53135,1.99705,2.19202,-1.63778
4.23027,2.25761,2.17662,-1.59168
4.50814,1.95318,2.18839,-1.51557
4.21562,2.23999,2.09088,-1.61623
4.29883,2.15649,2.12887,-1.55423
5.42556,1.03044,2.13509,-1.50069
5.7356,0.725123,2.18698,-1.55519
5.70765,0.773301,2.16966,-1.59427
5.71703,0.749404,2.10631,-1.49062
5.50895,0.9878,2.10854,-1.52807
5.57874,0.935279,2.11741,-1.56423
5.69208,0.846646,2.10384,-1.50883
5.68766,0.832007,2.10318,-1.50822
4.65972,1.85759,2.09294,-1.5474
5.4254,1.07748,2.12565,-1.56132
4.59388,1.92103,2.1538,-1.56386
4.51054,2.01573,2.15986,-1.54013
4.82405,1.70306,2.17765,-1.6118
4.54564,1.98879,2.11058,-1.5706
4.46592,2.07242,2.11707,-1.57425
5.48675,1.02043,2.11522,-1.66872
5.3532,1.16849,2.13267,-1.66235
6.35892,0.161145,2.1223,-1.55868
6.38488,0.133646,2.09891,-1.60989
6.11415,0.429689,2.06256,-1.62198
5.99128,0.522915,2.04607,-1.60358
5.81246,0.678455,2.04799,-1.55241
5.81219,0.697103,2.04796,-1.55147
5.8076,0.697001,2.05127,-1.55888
5.52091,0.990373,2.06122,-1.57492
5.45158,1.06481,2.06958,-1.56271
4.73149,1.7855,2.0883,-1.57842
4.79403,1.72975,2.09939,-1.58723
4.75886,1.71798,2.09458,-1.58912
4.86795,1.60291,2.11888,-1.4922
5.09581,1.36399,2.16002,-1.69834
4.79721,1.66617,2.11477,-1.62478
4.81402,1.63285,2.11735,-1.62675
5.05321,1.39966,2.11822,-1.67464
5.3149,1.13579,2.14554,-1.69829
5.77327,0.673798,2.09215,-1.55434
5.85224,0.610955,2.09537,-1.7251
5.93297,0.539437,2.14563,-1.66267
6.05668,0.396962,2.1461,-1.65594
5.86516,0.59321,2.14487,-1.65549
5.83556,0.644466,2.14535,-1.6396
4.63021,1.87909,2.12249,-1.63955
4.75976,1.74796,2.14626,-1.532
5.05233,1.47403,2.12638,-1.57627
5.38829,1.12901,2.12955,-1.58532
5.77516,0.748004,2.17131,-1.50765
5.01889,1.45982,2.0878,-1.61203
4.84771,1.67065,2.07837,-1.67805
4.82162,1.64983,2.07947,-1.67864
4.81955,1.68017,2.0786,-1.66907
4.77836,1.65714,2.07758,-1.67016
4.80607,1.62012,2.11352,-1.64201
4.82827,1.64032,2.11378,-1.64292
5.13544,1.29963,2.17762,-1.69201
5.37493,1.05148,2.19215,-1.6599
5.35612,1.04579,2.19212,-1.65952
5.26199,1.13931,2.10555,-1.66834
6.25918,0.133998,2.13671,-1.71125
4.98494,1.42187,2.1557,-1.61984
5.88906,0.52043,2.13955,-1.5373
5.51307,0.915961,2.14212,-1.6617
4.99837,1.41799,2.1341,-1.55077
5.77198,0.629739,2.11618,-1.54417
5.44825,0.966532,2.11431,-1.54739
5.99127,0.434849,2.14531,-1.61121
6.09443,0.326591,2.14889,-1.62006
6.06831,0.355881,2.11373,-1.6192
5.4004,1.0061,2.169,-1.60641
6.49691,-0.144569,2.10865,-1.69967
6.4991,-0.141652,2.10882,-1.69745
7.05108,-0.679295,2.13902,-1.58707
6.91745,-0.588905,2.13364,-1.61832
7.03068,-0.621069,2.14163,-1.61645
6.98007,-0.606534,2.13709,-1.65184
6.22642,0.157286,2.12475,-1.66576
6.19741,0.170818,2.1348,-1.64924
5.53025,0.880615,2.13409,-1.64458
4.99113,1.42327,2.15506,-1.7165
6.63986,-0.273453,2.14452,-1.59386
5.12763,1.26965,2.08593,-1.61619
5.23655,1.17403,2.11869,-1.71918
4.87263,1.53729,2.10666,-1.64339
4.62343,1.80071,2.09257,-1.70574
4.92341,1.50102,2.09161,-1.66879
5.27747,1.14681,2.10614,-1.62117
5.23735,1.17813,2.11706,-1.60575
5.11574,1.32273,2.10821,-1.62915
5.27387,1.16418,2.08638,-1.5704
5.26868,1.14816,2.08631,-1.57094
5.52626,0.884322,2.08436,-1.58568
5.53141,0.895241,2.0842,-1.5859
5.46775,0.958735,2.11753,-1.71343
5.3962,1.04302,2.11838,-1.70852
5.22915,1.20685,2.12369,-1.59009
4.86055,1.577,2.14425,-1.65031
4.76159,1.67626,2.12667,-1.62562
6.29123,0.128745,2.11369,-1.50632
6.33647,0.142442,2.11361,-1.50637
6.3424,0.0911868,2.11198,-1.50864
5.27315,1.13681,2.16477,-1.66207
4.99018,1.4475,2.14755,-1.69389
5.00242,1.47235,2.14683,-1.6973
4.57048,1.89488,2.15175,-1.60625
5.28173,1.18324,2.1075,-1.5137
5.55569,0.935555,2.1763,-1.63339
5.8717,0.594629,2.09209,-1.5692
5.84584,0.605015,2.10986,-1.58406
5.30368,1.16542,2.16746,-1.51288
4.63163,1.81251,2.10838,-1.58876
4.70334,1.74402,2.10174,-1.59198
4.70221,1.71988,2.10308,-1.5923
4.98214,1.47605,2.08716,-1.53818
4.80758,1.66756,2.19033,-1.52705
4.78411,1.65599,2.1906,-1.5265
4.98433,1.45778,2.17631,-1.55967
5.13973,1.30521,2.15201,-1.59013
5.23729,1.1621,2.1413,-1.57356
5.51437,0.886202,2.1286,-1.6401
5.11435,1.34084,2.12774,-1.54658
5.37211,1.05918,2.08905,-1.53465
5.28151,1.13267,2.17825,-1.59846
4.99833,1.41105,2.13343,-1.61317
6.1816,0.233431,2.12741,-1.62139
5.51421,0.910775,2.17112,-1.7276
5.23821,1.18917,2.16822,-1.68426
5.35488,1.08805,2.14325,-1.69955
5.58293,0.937685,2.17466,-1.73297
4.68401,1.81775,2.17326,-1.62831
5.76496,0.694852,2.16383,-1.50546
5.75136,0.706335,2.15874,-1.46906
5.73965,0.720687,2.06615,-1.66517
5.67737,0.78921,2.19481,-1.6433
4.09371,2.37103,2.14337,-1.65505
4.39991,2.06925,2.15108,-1.62627
4.3875,2.08752,2.09339,-1.70233
4.53583,1.98276,2.09763,-1.70044
4.86802,1.64192,2.12035,-1.65633
5.11568,1.39253,2.15298,-1.65113
4.92679,1.55771,2.09887,-1.54035
5.47871,0.99856,2.10119,-1.56696
5.58826,0.87194,2.10272,-1.58425
5.58296,0.863504,2.09532,-1.58257
5.57727,0.866559,2.09026,-1.55731
5.2257,1.21216,2.11532,-1.72162
4.7199,1.72962,2.159,-1.55234
5.42237,1.05958,2.09482,-1.62249
5.43494,1.07588,2.09433,-1.62219
5.27729,1.23852,2.08132,-1.68964
4.63098,1.84699,2.09362,-1.69246
4.81846,1.67802,2.1865,-1.5858
5.39392,1.07607,2.15493,-1.51049
5.04734,1.46781,2.0977,-1.5982
5.05427,1.45804,2.09682,-1.59637
5.09922,1.39656,2.07366,-1.62398
5.3511,1.1585,2.11757,-1.5446
5.24142,1.27461,2.1462,-1.53744
5.35528,1.18786,2.14967,-1.53632
5.8401,0.709665,2.1477,-1.6203
4.33938,2.24916,2.14753,-1.67296
4.76781,1.80497,2.17578,-1.65916
4.57536,2.02013,2.18868,-1.64985
4.67243,1.90851,2.16653,-1.65427
4.9299,1.65042,2.16429,-1.68952
5.19049,1.38929,2.1669,-1.57835
5.33732,1.2272,2.13866,-1.70507
5.95261,0.597977,2.12431,-1.64895
5.8997,0.649777,2.16403,-1.68493
5.89159,0.675369,2.16391,-1.56911
6.21418,0.361728,2.17359,-1.63063
5.71524,0.840361,2.16413,-1.6215
5.71385,0.848601,2.15982,-1.62767
5.34308,1.21683,2.17016,-1.59524
6.46596,0.0676819,2.11965,-1.65085
6.45237,0.102939,2.12005,-1.66742
6.27422,0.276709,2.02834,-1.64827
5.92412,0.624112,2.09283,-1.62767
5.83752,0.708261,2.10993,-1.71276
5.45184,1.09303,2.14383,-1.62281
5.48528,1.04585,2.14748,-1.60131
5.74634,0.79256,2.14676,-1.70051
5.02266,1.50168,2.16491,-1.65948
5.93359,0.589885,2.09009,-1.64962
5.18306,1.294,2.17681,-1.55355
4.66999,1.83293,2.13871,-1.53159
4.7796,1.68953,2.15,-1.57507
4.93859,1.57457,2.14955,-1.56323
4.95276,1.5768,2.16501,-1.57158
5.03164,1.49855,2.12551,-1.70808
4.95114,1.56059,2.13007,-1.68307
5.19822,1.30071,2.10804,-1.53101
5.88813,0.585487,2.13179,-1.60537
5.62592,0.885999,2.14786,-1.53092
5.41927,1.07329,2.10543,-1.56934
5.39424,1.10495,2.10929,-1.56905
5.83324,0.66432,2.1042,-1.50333
5.46798,0.998811,2.10403,-1.63613
5.21216,1.25893,2.16839,-1.69962
4.91034,1.54661,2.13908,-1.65641
5.17259,1.29578,2.1497,-1.68114
5.15133,1.27376,2.14968,-1.68271
4.97826,1.4479,2.17076,-1.57097
5.2053,1.2135,2.14203,-1.69349
5.20563,1.25165,2.14203,-1.69574
5.15164,1.28118,2.16601,-1.63352
4.84206,1.59495,2.16616,-1.63956
5.83739,0.603675,2.10403,-1.60199
5.91436,0.52012,2.14503,-1.61474
5.96439,0.459589,2.14725,-1.60749
5.92053,0.548532,2.15818,-1.62903
4.93163,1.54543,2.1367,-1.63013
4.87164,1.58065,2.12471,-1.66635
4.63016,1.84163,2.06489,-1.68645
4.2115,2.26476,2.17804,-1.60878
4.2058,2.25618,2.17837,-1.60937
4.19353,2.25094,2.1791,-1.61113
4.01388,2.46826,2.14468,-1.69495
5.2096,1.27243,2.19177,-1.58717
4.97424,1.48445,2.1797,-1.64406
4.80447,1.68365,2.13822,-1.56328
5.14178,1.29225,2.07694,-1.58322
6.08101,0.362142,2.16555,-1.52571
6.16195,0.30274,2.15264,-1.61424
5.881,0.568027,2.11014,-1.49708
6.01406,0.432566,2.09458,-1.51092
6.31172,0.143691,2.16433,-1.5193
6.46199,0.0173548,2.10246,-1.71351
6.70887,-0.232385,2.11993,-1.70436
5.9463,0.514681,2.10517,-1.69788
5.9331,0.496636,2.10493,-1.69713
4.81763,1.60385,2.15809,-1.59832
5.244,1.15021,2.10709,-1.6693
5.0809,1.32017,2.11578,-1.56528
5.11474,1.28392,2.10247,-1.65948
5.78619,0.60499,2.16223,-1.70914
6.17164,0.19481,2.16525,-1.61465
5.47995,0.88561,2.17538,-1.67045
5.45075,0.971848,2.07571,-1.66122
5.69853,0.724166,2.11641,-1.56611
5.80791,0.609324,2.1352,-1.51256
6.10404,0.291302,2.1182,-1.51075
6.11275,0.228356,2.11751,-1.49018
5.85908,0.555582,2.15884,-1.47897
5.29917,1.10271,2.16017,-1.5119
4.3444,2.05572,2.11875,-1.50734
5.15168,1.20869,2.1484,-1.48813
5.14748,1.20284,2.14811,-1.48846
4.93385,1.43004,2.13774,-1.61276
4.94008,1.4371,2.12975,-1.66297
5.81837,0.553977,2.17864,-1.64241
5.36948,0.986485,2.13993,-1.59128
5.37234,1.01026,2.13766,-1.59604
5.35731,1.01257,2.13049,-1.59567
6.23166,0.146437,2.10639,-1.60086
5.54621,0.828549,2.15407,-1.55824
6.03936,0.327584,2.10426,-1.6355
6.14921,0.184191,2.15783,-1.58036
6.52803,-0.205304,2.13906,-1.56267
5.96791,0.366302,2.16632,-1.51921
5.99525,0.344366,2.16834,-1.50677
5.90963,0.441032,2.0844,-1.59164
5.53928,0.795097,2.04945,-1.60288
6.55413,-0.197371,2.17918,-1.68186
6.45813,-0.120806,2.16632,-1.69909
6.54466,-0.205935,2.18099,-1.68629
6.36142,-0.0171817,2.14582,-1.60888
5.87135,0.473216,2.11779,-1.50661
6.29581,0.0283996,2.13778,-1.61391
6.31073,0.0268103,2.1372,-1.61299
5.18509,1.12705,2.14427,-1.64398
4.95076,1.36354,2.13946,-1.65828
5.88033,0.440029,2.12025,-1.50481
5.8536,0.432989,2.122,-1.52314
5.57019,0.74747,2.11015,-1.46701
5.75797,0.561228,2.08969,-1.52907
5.93752,0.37422,2.07429,-1.5316
5.90851,0.416616,2.0818,-1.53406
5.79816,0.534997,2.16919,-1.51512
6.02904,0.277078,2.16771,-1.50025
5.36269,0.938488,2.14614,-1.54016
5.39468,0.941993,2.14752,-1.52629
5.4296,0.920016,2.14185,-1.59543
6.07136,0.252289,2.11563,-1.51432
6.7919,-0.482539,2.12583,-1.55482
6.79538,-0.476962,2.12623,-1.55441
5.79168,0.500986,2.12607,-1.62236
5.62269,0.709412,2.11824,-1.61402
4.96415,1.38247,2.09731,-1.63734
4.9997,1.35356,2.09677,-1.68867
5.01906,1.35028,2.16117,-1.68696
5.24269,1.09008,2.14812,-1.70637
5.08778,1.26112,2.13395,-1.66775
5.10354,1.23488,2.14934,-1.67429
5.07864,1.24022,2.16047,-1.7021
5.43746,0.892315,2.1547,-1.61966
5.47032,0.838465,2.1243,-1.73257
5.21201,1.11529,2.14958,-1.64054
5.99445,0.328324,2.12601,-1.72538
5.12767,1.2156,2.16919,-1.6469
5.13407,1.20291,2.16935,-1.64752
4.52851,1.80986,2.13229,-1.62677
4.14155,2.18779,2.09695,-1.54725
5.85882,0.454812,2.12452,-1.5909
4.74185,1.5932,2.11536,-1.67596
4.67907,1.64055,2.10936,-1.6899
4.08992,2.22618,2.16612,-1.57136
4.34238,1.98516,2.15876,-1.62925
4.37382,1.95003,2.14209,-1.67819
4.12101,2.20884,2.14897,-1.68731
5.09915,1.22324,2.13435,-1.59085
4.92975,1.39555,2.10585,-1.55849
6.3171,-0.0100445,2.15872,-1.54599
6.32311,-0.0247754,2.15859,-1.54574
6.24418,0.0618535,2.15577,-1.58722
6.17056,0.155759,2.13915,-1.65813
6.00232,0.337508,2.15932,-1.72142
4.5634,1.7807,2.08854,-1.54626
5.51962,0.824207,2.17743,-1.69088
5.86118,0.479981,2.15795,-1.68544
5.76636,0.566875,2.15546,-1.64829
5.773,0.564357,2.11957,-1.70914
6.12003,0.210836,2.11914,-1.6656
6.11691,0.202422,2.1191,-1.66565
6.02624,0.306602,2.12143,-1.65039
5.37512,0.923717,2.17454,-1.62485
4.75432,1.55299,2.1799,-1.67303
4.43895,1.87167,2.08689,-1.57695
5.53422,0.790467,2.16138,-1.6297
5.02828,1.30285,2.14699,-1.67963
5.06085,1.23703,2.10051,-1.61053
5.37981,0.940613,2.16066,-1.67985
5.37798,0.938319,2.16059,-1.67983
5.26831,1.03166,2.1667,-1.69119
4.97599,1.33053,2.11303,-1.64671
4.95588,1.30433,2.1286,-1.53408
5.16802,1.0961,2.1369,-1.55696
5.26212,1.01121,2.11901,-1.57923
5.26355,0.999571,2.14576,-1.65027
5.72047,0.551838,2.13163,-1.49817
4.69214,1.5868,2.14363,-1.58699
4.87149,1.40005,2.17855,-1.54841
4.96742,1.29799,2.18329,-1.54576
4.8261,1.42704,2.16786,-1.52897
5.24756,0.991483,2.19049,-1.55219
4.37152,1.87537,2.17741,-1.54147
4.44818,1.78961,2.19492,-1.64498
4.7304,1.50701,2.10239,-1.67066
4.72914,1.54585,2.15211,-1.52398
5.07017,1.20654,2.16092,-1.49408
4.56867,1.70541,2.0962,-1.65977
5.34836,0.918655,2.10697,-1.492
5.12788,1.12891,2.14547,-1.61349
4.81563,1.44467,2.13238,-1.65348
4.80946,1.46528,2.14525,-1.65179
5.03508,1.22616,2.1369,-1.63974
5.96594,0.278624,2.11678,-1.61706
6.50835,-0.241277,2.13518,-1.6173
4.93467,1.34607,2.10203,-1.5584
4.93544,1.29641,2.15808,-1.65963
4.43809,1.81064,2.1373,-1.49891
5.10862,1.12451,2.1401,-1.55969
4.61569,1.6164,2.0948,-1.61128
4.56895,1.67726,2.09718,-1.56699
4.5463,1.68324,2.08883,-1.56347
5.44458,0.819729,2.18583,-1.54236
4.49824,1.7783,2.1238,-1.55814
5.1656,1.12131,2.16512,-1.56572
5.52258,0.764916,2.15167,-1.54801
4.77546,1.52084,2.08995,-1.59987
5.77024,0.523464,2.16255,-1.51096
5.11979,1.16009,2.20774,-1.5909
5.58123,0.704754,2.06173,-1.51749
5.08768,1.20012,2.04964,-1.57109
5.16466,1.12552,2.19013,-1.60405
5.99592,0.269799,2.08029,-1.64814
5.34713,0.926825,2.09622,-1.6969
5.32182,0.915907,2.09568,-1.69871
5.35212,0.909782,2.09394,-1.69893
5.56951,0.688211,2.16531,-1.60307
5.0792,1.1701,2.16239,-1.48915
5.15648,1.11702,2.13559,-1.53631
4.81868,1.47009,2.12846,-1.72526
5.8377,0.422685,2.17862,-1.53224
5.48089,0.763559,2.15832,-1.7079
5.33919,0.905266,2.15786,-1.63797
4.98834,1.26197,2.13152,-1.63052
5.67821,0.574082,2.12927,-1.52003
5.66409,0.562426,2.13145,-1.53092
6.02492,0.208976,2.14254,-1.50073
4.83866,1.44166,2.18121,-1.57958
6.16681,0.0446559,2.08863,-1.57088
5.95148,0.264099,2.09875,-1.64823
5.92535,0.317974,2.09732,-1.65044
5.47296,0.77475,2.08744,-1.68055
4.98493,1.28463,2.16612,-1.66497
5.4252,0.831852,2.11293,-1.65712
4.91076,1.35242,2.16847,-1.68293
4.82889,1.43356,2.15134,-1.62545
4.9007,1.40279,2.13659,-1.62083
4.82086,1.46399,2.13836,-1.57948
5.19345,1.11472,2.09359,-1.62658
5.2945,1.00865,2.11569,-1.56097
5.77959,0.522986,2.10075,-1.6421
5.38176,0.898999,2.18189,-1.63832
4.96909,1.3071,2.20048,-1.6257
3.72397,2.57217,2.08768,-1.66262
3.9268,2.37707,2.12657,-1.70687
3.91619,2.36174,2.12734,-1.70646
4.03219,2.21671,2.10828,-1.65721
4.01573,2.22686,2.11163,-1.6611
4.41268,1.82984,2.10039,-1.7023
4.43664,1.84176,2.10071,-1.70212
5.24155,1.03456,2.18367,-1.56254
