mu1,mu2,mu3,mu4,mu5,mu6,mu7,mu8,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8
-2.40872393098434,-3.63359442713039,0.626161695127869,0.13933050251351,5.03437019831416,0.0584793611921729,1.977517389172,-3.93978824085034,4.36529228197675,7.10182660654254,6.68386991615892,12.6604979970664,2.72236862696543,4.36380865746342,32.9644497815405,5.5085045623409
-2.389440822696,-3.71344224013611,0.627630521400174,0.140924545572324,5.00992843903287,0.09075005561006,2.05741240913137,-3.87141231768769,3.06351939761411,6.92349831389818,5.65464296960423,9.08402090114119,1.96353024393787,7.55306628827229,22.4535442961877,11.1332410093449
-2.29823064873384,-3.72539740532803,0.653125789374824,-0.0479899151368274,5.20987720068862,-0.00217760542002452,2.01325420466543,-3.93593219034876,2.99908050643196,6.26674901650044,6.13012646046433,7.19031907768809,2.25656954076558,4.32509357130183,26.1885573164589,8.980609176893
-2.3037254639156,-3.6792270216815,0.697168671583264,0.113019292724158,4.93876157275651,-0.00540404836784531,1.92996456573596,-4.00800887387475,3.50117278144404,4.74619854059817,4.34760928123371,10.4984142909955,1.42799492151515,3.99252630007886,24.333141048506,7.16413380059551
-2.07657261865788,-3.6934517092343,0.742126811702924,0.0640329874181496,4.97945191655536,0.0350746886356605,1.95195254220994,-3.84957506765601,2.38040064617683,5.97836481131031,5.25474472066159,12.380095042901,2.64524900551222,3.32230551289231,30.2361919841962,14.9611397813288
-2.23717554292093,-3.55848589498335,0.823871524461336,0.110556273484129,4.82432001499037,0.0165935655168618,1.9567563159015,-3.82468510497733,3.69227752334135,5.44831542029128,6.24330609040786,9.64407515963355,1.63101404835737,5.90209450750824,34.0662027497397,8.44864748170387
-2.22950917078985,-3.58428575891084,0.858657011188998,0.10403881691484,4.95045572934574,0.0802180126570046,1.96304686463228,-3.76962489365408,2.57059189061335,3.80653996494449,7.11606353417445,12.379505049832,2.46832445710964,6.43705307132607,41.7699029983413,8.32480231857547
-2.563149679176,-3.7370682663047,0.792856895494932,0.114771558012873,4.83302203374255,0.0711472968902911,1.95218020283258,-3.83563496966799,2.80236308236152,5.05428229334315,6.93318642788053,14.0446175946243,2.65213478243022,7.44673151537753,28.9035389112412,10.9591908854662
-2.04317090094747,-3.59889433665431,0.768863126662249,0.0381883421428652,4.78529460055101,0.227601007730466,1.92846137556324,-3.85532994864474,2.49028329127938,3.43426741383791,4.67374491875476,7.76199500635164,2.72664966480945,3.86978552700244,30.4270298278424,10.3537244625588
-2.2449024170177,-3.62659519016358,0.738036213350776,-0.00692742461315978,4.79172343738884,0.115084959837406,1.88614387854346,-3.7859783664699,2.97789353508134,2.59843404044469,7.03825209513371,6.96881759171456,4.40237842824054,8.49730503687508,22.9700789027632,7.77453288298893
-1.99981197578467,-3.80568782423478,0.826345830458215,0.0336691319848345,4.77369659268642,0.211907225345916,1.95219924485794,-3.84152542985689,2.53522813830342,3.35566872436116,3.53416654520607,7.74444489887101,5.71937042073655,6.13179727243574,27.5383217472938,4.38085888168564
-2.12260015355412,-3.76840354483876,0.676851073760978,0.0433059841346569,4.83269467307672,0.249796171278491,1.93121654510215,-3.85726845761468,3.49680463577807,4.23551422268949,5.09236975543431,8.98257961009097,6.21514161602415,15.0756059317074,25.7768163462494,7.94638094840991
-2.24392427578097,-3.65307908888059,0.837069079159655,0.0164820293480235,4.70167066568658,0.161829596614717,1.95767074516243,-3.84617667610501,3.64790167473936,6.30664231729062,4.39665753139057,10.5633285503292,3.65801050716476,12.0412256271302,22.5607601189204,7.25542280534624
-2.11152388416159,-3.72469661679178,0.598868709544799,0.0438907073545715,4.79006220774265,0.103202108394943,1.97357949968619,-3.86241423297926,2.09816588381255,3.67923404329205,4.46544243536032,5.94254082506667,3.76216728193962,13.1389927418615,27.9689934582332,9.0797675655151
-2.13178738749226,-3.57908301963186,0.665473019883436,0.121940009497883,4.84867935724015,0.159438924977723,1.98529894212255,-3.8614341336046,1.86371974637145,3.09777522204205,3.09961950087035,11.3229961317904,4.54276691773591,19.9794884439015,20.5362786585978,9.27775671235562
-2.14419201772311,-3.60620034406938,0.766018536131376,0.10464385845557,4.75973396655147,0.126965505741133,1.97181115550954,-3.90680424779578,2.72617602493378,3.61457018401826,3.82823402755367,9.46136517571432,5.74347165785027,16.3015915492845,26.464741929262,11.0472766393555
-2.2836099655684,-3.70139748501019,0.659648741945407,0.0295703684168428,4.87460949448509,0.101955111756225,1.9517214654696,-3.83511087828361,3.40006777971258,3.4688966441492,2.28493276280291,7.70414072157731,4.55233459459153,9.69947066622768,25.7228161690459,12.0935440573286
-2.17097623142623,-3.76005533575506,0.770875570371962,0.0780703891712744,4.99033689785278,0.175267510720691,2.02798139218019,-3.8166064319514,3.00326672390497,3.81374692534239,3.66772993123348,8.19642895826445,5.97787896322603,13.5381025664228,24.128571169887,10.8361689056844
-2.21688724129753,-3.61807833313349,0.602763849221899,0.0237754569973677,4.93455566798581,0.295044615703382,2.00133586859197,-3.79991340224597,2.17738241069545,2.64579570367933,2.77022313849003,6.97871781675593,5.58005294289427,11.2484210578325,35.5392887522125,11.5361121326236
-2.17005739870037,-3.68717670881459,0.741323740310452,-0.0342392724637522,4.8846638571572,0.274921815888332,1.94704266866739,-3.72932838381781,3.76562930946154,2.15672974049596,2.45512561793549,10.8094128867898,5.74621279007167,8.79734709223802,31.8798127623233,12.3508655821761
-2.19510075831201,-3.76796271286936,0.678174755473851,0.0108698637844468,4.7232843193399,0.133320857700803,1.94044184982706,-3.77692510083643,2.56779831249897,2.45777139004076,3.36402335289869,10.5126784767072,4.79556846942042,12.9335800614507,34.4061422698607,7.46749036691065
-2.33198693267001,-3.54679267442893,0.69045147837997,0.086863188151711,4.78199156773544,0.228417563918254,1.98107163070163,-3.7656909817505,2.04397226088201,2.63495950487315,3.81474915296576,9.16980136372465,5.40304159023399,9.93026398054839,39.5625578670804,4.59444735251613
-2.2596629091846,-3.6061437073727,0.778357955545529,0.0277006251665606,4.76404805520785,0.168784945472206,1.95542559900787,-3.83689308839023,2.81470673945382,3.32730166382647,3.31982126733651,8.9869091256887,4.18876270107195,6.81546852241012,23.0040098531159,6.92114103900286
-2.26432299976101,-3.7069216269806,0.678922121035478,0.115349209413603,4.84982260594139,0.158032142963994,1.94848464246242,-3.82960034306885,3.88463758878118,3.0209132425632,3.12422772843271,7.93237420456598,6.42874765810584,5.59648583202352,30.5723474024124,7.41012106447234
-2.26232872294174,-3.6463617995306,0.806464599373147,-0.101139466457196,4.80186100072935,0.203202681737005,1.96192685067264,-3.76910229532839,2.25853104672991,3.445822982066,3.1129575310193,6.29345936010063,6.75580936774805,5.74959664038855,32.6309261415671,4.73931647615581
-2.14815833447408,-3.65129416060031,0.798233838518413,0.0418717886621801,4.61743911692722,0.435840670698623,1.91044423748727,-3.75088126764811,3.11163322142855,2.29088412474919,3.9050815964633,12.7520640861101,4.57688282395219,4.72945987159316,37.2597801937952,6.3371348203689
-2.30946281438287,-3.48822340855834,0.676385268074027,0.0345910348429639,4.61589044452616,0.441498099656247,1.960164579789,-3.73236387844724,2.92835143502639,3.4387481044583,4.61100216393974,7.3012458981068,4.14389147223418,4.1324437741278,33.1206367327021,7.0133847547843
