mu1,mu2,mu3,mu4,mu5,mu6,mu7,mu8,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8
-2.16093315413761,-3.82058677410253,0.205907549606132,-0.0023091894996054,5.09434414939802,0.693534973772108,1.94296046260385,-3.84372536280015,2.10671733129041,2.1797287759704,2.12919495208069,6.19249974049532,3.6762745483673,8.79813011425064,23.5751434221319,7.801074208048
-2.02442098400845,-3.67273866470085,0.0474020304450091,0.0797988055399274,4.93499875743204,0.717723012954887,1.96781014708344,-3.83763425639756,2.32779821381665,2.41367207228287,2.74085177862879,7.1517110904053,4.38513413135308,8.6966625850297,23.7801569868067,6.29421582578586
-2.1361801622509,-3.79802185748651,0.146805569794246,0.00801307170915471,4.92841235943469,0.706493425254733,1.90129676620602,-3.85454793712355,2.88569160358813,4.08146842250865,3.95964105494534,5.21388984000976,3.9683032446565,8.12734401493162,22.8558288372787,6.74101458401684
-2.11824761983999,-3.71734759692572,0.0393128425526556,0.0766771413564764,4.71863704277243,0.720633280436054,1.966269322808,-3.9416069159002,2.80326400772115,2.22926645786591,3.59717858335511,8.37773789277573,4.36521487087755,11.018998740191,27.6263490462855,9.60675880592301
-2.14325695022369,-3.67895071786395,-0.0831825036723114,0.161913814867067,4.80908174422392,0.77152615891257,1.95681159473441,-3.84308826812592,1.3935988735788,2.68085647003829,2.78185675252186,7.12746326283125,4.29769766189573,6.16615095620364,29.6031663418505,8.7262109356664
-2.26222413998678,-3.67922694971903,-0.00581768389977104,-0.00504339189178846,4.97185266287791,0.744914235922082,1.94523993604186,-3.956349279106,1.79861530792025,2.03718294229665,3.26382280317985,6.44735504174084,2.66032484228759,7.61777889441709,14.5326599397815,11.8070250582491
-2.14092267775214,-3.68862325269051,-0.102920275215691,0.0371494589033319,5.0056830500583,0.753134036662275,1.96517524589156,-3.87940924565002,1.90532908072786,2.70429384383179,2.92725382053015,7.48144773112399,3.61460848825393,12.8681359081502,29.046417400291,7.64187811231119
-2.21133267256333,-3.77641213210532,-0.0818127005149387,0.0941908249696192,4.90820030257763,0.771671504040703,1.93778937522987,-3.93966636221204,2.73203909946769,3.32559615167138,3.96980208165691,12.0350919791779,3.51050225402262,9.408756340384,32.6217732736964,5.86382047778342
-2.2054463759199,-3.72850305382259,-0.261481626473247,0.0684803256830173,5.25957290574438,0.80163084726231,1.91064969911602,-3.88490045939787,2.53060302678857,3.11730942855314,5.70502287205476,7.4890791050533,2.46229060374056,8.09175861765958,32.6883879090679,5.19326342947361
-2.11519935490272,-3.59985539707041,-0.0918762395943242,0.113242698529952,5.13915555171041,0.768523918163966,1.95338614501257,-4.06729298538153,2.90898403613529,2.20024782721846,3.94752819127773,7.12248190026204,2.03066003265254,8.74123946855708,27.2924169209529,6.11259738262983
-2.40196794057139,-3.60903137219752,-0.226405267534245,0.0140632849280152,4.98754995867011,0.784182735310827,1.96437507130454,-4.03328015160403,2.19629472256103,3.04245590009315,4.53483522030411,5.62522609782953,2.48093677398131,10.9673044496268,22.6829022613023,10.3506594338493
-2.32763029582443,-3.79475131652352,-0.192090724936261,0.0492948366709394,4.99848292182121,0.919974307818274,1.95477199833569,-3.95459639322877,2.2703291759207,2.62773362694409,5.55561792997863,9.3026219936931,3.38742799982856,11.3153274333803,23.8818819810141,6.60859239275881
-2.23374598019696,-3.59790132585104,-0.223220097720292,0.0582042642132531,4.94406681203379,0.846544910684276,1.93805042343929,-3.84754077011292,2.37178110819171,4.39386593144686,4.61705774954057,5.88381542407885,3.85659267874427,5.44933846858237,19.3850636072385,5.85050513822281
-2.26804141818696,-3.55806167712333,-0.0468017188195907,0.0691670415219939,4.94839348243537,0.826648822318595,1.89634002699827,-3.91296526385427,2.05349061856051,2.27921160230127,3.64965156088586,11.6550838328585,4.59856336167567,5.86163643952721,27.245513788812,8.04871929831449
-2.22072929293074,-3.36927248932566,-0.170648420245949,0.0655642561850483,4.86967983190155,0.92945846754356,1.99001847069091,-3.99969250090204,2.3589614544037,1.61154171340239,4.06715245247771,5.50275710887479,5.53249912556752,7.27784278691372,22.4310148690706,7.51521432907944
-2.25551576410566,-3.53783579732503,-0.179003527703345,0.120301249604801,4.72312382435818,0.870345576890816,1.97065672561364,-3.93787824806076,2.62337128523135,3.51000428165504,3.80371018548566,6.82177969504802,3.91815501472204,7.53712209236834,19.8825235178192,6.95662476818503
-2.21892762389631,-3.55846051604414,0.0310626511343278,-0.0569459315023029,4.81837297962104,0.880415393620215,1.96472652106698,-3.91487551919909,3.1334412777769,2.77217229871142,5.28535675679177,5.50025722674321,4.2086334241191,6.80432154639346,29.9165356712415,8.25934977435522
-2.27171299552171,-3.31840606285262,0.106961264734074,0.0398332248737582,4.83786494328667,0.938222297884921,1.99286781971467,-3.92580253480885,2.22651739761613,2.51616638878334,3.48675010753097,9.4263120874949,7.90123082523286,11.2604914699034,16.478293111159,10.0912728638952
-2.28245560593632,-3.66718015048046,-0.0608597957522953,0.199799366863076,4.83158017064096,0.850775499487149,1.97843828446201,-3.97868934184284,1.63085124366223,3.36168771184699,2.27763550695437,8.35766802314344,5.91200421891065,11.5978749703309,29.789144225019,8.92478521521427
-2.41915947576495,-3.50817485401896,0.0885595351641652,0.134458393149106,4.84164303100222,0.86846739351958,1.94497140922784,-3.87782083195466,2.01598715345896,3.38957065139765,3.69332643332246,6.6712621370264,8.49697247456115,13.2438728420469,33.2221644580089,11.9857231768341
