qu0,qu0025,qu005,qu095,qu0975,qu1,time
-1.6722274146582,-0.641798487875826,-0.53796792428232,0.537146747485566,0.641045370819591,1.66409683649893,0
-3.22543245120171,-0.101463683358339,0.0563419017882302,2.84213517966025,3.32447414615963,15.929818156662,0.2
-3.66436292969518,0.281563291039887,0.483718619039743,5.01918913365751,5.75502504641362,26.5511673509163,0.4
-3.98611971170411,0.626322233360891,0.865676830187506,6.75944460964578,7.62454050152068,34.429444392339,0.6
-4.43028434969444,0.947352153617137,1.21873862550009,8.14704357032638,9.08051189996052,39.8983335477036,0.8
-4.07651501051192,1.24866462532933,1.54759868814965,9.25937618270358,10.2341889999163,44.1578906300335,1
-4.29146346533913,1.53328756553671,1.8580507726127,10.1623502683337,11.1709132496549,46.0155978842265,1.2
-4.95758938439285,1.80004427262226,2.14976188240982,10.9027928803289,11.9410456684876,47.564851706093,1.4
-6.34888077459739,2.0568518885262,2.42411601531259,11.5156566395884,12.5889616119545,48.5492815810066,1.6
-5.14604298236902,2.2971431223826,2.68132508401336,12.0267698251847,13.1439238188701,50.1191919875412,1.8
-4.41012415154905,2.52358527793277,2.9240920199034,12.4612391708298,13.6220961679189,50.5022006008974,2
-4.3108984207352,2.73807907807104,3.15407848697354,12.8319339242571,14.0362781161647,50.8582277580392,2.2
-4.27140923713882,2.94305476684682,3.3672372744644,13.1500571106,14.3997290721251,51.4885990160914,2.4
-4.94616037579065,3.13350392652712,3.56933623652901,13.4198095007261,14.7220087155128,52.7320236936257,2.6
-4.85856411995482,3.31333759661238,3.75760521327939,13.655678204505,15.0063882308426,52.3344151857881,2.8
-3.74603859938409,3.48000028813303,3.93406068328508,13.8570831892003,15.2539367657317,52.3404151787686,3
-3.7136158119191,3.63928957098517,4.09820450664318,14.0314859239703,15.4780788443984,52.0195640576736,3.2
-3.5217751531835,3.78855948846312,4.25204183498846,14.1853231377682,15.6765249981814,51.8641884743794,3.4
-3.11106790362367,3.9272075502829,4.3962663440597,14.3201991196836,15.8509028425598,52.8395432623375,3.6
-3.80580425539843,4.05405825352543,4.52512110183213,14.4355571569461,16.0116209606092,52.8135867727022,3.8
-2.8372595735949,4.174747036675,4.64964571382434,14.5430142341261,16.1501572384504,53.039499103783,4
-3.09411354698139,4.28732608278247,4.76367116330514,14.6361006797157,16.279079776277,53.6353289962717,4.2
-4.16585916701332,4.3893571946037,4.8669573570191,14.7242283226469,16.390707631549,53.2866419115933,4.4
-4.1865836239249,4.48300061363477,4.96455557241056,14.8028167812682,16.4903044973997,53.759580572674,4.6
-4.36438223432039,4.57118219813924,5.05317696203601,14.8711559243191,16.5771778058573,53.4340922058679,4.8
-4.47483947338206,4.65312050689866,5.13631803004235,14.9376930355488,16.6564251401599,53.4260603413448,5
-4.04070986914718,4.72753288787985,5.21229734221359,14.9983429073968,16.7301412501892,53.9363831082294,5.2
-4.66222715531281,4.79784928401946,5.28371351076844,15.0554769378993,16.7988366086939,53.577487704413,5.4
-4.0621721594615,4.85919395665505,5.34779155720526,15.108946071108,16.8590726769069,53.2074187237457,5.6
-3.90155511291098,4.9191540089424,5.4055540653196,15.1571162859279,16.9121663489975,53.4685510748785,5.8
-3.13828104052614,4.96921038294889,5.45898771060728,15.2025463902693,16.9583142126946,53.7222013499466,6
-2.99710419864863,5.01896602519814,5.51057510241639,15.2424957091141,17.0040244467968,54.0494390304783,6.2
-3.14236046083086,5.06171444418935,5.55495886489416,15.2850865101988,17.0459847980913,52.6652553191592,6.4
-3.75907299502059,5.10315840328902,5.59618767188301,15.3234500331587,17.0843689566856,52.4071908454106,6.6
-2.57473288773206,5.13821066297164,5.63458480791532,15.3588951983029,17.1203844733625,53.4197238389134,6.8
-2.56740008406478,5.1744747004182,5.66977475461129,15.3943606884687,17.1534602470101,53.0858967133777,7
-2.23743269477139,5.2029831894354,5.70094835957371,15.4237736309202,17.1884895760292,52.7464313978462,7.2
-2.09177350936902,5.23103548958768,5.72907321119238,15.4531937480363,17.2162596962116,53.5998297538678,7.4
-2.1988764164524,5.25589266930647,5.75469040001819,15.4778402973896,17.2409008622921,53.3804605991234,7.6
-3.71631908466793,5.27637179822415,5.78126367769512,15.5073028873382,17.2663971253454,54.0645499116917,7.8
-3.45189563509069,5.297335357515,5.80499077671264,15.5304448058822,17.2956201549661,52.6536587780692,8
-3.06315193176659,5.31856154305146,5.8253856121664,15.5536155159198,17.3119856843907,52.6709694571345,8.2
-2.72392539211601,5.33603208347749,5.84348949020103,15.5750539215857,17.3350839147052,52.4762666843214,8.4
-3.14744381294147,5.35182720681704,5.86157494768955,15.5985435336617,17.3569710609958,53.0045321378638,8.6
-2.91756930568862,5.36592754133103,5.87598257354917,15.6172454697591,17.3756144899352,53.3856775926333,8.8
-2.7733445859242,5.37987537338317,5.89216788213838,15.6345800479453,17.3901146097797,52.1564934574511,9
-2.72505541995593,5.39206935266092,5.90537930898858,15.6485651681267,17.4087732258273,52.2525272033339,9.2
-3.19663498064574,5.40425058860179,5.91834126982673,15.6666264964687,17.4198445320592,52.2642748357384,9.4
-3.01030376812261,5.41505023426842,5.92808289485265,15.6801647115277,17.4398455605351,51.6276923427694,9.6
-2.43646512676781,5.42441275436268,5.93959635215291,15.6944059365254,17.4517349561366,52.3588957162215,9.8
-2.53477337076283,5.43318735762436,5.9486383730032,15.7081370130746,17.4640074308663,52.3004289143346,10
