mu1,mu2,mu3,tau1,tau2,tau3
-1.0109514971627,2.44465942219818,-0.484313030003107,1.17446279606477,3.41502934567603,2.62361258218315
-0.818483144511973,2.32368693015673,-0.603831410398035,2.31126128133973,7.5670021078349,3.44653867512235
-0.70340060756652,2.2984933239016,-0.595095661633214,3.74007545151977,6.24283833845128,4.91409590753128
-0.728187203698103,2.33124755226835,-0.67681949536776,4.16273885648206,10.6738775014281,4.83476798647875
-0.740918300210648,2.3402116094643,-0.621268770633293,3.4478145031671,10.2061768094642,4.43718704403655
-0.782861299186476,2.34254253550523,-0.663742901529347,3.39210103705696,10.1419202860255,5.24763006289959
-0.685204703296093,2.31300972830444,-0.726222921673752,3.497954631734,8.73775108147085,5.85281391376186
-0.715593545981376,2.33057463708239,-0.704358331796972,2.43326305526447,10.0308898804183,6.72039696715327
-0.763566135675105,2.29590282213256,-0.687043602047775,2.65197769787498,10.0840513065011,4.74617027359578
-0.529700966434021,2.25055000340709,-0.676808498007708,2.7145765272663,10.4077597690421,3.68007357292597
-0.645434645712611,2.26819989801021,-0.7572203524457,2.89439451121729,8.09609707453292,4.49604247793483
-0.598124742877863,2.29855035572795,-0.663586992086595,3.59903333917677,8.5520012483693,4.62295509160812
-0.604507503542395,2.27217633068646,-0.680935870873305,3.75879651219555,13.4977208395105,5.58685061054987
-0.649014720695754,2.27280462785465,-0.739869965712395,3.35585292564482,9.66551727718562,6.41511822716309
-0.58794038887504,2.26890563791539,-0.715447340736982,4.44343143503178,11.6562353441582,6.25776162271482
-0.628469180085919,2.26805167701061,-0.79345878400057,2.99695423401083,10.3008538343844,6.8492995348451
-0.59679060539568,2.25355924791096,-0.739101841367864,3.59797874254123,9.28778332857073,5.92636738633107
-0.701388368281712,2.20915954970913,-0.681405226152667,3.52111666000467,10.3410793273487,5.8279060620737
-0.644697865125641,2.30382856403946,-0.753515440031557,3.43748140370509,11.5098992753671,5.1522952808397
-0.626413117132697,2.28908984701275,-0.802517360472066,4.02226093930885,9.39420133349598,5.50887655841086
-0.745952142514092,2.21730361663781,-0.829604069858855,3.69609950853229,9.53184836354544,4.60499652235274
-0.665007638043694,2.25995470730854,-0.863575301610673,3.69656675638521,12.8854146887601,5.72843112146215
-0.679348307363728,2.28400109446343,-0.911941396068782,3.78544985903681,8.88480141850703,4.19389243891551
-0.713201582102882,2.28429365247508,-0.886105995632149,4.27069775725873,7.95784582694842,5.56675725040424
-0.721565354537337,2.30822993295526,-0.868730137390189,5.75015909117939,6.88837268711579,4.99299743869731
-0.708723189676544,2.28164592610446,-0.823179218778265,5.24294336753211,6.80247403361352,4.84067887792552
-0.547383065109649,2.25987096847261,-0.79685072739627,4.8482599496681,6.64824781234747,5.05670669512972
-0.621022669296892,2.17840684388954,-0.753608690718477,3.68564565938233,9.49721867636257,4.99427376371774
-0.448205624291368,2.25212429025072,-0.734982092484999,3.5746709087637,9.5278037570654,5.39210092096193
-0.567324362965003,2.25089303518286,-0.84331230819627,3.8422051240062,8.70295699928031,5.04540275078286
-0.524502324555491,2.23984449556233,-0.753278889533915,3.83699380742971,9.57681320100438,5.49826151266604
-0.558338175252846,2.23611319644953,-0.769066642185004,3.92548503994888,8.77564069043606,5.71450087632481
-0.536925673250071,2.24983524814198,-0.742210074771139,4.01164087225034,10.8235337802914,6.12590625367009
-0.609571782429785,2.25090900909732,-0.762919236060997,3.38446094926642,9.24485367219622,5.10521376697826
-0.560601077086846,2.29512654576936,-0.654538134199065,3.90200951653157,9.38526659169253,4.80647942705151
-0.666708162570305,2.28714554312919,-0.661008958848557,3.78803866627185,10.3244014159864,5.28919856060103
-0.642524872828432,2.32721391896734,-0.719231252875271,4.08930896686439,12.8492115512954,7.80102544293992
-0.611989197186036,2.24990297313783,-0.69175893989429,4.388210993582,8.34756731261027,6.75984268978219
-0.669723076219629,2.24436015047849,-0.769334478015637,4.36005844004983,10.4627391984108,4.47380159404393
-0.620287534935249,2.25075177314043,-0.72881223373329,3.48962331216724,11.2988614923872,4.30342681917243
-0.619574026127834,2.23663378305105,-0.737991695142238,4.03254154213337,11.9296615109062,4.82200176889382
-0.461358226221866,2.26044339087318,-0.847092606217224,3.40194381073559,9.10420375852353,4.51006789359441
-0.784753175920124,2.32602604433098,-0.745545120913726,3.15454997225742,8.83608694432112,4.35580873885428
-0.704116354501583,2.29340700321193,-0.724928461586319,2.76605024881507,9.58759005574887,5.89965542867201
-0.769384638406214,2.29150258575238,-0.800327407916675,2.45523022056687,10.916197176163,5.29260921847974
-0.666378172418825,2.28215883185978,-0.848056132487233,3.19682395762678,8.97456674977185,5.71826030440248
-0.62829346224127,2.25901271923369,-0.788270629744871,2.95899043237684,9.09548432828453,4.19380763870008
-0.539187831290989,2.19230260101582,-0.850574134240341,3.54445211824711,11.0636464786908,4.9818428842593
-0.566111371264409,2.23670629475757,-0.881554141636018,3.77906303321712,11.5929045068664,4.45428002676
-0.53673383022835,2.25688085063637,-0.816253839625106,3.67383234691662,9.3531513966611,5.17462087582573
-0.623943382827595,2.24453481185892,-0.894404075131445,3.3928152875322,11.3704120291982,4.3611446684184
-0.660872774259008,2.1959608701428,-0.812154283522542,2.60573186209409,13.0310816180375,4.88979406066342
-0.598606639500095,2.29425576184727,-0.762990327631061,3.78306541665366,12.5605488639737,3.24763804411589
-0.630177889496817,2.26251201090401,-0.810437117226295,3.80382171456185,9.39331856073297,4.27614411332406
-0.704914206546299,2.25277700096886,-0.784635745091323,3.17591628276973,11.7929276101042,4.49417619945272
-0.652283380505393,2.25792622354196,-0.754879505675708,3.65725588672642,8.00192511417053,4.21643572495722
-0.512802163068108,2.23145510879144,-0.775159501665689,3.4469368143916,10.3110230348462,4.07472924272214
