time,obs,obs_id,id
16.5,5.97739369999272,1,5
17,6.23034559939188,1,5
17.5,6.28124024779385,1,5
18,6.50457139256576,1,5
18.5,6.09212549460046,1,5
19,6.24780085468695,1,5
19.5,6.36305778049094,1,5
20,6.00183583042275,1,5
20.5,6.06479727536899,1,5
21,6.15553371397084,1,5
21.5,6.00977885856997,1,5
22,5.95895129850958,1,5
22.5,5.95407780392279,1,5
23,6.00560642659819,1,5
23.5,5.90884269867625,1,5
24,5.92745920095791,1,5
24.5,5.95062505484812,1,5
25,5.84823129682845,1,5
25.5,5.83346921932849,1,5
26,6.01161021796617,1,5
26.5,5.87630274565064,1,5
27,6.24316839707445,1,5
27.5,5.58742382236984,1,5
28,5.78469805291719,1,5
28.5,5.69642802428648,1,5
29,5.80604156619241,1,5
29.5,5.49796874827476,1,5
30,5.73112027745249,1,5
0,2.14505947760571,1,6
0.5,5.72798687088353,1,6
1,6.40015479528223,1,6
1.5,6.5218366407523,1,6
2,6.00058179801119,1,6
2.5,6.77896596509817,1,6
3,6.80579356897861,1,6
3.5,6.44448735602765,1,6
4,6.638334406603,1,6
4.5,6.58753071990629,1,6
5,7.01166262344265,1,6
5.5,6.83621045529611,1,6
6,6.68530865365438,1,6
6.5,6.26563086985735,1,6
7,6.69414563531711,1,6
7.5,6.57306094060353,1,6
8,6.85541944934508,1,6
8.5,6.61658521866865,1,6
9,6.19247291785241,1,6
9.5,6.74023425246939,1,6
10,6.45519441980323,1,6
10.5,6.08391175938813,1,6
11,6.37687280153995,1,6
11.5,6.40912079717984,1,6
12,6.14822274761264,1,6
12.5,6.44834878503933,1,6
13,6.06031386273013,1,6
13.5,6.25016711747532,1,6
14,6.24944395516149,1,6
14.5,6.13180324792468,1,6
15,6.25146253090211,1,6
15.5,6.14459420161638,1,6
16,6.17193716093597,1,6
16.5,5.96793080290326,1,6
17,5.86814098196717,1,6
17.5,5.73889949816428,1,6
18,6.25980905166501,1,6
18.5,5.96710063253106,1,6
19,5.92638061259273,1,6
19.5,6.09020502879695,1,6
20,5.53906398793371,1,6
20.5,5.76025633533641,1,6
21,5.0775855365884,1,6
21.5,5.66059029973628,1,6
22,5.49827294782115,1,6
22.5,5.60498623171291,1,6
23,5.53742001053043,1,6
23.5,5.63697258734973,1,6
24,5.35563080981947,1,6
24.5,5.36213620488386,1,6
25,5.52377623951283,1,6
25.5,5.59565432952147,1,6
26,5.51679965893567,1,6
26.5,5.01250454232885,1,6
27,5.23999949974608,1,6
27.5,5.50780250895138,1,6
28,5.22869968466099,1,6
28.5,5.24101098949165,1,6
29,5.13402289986043,1,6
29.5,5.05852504277073,1,6
30,5.45272195207709,1,6
0,2.17749285816946,1,7
0.5,6.17629797766065,1,7
1,6.41895463529559,1,7
1.5,6.92886497122407,1,7
2,7.02854292945101,1,7
2.5,6.82894186423534,1,7
3,6.83849471902502,1,7
3.5,6.78793872909352,1,7
4,7.04690808614511,1,7
4.5,7.17295635461434,1,7
5,6.82487507254354,1,7
5.5,6.85744688465911,1,7
6,6.74734835680391,1,7
6.5,7.01485505628509,1,7
7,6.84868821855176,1,7
7.5,6.82629310414762,1,7
8,6.98160016023009,1,7
8.5,6.80916322312459,1,7
9,6.89917754161873,1,7
9.5,6.67656466291941,1,7
10,6.71451508324538,1,7
10.5,6.91673439811541,1,7
11,6.46397729640785,1,7
11.5,6.69885060084785,1,7
12,6.45325520155526,1,7
12.5,6.50414443764844,1,7
13,6.51572381192689,1,7
13.5,6.40874829277077,1,7
14,6.34985925772362,1,7
14.5,6.23733688468843,1,7
15,6.5364938729029,1,7
15.5,6.39087227191781,1,7
16,6.24543135667549,1,7
16.5,6.45634211866681,1,7
17,6.77295807036754,1,7
17.5,6.37111651281821,1,7
18,6.54573407521758,1,7
18.5,6.42972390415762,1,7
19,6.29819106225641,1,7
19.5,6.37457947895732,1,7
20,6.28208121008243,1,7
20.5,6.2899701780884,1,7
21,6.26315667949465,1,7
21.5,6.46881543713144,1,7
22,6.39765133152606,1,7
22.5,6.46679604155441,1,7
