mu1,mu2,mu3,mu4,mu5,mu6,mu7,mu8,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8
-0.266658712291602,-3.54416928189603,0.758078251737452,-0.0631477275862442,4.88155700251649,1.20093051755931,2.30264991099511,-1.62479310261805,1.68631195758273,0.448194929575782,1.19075328975326,1.64918663966776,0.762212222403051,1.2577356430056,0.720528303782505,2.2869219903539
-0.533925775058623,-3.42355294495981,0.860547042557844,-0.270204814994169,4.78351400300111,1.18818263365598,1.81812049363608,-2.10940134929766,2.9990766348082,1.43369069292107,1.55176695932978,3.59303915429361,1.12366640156974,0.988542062168319,0.960196372005605,2.63997624809585
-0.691931949876975,-3.36721730849002,0.650680469281338,-0.374006177702851,4.59579838400604,1.05202275288989,1.56272736469606,-2.47705801427282,4.64705601971268,1.65520419107835,1.67823674473015,3.43733668215816,1.51503664678183,1.323438416209,1.02837065578741,4.04275847652467
-0.735315712298744,-3.2664861893228,0.687502635666234,-0.263304115999796,4.3128961252597,1.41687743959263,1.76381225340733,-2.73663693880769,3.6755809461046,3.49950653672309,1.83695829666627,6.11602473903584,2.33895958509007,1.80432318221379,1.74483208010642,3.96873640746613
-0.78919454369888,-3.24929001633981,0.733831573163898,-0.314064149120832,4.44163597122261,1.64064205055077,1.68178359730313,-2.77069561263672,3.19109258633227,2.50045898596028,2.48579051109525,7.33636678719435,3.10747260952875,2.19267833679699,2.50087788130539,4.15169436042793
-0.771230592531901,-3.19490321299666,0.619295428900168,-0.366215359894676,4.35206734541387,1.46884603850259,1.59967071608953,-2.84821286096638,5.88769736333338,2.93315573896783,1.89726268128175,7.56286502861895,3.19476179445934,2.12918168649793,2.64872698838162,5.23275265988102
-0.77313945159895,-3.20654182316501,0.838202791737979,-0.35568759280901,4.3368817304742,1.36947534031803,1.58097156082023,-2.8487664030041,9.12602688150172,2.22021111299851,2.50837058255769,13.407586957695,3.74785368791542,3.83335064328464,4.77715289363657,8.00214456181005
-0.711599557465983,-3.2815254040062,0.791862853709904,-0.299384973408302,4.30257255682504,1.17712606197561,1.87796220060268,-2.85711210059407,6.70420655230502,3.43910805376409,2.36436150639191,9.20147297826789,4.64003309039825,2.90481532699676,3.73146952617826,7.15213894051053
-0.829749259217719,-3.36218659816021,0.978331645249514,-0.280176632947673,4.38918093169918,1.19064651390268,1.83772776135589,-2.81093900685782,5.72381178612591,3.85293852636438,2.93338161755747,7.35661333671482,7.09617741411515,4.26812229889136,4.09083325120167,7.44073836589851
-0.759132924175424,-3.2366747927991,1.05711070299085,-0.365593140034553,4.11528014576268,1.2898393716522,1.71767597979155,-3.02194116905921,6.27411943441633,3.22953615965605,3.90640152152518,6.92925901692826,4.28008150810571,2.45979061200092,4.50818644902642,5.68769748568748
