mu1,mu2,mu3,tau1,tau2,tau3,xi1
-1.449483609877727,2.4991734314609575,-0.26571884524719086,1.2145126692096866,3.1176671933213838,2.8777390830044394,-1.379595580193386
-1.7140219179320189,2.456862179460222,-0.1889481038381534,0.9057481273239034,4.710956257141943,3.654468519517581,-1.379595580193386
-1.659370202673027,2.465676389291417,-0.13221488336496678,1.5100628862848289,3.4413196860114397,4.043412219992526,-1.379595580193386
-1.3556259762561047,2.470645590965618,-0.26192978639742576,1.685074776999012,4.338319106706833,4.489377371730926,-1.379595580193386
-1.457433594479684,2.3501945517913594,-0.10658062275622981,1.6806651055441093,3.4922787482374433,6.575270440383984,-1.379595580193386
-1.2797879924849083,2.4136452860004893,-0.07214285235866146,1.5462669081567935,3.06806093178614,4.884088466964268,-1.379595580193386
-1.520606145736118,2.4606247860927883,-0.2040967172476221,1.3327877616498915,2.5782495548747604,4.416893638439519,-1.379595580193386
-1.299072544748706,2.4021106153683043,-0.2157431375260019,2.1318380642885675,4.551684749787757,3.3633776134087303,-1.379595580193386
-1.4178828213464492,2.202923973533937,-0.10330544046842019,1.592934980736238,3.97878241328471,2.9564269990290746,-1.379595580193386
-1.0023866754843753,2.363404023943565,-0.37476527746278154,1.438441948496524,3.7404531919229,2.409757554233586,-1.2707639414151586
-1.5135204425075797,2.3003433979725822,-0.5413108879398953,1.7580534630936058,4.23530568468795,2.9154982147174304,-1.2707639414151586
-1.4686004833244986,2.3807663613202594,-0.2996528337543243,1.0326022857121642,3.7031894575964897,3.388346764817703,-1.2707639414151586
-1.364994539381298,2.423111894270535,-0.12631766339813205,1.2966691926624738,3.3157112565887297,2.9414228486138136,-1.2707639414151586
-1.1435122102556028,1.9605780676444835,-0.3805926806010266,2.4953365524903486,3.1767729631730828,4.503689140809831,-1.2707639414151586
-1.649783751925357,2.454772704047069,-0.3878013795057534,1.6139500775022513,5.309428502757006,3.59949127780828,-1.2707639414151586
-1.051036556977965,2.2263476553706893,-0.42249733223001695,1.4790165373680126,3.35083269808325,4.562356051019893,-1.2707639414151586
-0.9914184727663653,2.333968496023669,-0.5274678846566945,1.0728172887033987,3.0635417312422573,4.131233102253627,-1.2707639414151586
-1.123611700118522,2.528344015085724,-0.6127158391811262,2.0217262760409196,2.7745722767325987,3.064921027915252,-1.2707639414151586
-0.8632969925391292,2.501262430028996,-0.3232965552909322,1.2221808940050483,4.629370237792945,3.366215085010358,-1.2707639414151586
-1.0533111770272405,2.5291745695881533,-0.3730607331290472,1.3246138250861828,5.197546495116903,4.914121016130341,-1.2707639414151586
-1.2707805695350356,2.4538114961132655,-0.42778358544995454,1.677995410433884,3.8727936931109808,4.797395287385045,-1.2707639414151586
-0.9191439286149145,2.5836293291078816,-0.40271579642316263,2.2111312525331823,5.246468013499172,2.227565518826035,-1.2707639414151586
-1.4139355162141323,2.4115150206783644,-0.6206482643964124,1.295687437742309,6.44881869531897,2.528209017582605,-1.2707639414151586
-1.02279512070055,2.3200753098146802,-0.3252839619276064,1.1694186819465708,3.641194329490529,3.8282861974620013,-1.2707639414151586
-1.2016286607198658,2.4224630351692658,-0.3792635508239092,0.8645847040587132,3.3622005765576892,2.688317168689539,-1.2707639414151586
-1.036021615500195,2.444442072738681,-0.2173059940778114,0.8115810715098932,4.925787577969018,3.0596870934487623,-1.2707639414151586
-1.2102274268738913,2.2949690032126684,-0.27966618023967704,1.9485517008320683,3.9767964063498207,3.96778391621039,-1.2707639414151586
-1.0128247737420193,2.159810288148852,-0.4072937433871571,1.2063290581818766,3.242159055390379,3.717409021137881,-1.2707639414151586
-1.1375207593863952,2.3741367822858574,-0.40158957613293744,1.1277468344031107,6.694651071416451,4.809157986142016,-1.2707639414151586
-1.2107693067082854,2.301337360103211,-0.4821422422008272,1.008351601088089,4.747055386223681,4.380935112722959,-1.2707639414151586
-1.0597792005251339,2.420121233036531,-0.5423679486831919,1.7041808360416162,3.221302046185338,4.724438713997762,-1.2707639414151586
-1.1779509048408079,2.5098336975577142,-0.5640098725995877,1.1535326787415185,3.6598853450236946,2.802834211958894,-1.2707639414151586
-1.2297408811912132,2.4612269700534624,-0.3937687617959553,2.407293824271407,5.132521869690828,4.47832693135862,-1.2707639414151586
-1.0721944252096285,2.401123406339092,-0.4858849759680563,1.3134218797136599,3.9240685976201095,3.5397149127579093,-1.2707639414151586
-1.466435681858782,2.3755276439274184,-0.6654740671689205,1.4362700831191302,4.7872864364544405,4.134760385298629,-1.2707639414151586
-1.115027252315096,2.3996130180038056,-0.7882417632059223,2.011115649792971,4.829591905819862,3.3471875533063953,-1.2707639414151586
-1.152735811096355,2.461303525961751,-0.6026997276486488,1.6742748681205284,5.758766510191498,3.81570679760442,-1.2707639414151586
-1.4386145002083797,2.4456144448145447,-0.5175895344836815,1.9018366372934445,4.994868180259175,2.393843936881546,-1.2707639414151586
-0.9838592218188055,2.296857968192599,-0.7273463965495547,1.541647255446875,4.759952361687075,3.1204828776061695,-1.2707639414151586
-1.3976338655002387,2.243133423931912,-0.5222688670276829,1.6160027099955325,5.987516383204778,4.99329981449204,-1.1210552101975217
-1.0507327545040264,2.574179585669883,-0.5366691296679001,2.5603205064567702,5.218548909560155,8.006121424740742,-1.1210552101975217
-0.818180612656837,2.3563577436331586,-0.6768425757555356,2.0381367331630895,4.382911950935848,5.301952199136403,-1.1838832341967316
-0.9856858384206418,2.362685544362156,-0.5726635560343944,2.7395353810000245,3.8835474460141546,7.4314904406112285,-1.1838832341967316
-1.110290014961069,2.2068432744129862,-0.5505952974058272,3.128385874192533,4.641934456401648,6.522306724569977,-1.1838832341967316
-0.717341277005423,2.419548456556804,-0.5724291880488032,2.670130752110787,5.9191063604785645,3.5767543260961507,-1.1838832341967316
-0.8034162267793542,2.2670707615842316,-0.43631784467703677,1.9584882184406012,3.228100524338771,5.474261016220721,-1.1838832341967316
-0.9765893937854461,2.369230562701958,-0.5279552150655221,2.133725956130343,6.252854042831888,9.633917741406451,-1.1838832341967316
-1.116048357921725,2.2211580728945246,-0.5890508671089663,2.8044943456538944,5.052858175450672,6.149644504956757,-1.1838832341967316
-0.9014380396074114,2.213431897081041,-0.5680942770956128,1.2525842341153481,4.752044048268517,5.843947602993346,-1.1838832341967316
-1.0574005839661165,2.3568657579517955,-0.46443500854022574,2.249036524471962,5.079998751902932,6.539826295502524,-1.1838832341967316
-0.8811634597871749,2.2751167567523654,-0.4652961616826077,2.296725334647918,9.968132846120978,6.612745564586866,-1.1838832341967316
-1.030567741371902,2.23030857124929,-0.4041557795015075,2.289752219934404,6.00511682420503,4.56445973552076,-1.1838832341967316
-1.015233882969232,2.2920757313858564,-0.4714874356811954,2.2163285912505004,3.847319367558086,5.940509255045649,-1.1838832341967316
-1.0111885104643816,2.2231033674010496,-0.4936799614954217,2.3340893279180652,5.0402199133659185,5.271521945405765,-1.1838832341967316
-0.72939747886416,2.236557765554513,-0.46921656262182837,2.5352616023006704,6.250955096815057,8.422941284006319,-1.1838832341967316
-0.903162215275434,2.380155439035232,-0.5427253761990228,1.4490435829604946,5.6864002937029525,4.7550038820355995,-1.1838832341967316
-0.9167277581997398,2.1746649249815997,-0.503032836032505,1.9012314221933342,3.138984195013189,6.112739436794504,-1.1838832341967316
-0.8753060294705614,2.255147575907299,-0.51920081885947,2.3341232485997163,5.008719722846817,6.763621459987592,-1.1838832341967316
-0.9971391557926054,2.176308565907747,-0.48823901769289474,1.5273166167212393,5.275770364313229,6.351381118278091,-1.1838832341967316
-0.8604661114998368,2.232497400661346,-0.5415175339083542,1.8057891901879644,5.823926076364893,4.005419152721404,-1.1838832341967316
-1.1076082117592507,2.274709837121886,-0.43753416040573956,1.5317792316027512,4.509249546396464,5.551910638625053,-1.1838832341967316
-0.9982697734383693,2.347277816529298,-0.4414467283946764,1.2944061372982483,7.89936727045538,5.395307448120973,-1.1503361171363424
-0.7714181054610865,2.3127959720464384,-0.5182874723920371,2.914853138450382,6.844924382119788,5.807395095569035,-1.226327059387693
-0.8524144968336237,2.184667361510615,-0.5772159471325792,1.9114068459330937,5.5104221861129234,3.0630187577615757,-1.226327059387693
-1.0196651405418073,2.4561457702313865,-0.6460788235250028,2.5880593282091677,5.541940868988656,4.71009120563202,-1.226327059387693
-0.9820087148747493,2.5338538418703314,-0.699677617665256,2.863648606698869,6.771986201594472,5.761312682202063,-1.226327059387693
-0.9179308166501957,2.358985099088305,-0.678719361037828,2.638155327866701,4.793909738350753,3.7137901412429675,-1.226327059387693
-1.09442864559323,2.4328569864520375,-0.6467337074089103,1.4389181025651558,6.01719445568189,4.07412679059999,-1.226327059387693
-1.041201469488954,2.3432135892941632,-0.34909398194950164,1.5634605248795679,5.064635099506663,2.5807501494733733,-1.226327059387693
-0.9240472596408735,2.1987530533585944,-0.8891907621986836,2.063312358106786,5.887019395123995,3.6394009036332418,-1.226327059387693
-0.6774618687107594,2.505554896196708,-0.5675715599338659,1.504806198675916,6.418932554362793,3.8943164422278955,-1.226327059387693
-1.1497252620793859,2.2851108695506093,-0.47697777048105133,2.4889612994936856,5.1873494175944375,3.683466133042403,-1.226327059387693
-1.028917325023496,2.2659468717298994,-0.7043679419886725,4.2335997910671255,7.385319163155265,4.357348466757311,-1.226327059387693
-0.7970690246490311,2.32866377620271,-0.6352865716815806,2.6465788910975867,11.175873183156689,4.565120347075855,-1.226327059387693
-0.825166876950712,2.28229796462395,-0.8229738370527131,2.8138431273580427,6.2012561508906305,4.0554558320442435,-1.226327059387693
-1.0973401983170823,2.301452666681575,-0.6218467959651756,2.5190061511979334,5.425947181157874,4.922089800746482,-1.226327059387693
-1.0494416543751315,2.1964170112874664,-0.6311634025981769,3.5359263276027058,5.318036985844257,4.5862969395150746,-1.226327059387693
-0.9728104228990432,2.3753591862881684,-0.7555003696015733,2.3218112047217794,4.929741855359143,3.424544673616381,-1.226327059387693
-0.8505636403000401,2.3631976389658518,-0.6702122555776157,2.9965380049629458,6.8796865031701095,4.359047597129165,-1.2267105639956115
-1.1895205372335107,2.2776203606462375,-0.7289007886145908,3.364718946259753,7.828606324347162,4.152916793013582,-1.247155035990056
-1.0339449979126432,2.3494517164008997,-0.8520100420190585,2.5529681912715247,6.590430425574466,2.5111827958570117,-1.247155035990056
-0.9596759596592587,2.3449197519856972,-0.7294966898332986,2.899191687746616,11.965900704595487,3.1268505261684587,-1.247155035990056
-0.7687260080123562,2.3089872874997113,-0.7194481715377032,2.9999373653123613,10.136798091823648,1.820104494712559,-1.247155035990056
-0.9233978856771425,2.248932540522865,-0.6632826642906123,3.618921352254946,7.933100379656068,4.788641769351559,-1.247155035990056
-0.8862594241647728,2.0936532381937467,-0.6918621707066211,2.8060509898927104,5.773468682340834,4.2105236024066475,-1.247155035990056
-1.1000171935045646,2.249208018339989,-0.7651952966012638,4.276169019482241,5.384097906601515,4.852669608144223,-1.247155035990056
-0.8781974582484449,2.3318421357305974,-0.6997955021863536,1.8949959869064466,8.611685891876856,2.749400773500109,-1.247155035990056
-1.0412417355884616,2.241089054553965,-0.7652183656858873,3.75330063065396,9.327908449348296,5.6138756414843884,-1.247155035990056
-0.9766772963462858,2.3022517390601673,-0.8313237467049339,2.8874160735328718,8.04013051565479,5.464977447483723,-1.247155035990056
-1.010774045600501,2.1512258111308014,-0.59116890633059,3.3886038255123325,6.543727878387411,3.0540989248161328,-1.247155035990056
-0.9091857223732218,2.319367269085725,-0.7686414023633007,3.8068946277916362,10.508201530160912,3.7227803450662953,-1.247155035990056
-0.866563317563754,2.3111985983432195,-0.5905835788481373,4.440628840344941,8.05469645654138,4.603200763389276,-1.247155035990056
-1.0220520439767469,2.303565188210254,-0.7069010224633068,3.780080065125832,7.583342955146935,3.4747887672835684,-1.247155035990056
-0.9351933380532333,2.2604260941970944,-0.8303359444357588,3.6902030393810517,8.26769189507814,3.1460489049888545,-1.247155035990056
-1.0087689352872093,2.237625425861275,-0.9293160164647299,4.645885088380853,9.649695015071128,4.021273841755461,-1.247155035990056
-0.8480754549919646,2.0957994703211953,-0.730766595045664,4.048166891355337,6.7871859865250945,5.245366502490521,-1.247155035990056
-1.0268086385528383,2.3126813753063136,-0.8099326681343578,3.073474074144198,8.227328753717359,4.7690664480509115,-1.1421279502098525
-0.6667716148436071,2.271644289481671,-0.7551035476577581,3.495151198060962,8.334579358881436,3.770728245695213,-1.1421279502098525
-1.0250741480914214,2.116267752714879,-0.6414709319226768,3.890695017119355,7.065549102457764,3.3105558193461286,-1.1421279502098525
-0.7518721687366429,2.1898511837166796,-0.8228028363685633,4.102175028296274,10.566852156605583,6.183574634517291,-1.1421279502098525
-0.9344169396318828,2.33969334140804,-0.8877750049885396,3.647587412766097,5.800784074840284,4.879646750242377,-1.1421279502098525
-0.9689765385808696,2.2129023930947676,-0.8572180728536757,4.8753713465227,7.67527335919515,3.7048424567186555,-1.1421279502098525
-0.8325114264422355,2.2381449331431833,-0.6666855873043479,3.8632406665584367,5.219018081446244,6.343826967162072,-1.1421279502098525
-0.852638344464258,2.141822312900688,-0.5971390579231562,2.482515548204407,8.263992931544838,3.2617877343900163,-1.1421279502098525
-0.9784686998512422,2.235831123305598,-0.738797311781429,2.744439069483879,10.810639323105402,4.391573012174169,-1.1421279502098525
-0.6891253211679053,2.2647525993438453,-0.6673711967104411,4.749848064732759,7.40583422134614,4.212809801622319,-1.1699876486058407
-1.1470643225717245,2.338043261576992,-0.7096599716822445,2.6691977525941906,5.923122520916855,3.982130123753967,-1.1916563203197306
-0.7808789024500528,2.1472215472633627,-0.5796676567482731,2.8935856224976386,6.806824111778638,5.20247957015773,-1.1916563203197306
-0.9864428958017376,2.2824072486668223,-0.9990934517999384,3.71552749897943,5.014789371871062,4.517991769272273,-1.1916563203197306
-0.8175781623318663,2.2468650679039737,-0.6007797558566521,3.2968297418747037,5.77665109306497,3.301236453993618,-1.1916563203197306
-0.9743824267998019,2.3484314130923942,-0.8140088700262701,3.128303112520999,9.916875085885861,4.514244324328378,-1.1916563203197306
-0.7141308583427615,2.2414450573766147,-0.8448373017085118,2.047892194427255,5.088684473317655,6.515292177303152,-1.1916563203197306
-0.8101735223546251,2.3128242175423086,-0.5200590931303234,4.430361817808663,5.505574482511635,3.857954485221881,-1.1916563203197306
-0.688797476370064,2.292421089025942,-0.6300035379676685,5.464716793189397,5.309040563308541,6.350290772305223,-1.20790294981661
-0.9048949968786045,2.300660973586068,-0.7519375220349833,2.965674198611052,10.243195055232528,3.9654176583627043,-1.20790294981661
-0.8605259043179045,2.216013756513279,-0.7077334529259739,2.6242049342433447,5.295472488498426,2.6946174951407285,-1.20790294981661
-0.9457106451203708,2.1932687931969403,-0.6200319148723834,4.459464856192934,6.239097567235941,2.9079620427430344,-1.20790294981661
-0.8076572689342706,2.252859845630585,-0.6268898609834349,3.664570828535811,11.058434020356414,3.638593756188551,-1.171609719886794
-0.9076029650707641,2.202431929494628,-0.44433819480910564,3.969548758232659,5.9047139301228935,4.539418106678225,-1.171609719886794
-0.9872063481978235,2.187897927412531,-0.48584310036807926,3.2110386207692785,12.931146610163125,4.618650857497391,-1.171609719886794
-0.81558614521115,2.3002374144843047,-0.7536519520769451,3.642781110349745,6.921811652053764,5.755994557801755,-1.171609719886794
-0.8144969394835377,2.2101546806523604,-0.8790175263635609,3.0919435535501867,7.914898382191532,4.571182997285181,-1.171609719886794
-0.862349300248329,2.2049471796389675,-0.6662828887743503,4.912450113968094,3.801961527768227,2.8774906121289745,-1.171609719886794
-0.7637538630444979,2.200440219970007,-0.6584505716974198,4.30863044143693,6.542182839325507,4.839580717643046,-1.171609719886794
-0.9032022273850521,2.303897613065429,-0.6798625230629457,3.6312443880459635,5.8528689635730835,2.1910013948635547,-1.171609719886794
-0.8842481709200025,2.314283191920615,-0.6873958388462631,4.870790977353235,5.290349782192071,6.766936994623267,-1.171609719886794
-0.712574617347749,2.006038358534102,-0.752582042962195,5.225818689655875,4.961119076861309,3.5044065256378456,-1.171609719886794
-0.870221977800623,2.332950520578051,-0.744920537782882,2.7020952408225036,5.899281545197605,5.525101116462231,-1.171609719886794
-1.0150414012244169,2.307332160260985,-0.8510836763581586,2.830854517208708,3.9708966445243066,3.323951701535358,-1.171609719886794
-0.4364138363752553,2.1062284093353294,-0.7580806451569877,2.966485808633667,7.691683474464436,3.9134591893498576,-1.171609719886794
-1.0132603648069691,2.2186277252537923,-0.6538863306718113,2.9377754739694355,7.470130585425187,4.3257889465442645,-1.171609719886794
-0.827322334071068,2.1931523601584826,-0.782371199778208,4.38382484891017,8.619193126182982,5.176393644777275,-1.171609719886794
-0.8001688330683477,2.166737688426473,-0.32790420517626023,3.5064656140502413,5.4000577039921405,3.8094841132288835,-1.171609719886794
-0.8659156439330479,2.2065141507737795,-0.5533998159614635,2.786593445593573,4.813073722421111,3.8144904464382794,-1.1950187043517402
-0.9075314315056032,2.2971551574442626,-0.7600558261029937,2.7018175994668217,7.37741809371607,3.2228634932918223,-1.1950187043517402
-0.6362373656421333,2.1521835939638367,-0.7702061906309038,3.55732315569359,6.089844008057753,3.9046344177382997,-1.1950187043517402
-0.5617573858181364,2.334080058701288,-0.5938307124754394,3.263545204108715,6.387453402543181,2.6804643153367698,-1.1950187043517402
-1.008797247093628,2.271077589218686,-0.8229525286244815,4.0255374035660125,7.542368369887177,3.0455895323601365,-1.1950187043517402
-0.7795495414413933,2.237001334168639,-0.5536106089831075,2.7497392203997313,5.65706022481069,2.890591966144803,-1.1950187043517402
-0.8936949199800983,2.2125127481684292,-0.7403704924377048,3.8448290227288555,5.7769262077882955,4.733863306907204,-1.1950187043517402
-0.9924236650287334,2.1727058485267765,-0.7359307284897444,3.9608034547908995,9.334394070349394,4.581523855433408,-1.156849730713372
-0.9024327464837741,2.1822228380446123,-0.7638352592941802,2.718369806866739,6.657933962677132,2.4599103919284486,-1.156849730713372
-0.8937014339088845,2.2412032907373516,-0.6821920995023412,3.818483400077973,5.969266304426881,2.9322659173188,-1.156849730713372
-0.6537918670104924,2.1968259561179964,-0.6118578090331105,4.006770438711859,6.1655395747546535,5.224033953856998,-1.2001375874584557
-0.8011158897515526,2.0950032782423342,-0.8446191092881767,3.502988163173413,4.391729407001728,2.9521010823633773,-1.2001375874584557
-0.6586331265113858,2.18963888463701,-0.7215632862016202,2.135379370190336,8.704499804480761,2.758403332026513,-1.1828905699677967
-0.814280612824985,2.126601425922791,-0.5783295028628221,5.564084406572177,5.564297281056772,2.6928128206429847,-1.1828905699677967
-0.6954537918463131,2.294226059703369,-0.5716420364788444,3.1983617013270296,4.754679641690359,4.307430470158352,-1.1828905699677967
-0.6584653833769921,2.2958054905350114,-0.6439507869121068,3.5393956634395174,8.812973405785364,4.262767518585409,-1.1828905699677967
-0.5366209982194977,2.258522586827141,-0.6225449512690405,3.2875186866868344,5.899160427736447,5.873631933774696,-1.1828905699677967
-0.8386767685583707,2.3022780930750923,-0.6602637553924425,2.257814416850769,4.516184428595573,4.16064446064344,-1.1828905699677967
-0.6929785182601715,2.3839741174428863,-0.5295028734429668,3.767706687340271,8.518503086251188,3.003617725560426,-1.1828905699677967
-0.7567250604518718,2.2653382661892905,-0.7501216387844206,3.0261216571439906,6.535511217769363,3.1800616759875817,-1.1828905699677967
-0.8383604013115145,2.40252269915393,-0.48968339701200303,3.522994755309172,7.772181231569222,2.052497831351706,-1.1828905699677967
-0.5922835811680701,2.254398116943066,-0.5357284185643275,4.064359711045068,6.310834619247979,3.219437409420221,-1.1828905699677967
-0.781361453031496,2.1724797300766494,-0.6539500583211896,4.2183540866636315,8.288391264115491,3.5808465130086895,-1.1828905699677967
-0.6754913974320482,2.22915688919565,-0.5813681810099357,3.096534827329275,7.984298873403943,3.8163268007072197,-1.1828905699677967
-0.5911835356706195,2.20289257719983,-0.6404391604008678,4.347989599868795,7.715794307197906,3.1035135577713575,-1.1828905699677967
-0.7844904189100582,2.2604927914840487,-0.6876032850948486,3.1400124609923927,8.653565380161735,3.372110853513945,-1.1828905699677967
-0.5856077810268111,2.22765091672473,-0.7371132047307313,2.6509234926557057,5.722639123866108,4.950856080041049,-1.1828905699677967
-0.7375444781374736,2.280381008871766,-0.6250778043312718,2.240747212163819,8.97215618743935,2.5973999448031204,-1.1828905699677967
-0.8664353383997423,2.273973485650832,-0.7766182565430696,4.200665523422081,4.005967785153103,5.47264091169371,-1.1828905699677967
-0.7793945027126077,2.3218755539114895,-0.5643827738532267,4.30257134872149,7.660443276316233,3.4866004276673035,-1.200465003388908
-0.914230808323952,2.2482730095526384,-0.761561891795064,4.707802825929577,12.57589854511453,3.675219851093554,-1.200465003388908
-0.6021150747051401,2.227293813471511,-0.8409455094589413,1.8825115473619474,7.579678095346158,2.8066027873326984,-1.200465003388908
-0.6912478866958803,2.1729338365676156,-0.8730682400326275,3.545671506280622,7.27751233690099,2.912945110287708,-1.200465003388908
-0.6753637789998058,2.286186090710303,-0.5827139261423033,3.591295427086521,7.8328894137802685,3.2962593102807096,-1.200465003388908
-0.9124147121806964,2.4035747599074235,-0.8108642962065878,2.3508421863136713,7.74418062092569,2.3007193576599385,-1.1575801065341622
-0.6604245224189584,2.181302968403638,-0.6773620856007703,2.508130821808473,6.751464217947487,4.849452728451907,-1.1317470383540735
-0.5959326172187537,2.2868545477632263,-0.7184231307226195,2.731853183621034,8.283002121401585,3.894204770044376,-1.1317470383540735
-1.0284035703341494,2.334720759336415,-0.7384679970018816,2.788318963899275,6.188722247633601,5.528348668584775,-1.1317470383540735
-0.7801428010264944,2.242685471660811,-0.47896557394879136,2.395925912636599,11.423816749759832,4.2989950025224735,-1.1317470383540735
-0.6936465964404325,2.0988235036146174,-0.7273986742067716,3.5365093094763123,7.080031544351091,3.575466097260267,-1.2009138784039777
-0.7740619988531606,2.2271140785838788,-0.753377363027264,2.545242995750577,5.462898199809576,5.167571608715938,-1.2009138784039777
-1.0228434892983143,2.099463911932441,-0.9215807922509784,2.665261420154498,4.584517944794875,4.167080166483916,-1.226447178531307
-0.6334902608545786,2.2192236067569198,-0.6604668500949705,2.160539644504109,8.445874329165456,4.49179978876312,-1.226447178531307
-0.7556651973193135,2.2565850519953683,-0.765280191367813,2.7096333533443104,6.091821553695808,2.553765401045743,-1.17519933311348
-0.5821398999784757,2.2185188472355533,-0.7267741814771967,2.1288461268051724,9.646872256120888,4.5802575979588385,-1.17519933311348
-0.7635355692325773,2.210973965098198,-0.7110707651652963,3.2386241813788157,9.328982138600086,3.9011213436535277,-1.17519933311348
-0.8043990453990925,2.337045471752177,-0.620623449935052,3.184059867224614,9.044485635337312,4.695628468175256,-1.17519933311348
-0.790571338044784,2.192540986336358,-0.5208016245937972,3.9011964925675096,7.097490614441716,4.015516672764131,-1.17519933311348
-0.7749597075341699,2.0963101491979113,-0.6216783116848176,2.9981966553302897,7.264461572995217,4.494884449840299,-1.17519933311348
-1.0511576512382403,2.0729027923737715,-0.7648590427825066,4.4927415722309725,6.049342649365556,4.515406802873641,-1.17519933311348
-0.7999750975965996,2.238183447134156,-0.7423406991545745,4.3467701017780405,6.411372293180818,8.560638643932696,-1.17519933311348
