mu1,mu2,mu3,mu4,mu5,mu6,mu7,mu8,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8
-1.07099429497904,-2.263600866966,0.57889739787326,-0.0708754080291798,5.82601229313831,0.420413424881021,2.03098165182815,-3.182126674493,0.757272357590039,0.374136125823974,0.631717432585527,0.819357926983191,0.745998751473291,1.66588214713846,2.9716802697199,2.84781642962266
-0.897267377959623,-2.55934033816692,0.492382430226657,-0.00519196331179583,5.97874549840543,0.393744007624891,2.10558786499857,-3.15963462886332,0.80091090922469,0.322437890924017,0.443175844820562,1.04543994748772,0.765049730521788,1.86366760580445,2.40822403801862,3.27968455300183
-0.991168224084119,-2.80371922831201,0.386414617771966,-0.174218742632794,5.69783168410896,0.363821456072655,2.10202898692972,-3.24573575016904,0.944654215121813,0.368654033435669,0.491907211374594,1.14967149382625,0.730360867434688,2.53796271925242,2.45279098119497,2.38138900260295
-0.929686200186021,-2.78096327384745,0.371190493645861,-0.0960378955236917,5.81527587825142,0.384470792496982,2.03137815434491,-3.20847074159014,0.734336500931727,0.441231066592473,0.603538501917557,1.22037694931267,0.5867091302048,2.36617312481257,2.13016380989503,2.5697661233848
-0.819030370039779,-2.72957837168866,0.379857028586835,0.0171627049069197,5.76539654047089,0.306915545341002,2.13268625589831,-3.17058368052048,0.895091199590971,0.464412410545941,0.640851830830779,0.962353281133838,0.800359190530831,2.47678088240374,2.35021747194106,2.299838023211
-0.903790789761515,-2.77189774334683,0.218102881918943,-0.226639672502861,5.93679741953535,0.296003185893595,2.13286897540141,-3.18450962346935,0.805508882682572,0.339492919606882,0.47406193591739,1.199291114411,0.960080081886469,2.13015409624349,2.15205014711422,2.56701890938928
-0.928887381246324,-2.93510060615504,0.397047198627174,-0.120250450832833,5.83305162000226,0.208337158398401,2.12988485516761,-3.2831980838233,0.858167719909253,0.485082868742326,0.494737804505271,1.1335699688324,0.815386346731341,2.50540278828886,1.79730970083985,2.6058660284283
-0.829531991439405,-2.89729102201988,0.467862518715871,-0.0376779311899624,5.78254710112441,0.274423337254624,2.09360755115408,-3.29347369709095,0.839342312248291,0.487247737189785,0.605327391294002,0.952744164261796,0.803660975817319,2.47107354801246,2.12179414574585,2.40594483028224
-0.838178233510586,-3.08910012270563,0.280332498182328,-0.167077202704483,5.6393547344129,0.262777796730861,2.16779204265511,-3.27318163053543,0.611933838061663,0.52337225325281,0.66248694687051,1.05428899803274,0.687373639660206,2.14010181352057,1.4422138288898,2.53065452892537
-0.686092956907606,-3.05180564146748,0.5041514924197,-0.0934193448673342,5.71398897212484,0.460214086047967,2.13428486272804,-3.24885614344723,0.599448369513419,0.507278649980481,0.879471802512113,1.03851241577671,0.692882316941233,2.36220661902318,1.73109267849454,2.12814505894411
-0.733945104094839,-2.982022986233,0.328862233409554,-0.0989688054294827,5.86435128696748,0.413689953960068,2.21855240406726,-3.31299449904159,0.593312766176023,0.483337333276486,0.728891488425571,1.26277631659612,0.832110884344668,2.50397040807999,2.22900876794516,2.1431142063952
-0.744213753653003,-3.2373888539683,0.373883576158606,-0.201693123481873,5.91554026424497,0.339462365796957,2.14412690326651,-3.24278001872473,0.769660656929093,0.504182383376126,0.826689179673755,1.34244511595955,0.752703777683335,2.52314373198815,2.09970937808949,2.38353085430742
-0.667137150731046,-2.92590836204944,0.322769475680046,-0.0656025594515492,5.73133341612083,0.369146482039503,2.18788620475114,-3.3236293056091,0.691843153194688,0.540533238008331,0.8209266990743,1.4054306377266,0.779239758305712,3.19360867151252,2.37834436955072,2.42861889394469
-0.751522759425917,-2.95146529586736,0.29183243534397,-0.202198875669793,5.88063566409426,0.414697599763367,2.11291299758467,-3.27695639648481,0.627787407495095,0.54477187297284,0.656586949895753,1.31401841949439,0.832309631902047,2.68225023032036,2.07009096124199,2.37227736937116
-0.726202519837148,-2.99080681273281,0.183318385963539,-0.187320753046442,6.00998687290637,0.368631042462724,2.14860666201551,-3.30470093136977,0.714443161367002,0.670711166430742,0.699045605238158,0.98742898044225,0.775976016909509,3.17586621948553,1.95923323232817,2.63135730879782
-0.777886468402384,-2.94591290082823,0.390132429791598,-0.165854368940026,5.88289181513136,0.436148938011904,2.232710466548,-3.37673091069058,0.776440243331645,0.690031050151273,0.703205342699272,1.03897713108495,0.824770791386522,2.79830121213638,2.50405018127075,2.51702327992189
-0.791725758508379,-2.9872414357985,0.212138216911726,-0.0798967082113926,5.8696226292636,0.412050825171626,2.16119588821893,-3.29160739242678,0.709531057227718,0.591932202094149,0.624246208471682,1.22953874540222,0.839417028094375,2.19087307137947,2.05097262991228,2.88329843714512
-0.756749630544464,-3.00988164990569,0.209710729170368,-0.219014661762763,5.88600330893581,0.339697470587622,2.1750513824227,-3.31603729929801,0.628510528611832,0.684242885877076,0.712403842094133,1.25747849636455,0.836910528823066,2.13569076633143,1.87792217588858,3.41096924547659
-0.746269886345741,-3.13746100923975,0.166305059836355,-0.20863441778745,5.99394780885293,0.355936683204948,2.1915588692238,-3.38306754359859,0.67985098060273,0.677128730235755,0.839587352861767,0.971275037240645,0.959781388126533,1.80761203318151,1.77183773017657,2.26788742033875
-0.881258697265333,-3.04651495302761,0.165692442570701,-0.0594457359348436,6.15629298662872,0.364109916707579,2.2268757168716,-3.29396125300043,0.758109464772334,0.712961244168814,0.679483228598571,1.10576483508435,0.937500579020015,1.81088480278248,1.67359176403304,2.92824932463515
-0.689417778986536,-2.98962080147509,0.222440180253718,-0.100507831183881,5.99401755766123,0.386210160126608,2.26452819647125,-3.29071642624678,0.841442722712277,0.600815260398107,0.705026104741771,1.24683626034744,0.874720262582747,1.90046908833726,1.53466055799933,3.5426282205388
-0.629430585944641,-2.89984601449678,0.0706355570754704,-0.109046735921297,5.99144670146464,0.400914282816168,2.19456755580036,-3.3372977507386,0.650301911376655,0.648325599196378,0.688225529447514,1.23881630068214,1.05965117416824,2.22865730965953,1.32150609803759,3.00231776420101
-0.665988845764599,-2.954226300244,0.17085762067749,-0.053227321903611,6.04273344504688,0.327213968261842,2.22441247763696,-3.33723127657152,0.723687879691881,0.730682810558493,0.478951029082219,1.11489152721812,1.12290040851239,2.44344897549377,1.8088247470363,3.61374780476318
-0.569803875323996,-2.89946015966025,0.0874785845699776,-0.0204624631962027,5.92547067516763,0.41312453769466,2.22814374429992,-3.27283704907128,0.736395125942684,0.81699397687984,0.61250467756867,1.21030449278232,1.25922274895478,2.48230624743756,1.4071228422221,3.35547370152712
-0.619202976452005,-2.98958198899563,0.28609997849475,-0.044751902959833,5.95629524110645,0.285311636997211,2.15289964133908,-3.29426355931965,0.686318116463248,0.694024820965421,0.609668269762136,1.02813261975067,1.28383104649588,2.2209610937684,1.41773489425907,2.92239472338662
-0.754359205164451,-2.86933244569093,0.217146003142648,0.0875531723981406,5.90191078729431,0.382844348917693,2.18995068674826,-3.25150110190426,0.586697139626934,0.786305778043938,0.538613230314534,1.21412831121636,1.1602547427093,1.9204811030357,1.4843108989415,3.00828881457452
-0.740613732172878,-2.93367810997048,0.300046274578874,-0.0795373716254813,6.00760287904682,0.362799663441633,2.17382025033118,-3.11772394071842,0.62781005879957,0.902546766710806,0.563529325515543,1.08517931121346,1.45265103812154,1.78414595983846,1.40461263089193,2.8663808242167
-0.826239436144329,-2.99875569402634,0.173366342835553,-0.192146809956477,5.87272468622922,0.306661684698876,2.22115111125036,-3.2012813057211,0.559544646103485,0.796284719336833,0.527295624611017,1.36205541234419,1.5394362372154,1.9591570160681,1.3492205761154,2.35768777310717
-0.792323115477181,-3.06536989026712,0.301282058108245,0.0116571457684208,6.07610584947136,0.322947278971508,2.13096989383743,-3.22218898597754,0.572497473788693,0.715504462157016,0.529431939266013,1.25055656381393,1.49284648098437,2.0753347591972,1.36570631123752,3.60823441427197
-0.932515614787035,-2.84925826088148,0.282174258633123,-0.095627295379346,5.98293991553481,0.297788357806123,2.07739638243223,-3.2952124764434,0.572707713542897,0.787964304758815,0.54523040498371,1.39284058115243,1.41102247444688,1.70953312065819,1.31130232402834,2.71232904636292
-0.902365236214883,-3.09211551954223,0.342515260420906,0.00386685040524195,6.07390362912346,0.274881900182362,2.15260378745703,-3.25067660324522,0.550063609987685,0.88889071597838,0.502374321725356,1.16897280135167,1.1588214298117,1.92849513008791,1.35587716019663,3.43206775313663
-0.817258886143352,-2.94293303123511,0.401789523002544,-0.120148994397565,6.10012524870235,0.164057030831157,2.20566961596628,-3.30178408503956,0.50364249943194,0.800614884236954,0.529269865949283,1.12039539459907,1.05483397626143,1.8611824795514,1.28993504046097,2.86296221340746
-0.657094321441708,-3.01949463766859,0.15977691144044,-0.0122854793677024,5.92355630764713,0.168508847852918,2.17960171497074,-3.21482747587097,0.514491619409303,1.03363900846695,0.592164767852982,1.36550981965036,1.10459136553988,1.80006107055669,1.46216153452642,3.02327920298533
-0.778963242558822,-3.02458198863545,0.36065909265504,-0.0283681192238773,6.18993015956105,0.16185172884159,2.16074913402365,-3.31613678784647,0.590028200169304,1.11645923931829,0.528489419298613,1.23035502688436,1.03331755709573,1.82693118594774,1.3651525825745,3.26868315826035
-0.879510937413755,-3.07634800837628,0.253177120146264,-0.0442446491235544,5.96753102028736,0.136841814491802,2.27526082878338,-3.24672852776773,0.642411920193305,1.03642333561405,0.501172704484016,1.38212864338913,0.945909210881553,2.38680270751962,1.63057115470959,4.22278173326606
-0.644471903082604,-2.97212671396271,0.31523460642033,-0.0605304229706847,6.08100748378589,0.15023098716953,2.16911437505641,-3.17134403423551,0.656493799317472,1.11431372198997,0.565093477632693,1.37712779635137,1.00132992483935,2.23514156399009,1.3927834355514,3.25906926259726
-0.624642189417095,-2.9356889377852,0.370440147595065,-0.139944456047139,6.15548305208266,0.21968375000401,2.17544487821278,-3.18485068653645,0.612344481802947,0.952938983225693,0.396148562191717,1.28478274743256,1.01858447069643,2.3985276045492,1.34942790028272,3.72992402250155
-0.735155342301817,-3.08829386100559,0.347542001496359,0.00103498152325093,6.36085131750054,0.167906781302309,2.11507754283801,-3.14194492951078,0.663577583329194,1.00428951322641,0.452240578867677,1.14195435946612,1.13780866930687,1.98733131184107,1.4059192751062,3.92440262425119
-0.671174658088265,-3.0835630423971,0.218586714324857,-0.0669484477306843,6.12766888224145,0.180094945912978,2.17138730945974,-3.22090292552274,0.68581800867088,1.01384592035405,0.51498923705222,1.26393279020235,1.2423266377951,1.77658931374085,1.22437732183549,3.71982750968254
-0.586164389588225,-3.02503432989038,0.496908071082098,-0.126046525845945,6.11375176157239,0.00060444068150697,2.10400405559324,-3.19802282554736,0.658156356923817,1.09114435959152,0.545243399822002,1.17405087781248,1.02248956223139,1.60342004165039,1.38344464575325,3.77699014621581
-0.75096836469424,-3.16082116752358,0.353197320738374,-0.184966356547323,6.30353492123372,-0.00782033566733202,2.08625417061306,-3.23137686108024,0.490540836955799,1.10950985696929,0.452218646137316,1.20760096480279,1.09034879838772,2.05923930194641,1.32925070321029,3.45794084846979
-0.647595963215307,-2.95786486687673,0.380257606229934,-0.165319499298636,6.20457192296593,-0.0149439335578614,2.0034091488927,-3.24165729762139,0.709559255151899,0.990000383272003,0.421697456953088,1.25712407663207,0.993741278797476,2.1538637405475,1.27265805134735,3.23563554532096
-0.617564964728043,-3.04414604162869,0.373153339745472,-0.101345939445085,6.16569526008181,0.025477255372681,2.02881254008641,-3.22792252651709,0.713281700091966,1.02329232040582,0.4517866857839,1.0786609349851,0.826441502279448,1.935436921743,1.09928167916193,3.09983249718386
-0.764897224305469,-3.0689844110924,0.468915158468243,-0.160972635524089,6.15037416919752,0.0225802482777024,2.04010421402137,-3.12161246650428,0.761304875824411,1.08813190161222,0.59145318590842,1.33538218562312,0.841225643394209,2.54122755792494,1.228548783643,3.25217144953473
-0.790144010480223,-3.0759728449711,0.202977820355414,-0.210303735759511,6.16034538029215,0.0240462880055046,2.20776822861371,-3.2229312823066,0.858275594827341,0.857977812697458,0.526101350514618,1.0290024428794,0.860716136591992,2.47297875509645,1.39544085070232,3.20513185406119
-0.808097099752835,-3.16477316264302,0.26218659128036,-0.161552747981767,6.13373639023064,-0.0161477393494509,2.21057001867707,-3.26205534242587,0.803253416946549,1.09833503577521,0.595680193607499,1.25385045584428,0.778723211534704,1.98447000941316,1.39451546615148,2.84758521323127
-0.847628841085846,-3.02240134090722,0.462484720345613,-0.181740067227912,6.0312834622635,-0.0996975626511088,2.17452660378853,-3.26828514976256,0.901202421585028,0.888898598526631,0.401590782449215,1.14120671720788,0.979148438915964,2.49730074005972,1.72652503365492,3.14268066240747
-0.703321351888219,-3.02964012459843,0.381328792278374,-0.0997001255753291,6.09746676676142,-0.0906725378067828,2.22818318840955,-3.24549055497312,0.849949014205617,0.897563457117779,0.433871871357508,1.15814909279653,0.905757134113523,2.72611773895563,1.55634809758171,2.8659937821102
-0.853436319575025,-3.09313554898221,0.523960903454878,-0.1756664204837,6.03190742363223,-0.0715599084395459,2.15656923971037,-3.18977249263701,0.688199508823878,1.13506783074553,0.483130675934042,1.49658493851979,0.96569087877684,2.39558186231994,1.51854110306243,2.62109115416172
-0.923084282864373,-3.08472784174357,0.505656739897964,-0.0504759324963482,6.08076414318744,-0.186727838788452,2.30022615655135,-3.22108999615182,0.705660413025624,1.17366288828176,0.495490108197969,1.34254701483926,0.999356670310436,2.87857872043053,1.55051967688407,3.81676776638947
-0.715042161294489,-3.07742849626835,0.582992299376554,-0.121808223757504,6.1228858042775,-0.114535640503351,2.24926346529499,-3.06827526726648,0.682712153038544,1.25578091768739,0.471897675058924,1.35766348582028,1.00463185978324,2.33654065356041,1.36190767030399,2.95647542364079
-0.889598742705929,-3.09578957136786,0.396391118759801,-0.181878930999095,6.10725138763827,-0.144477273554037,2.4671262913324,-3.10581657122113,0.652748601033767,1.11374470487848,0.536030793828904,1.20583509502976,0.983220071062731,2.67948892662739,1.14137590587515,3.26497807217743
-0.832072282439913,-3.11528161211263,0.584500337422403,-0.00958876752659999,6.00320240523611,-0.158249749634556,2.394346077187,-3.13062744698951,0.737651085417859,1.26328376076648,0.556843663062658,1.30139291269627,0.889836252880042,2.4502353232474,1.40435710084415,2.55039247846646
-0.862860810317552,-3.12638064748805,0.386632399546983,-0.117111993685792,5.95663720066973,-0.0602803322390863,2.28802429772722,-3.12524778460974,0.755467292592303,1.35460484323295,0.564231505488594,1.32633141449195,0.812959362760349,2.45262816480173,1.24979313341824,3.23116640703951
-0.728724150663426,-2.97386185002485,0.413547459047235,-0.106390973766102,5.93967180351813,0.0257748170139895,2.39631738457485,-3.10373582178563,0.585882871953678,1.69970350950149,0.473470501910429,1.08548629401226,0.953589306636831,2.46391056526335,1.29582506891398,3.23751689986102
-0.846790216877304,-3.0251792024232,0.388679239476251,-0.0342655245574211,5.98193200610875,0.0146201231358535,2.31499161630792,-3.10060174890786,0.637681071247203,1.07388790546391,0.454210970813054,1.18122618294874,0.786026269024541,2.12812735002183,1.14224094405785,3.60085214805549
-0.886354261208805,-3.03187112969335,0.462487535749268,-0.210970112116812,6.05590659381387,0.0457545013648017,2.31033633717602,-3.15258926739252,0.660548627908392,1.09667252513131,0.455183089297697,0.996788258104319,0.857664699335288,1.95583684804096,1.13224687680092,3.30620666677519
-0.796941251859661,-2.99011392284821,0.219651963221497,-0.192249352796466,5.87094313940648,0.109963528054926,2.2798536410092,-3.13052746846817,0.685775727429073,1.39730661509931,0.56270169099711,1.33044530701075,0.667554416800835,2.02016836533833,1.18119591295636,2.67276716658712
-0.738688451526062,-2.98108896454879,0.107429687664784,-0.165821162067643,6.10073428546392,0.173657640728672,2.15072028925439,-3.16756195852895,0.77554760848642,1.44822483207926,0.566994414217207,1.17821708278208,0.733106514205499,1.85523655271895,1.31107516108943,2.59400334098037
-0.818437083174692,-2.9047836570921,0.245741545360058,-0.170748502644971,6.12987650290057,0.119030150221772,2.04210263086123,-3.08473984826523,0.654556071061774,1.39013497293667,0.58683264952286,1.09130587984592,0.712838389611724,2.24330636482127,1.1291075119432,2.81265284096208
-0.795213071216764,-3.03310101771967,0.359397386154651,-0.00188617754021842,6.12609618942747,0.0501662790118218,2.17371037851129,-3.1502476065526,0.686281036360417,1.42174271156415,0.511989063811075,1.07683280714646,0.769211412295557,2.12255810887027,1.462568837124,2.84787516881415
-0.84380270587333,-2.93210146746868,0.329605724707638,-0.0899987636760671,5.96258186165632,0.0706359948895297,2.06769875614795,-3.25262776304978,0.668683247690319,1.1523990863625,0.451982468900776,1.09212257090206,0.796699558726634,2.09347217911147,1.40939571768709,2.45322014536562
-0.880912187136486,-2.98147163497641,0.204455565085863,-0.118652065264422,6.05850020811023,0.00755916857752633,2.27694228443773,-3.22481293416517,0.668299057035023,1.13947608245234,0.598993559703207,0.970432692267449,0.896205868629744,2.28246457825956,1.31094318876667,1.84099288982686
-0.861208426613687,-2.95868984823348,0.320832266383589,-0.204994500748577,6.11045275734827,0.100665292164978,2.08550696015545,-3.27886633875588,0.672590282430549,1.20407524148698,0.578212231924356,1.41333277183067,0.827307994643211,2.44329254172322,1.25758198797714,2.79609162426117
-0.679681016674725,-2.98974691688741,0.279841475714768,-0.133788935632467,6.17729707417291,0.102591828239037,2.07497959902307,-3.20330233651781,0.69452735466558,1.29413674932536,0.545997643124847,1.22193879647839,0.966513227617776,2.65282146827302,1.15940650210116,2.23776215192552
-0.749552684110653,-2.92104031056528,0.57226741535769,-0.17445075963097,5.96256829411616,0.00899799520510709,2.23651693354881,-3.22274787358475,0.683616064422848,1.36185478599218,0.588687227844034,0.917951941627714,1.00755933624565,2.63832252586825,1.16811668483545,2.17500019644822
-0.819890295311751,-2.98502759295853,0.345873641339705,-0.145316684316484,5.97894826316444,0.0309423953801887,2.21185928517867,-3.25184179889117,0.597861672743002,1.66456582446591,0.468271628999215,1.1579782060237,1.00373068295416,2.98298721342575,1.39753601151781,2.20686863805005
-0.929482367665709,-2.92613348317817,0.377626702265342,-0.12535111078576,6.10880884663295,0.00602500939501359,2.33060199297894,-3.27357230852622,0.619177653681389,1.5021289336725,0.57029539141981,1.12610856371987,1.23089279495639,3.4981768482687,1.41437086028514,2.51756154600844
-0.700879281691292,-2.96402809252421,0.273711226176176,-0.164748452871529,6.02959086014713,0.0912631370403256,2.10913580719856,-3.24666258083144,0.646655621414338,1.50633460014626,0.482312804109896,1.28015327797079,1.00104278162893,3.20259472191092,1.10653185475166,2.37771941773985
-0.865130619831647,-3.00860165579423,0.222213563793173,-0.0353522670783186,5.99393146153491,0.056054768206947,2.28859914072528,-3.28349203918854,0.538793070371173,1.4247010081419,0.505796449577836,1.26781078293362,0.952231491749303,3.02868755816164,1.24596324854927,2.77358967723626
-0.91246119166465,-2.91107994712243,0.225630802961727,-0.104846187682462,5.97055457385385,0.0501218987284815,2.15779843243885,-3.24874876054542,0.516236765209401,1.68797540227227,0.61180025602414,1.16420742588883,1.01211042766585,2.98820750050977,1.10489492156665,2.50440663115026
-0.998133790210345,-2.91899707934245,0.308748440084523,-0.124441141348908,6.00287884569321,0.186727753013159,2.17070916091662,-3.18172823716765,0.542069407562942,1.56250122386223,0.647980910035007,1.17547311893253,0.897527987068665,2.63800418730616,1.02868212436031,2.2480484494229
-0.840808888396567,-2.79442629531135,0.648660963762162,-0.150842094342359,5.99082879381493,0.103525738007918,2.22047625334037,-3.26962610819383,0.455393010328895,1.65962201266357,0.587783985688539,1.19681663598299,1.06691265601896,2.93246690275849,0.985101554265012,2.37696618038252
-0.912239367933041,-2.94101556700615,0.400747602564266,-0.219112089477923,6.00051478417824,0.103570739222512,2.16103444591222,-3.3033493301384,0.558302951057669,1.73612161320049,0.647488942104614,1.21094674159913,1.01096011421562,2.58249876943068,1.03890213420637,2.2092889264567
-0.856562959003448,-2.89934104147263,0.40024062825879,-0.0582388799860828,6.05658551298345,0.190937124262169,2.16398463136004,-3.27017418623271,0.597634374104432,1.69854296840751,0.699682495989724,1.29089152401002,1.13325825149193,2.37725642613346,1.2143089264481,2.3379779178471
-0.849397918198356,-2.81406926338846,0.317475540079134,-0.179591636995612,6.06907196085954,0.184178086677282,2.13605784243459,-3.22048560022182,0.693048462277183,1.79441766799836,0.480458056974022,1.23877311876096,1.0112762086449,2.36589366800793,1.21579164129145,2.32509709404503
-0.692034077624434,-2.99861300329657,0.379172782415556,0.00269683603237599,5.97039964827543,0.126436385004206,2.07446587771176,-3.19297327512751,0.609811569969382,1.78170133122329,0.508020977690568,1.32240297526253,1.09502112237856,2.30365946441845,1.18078935513117,2.05596443833565
-0.887008179896825,-2.95072484361132,0.323429842050487,-0.224690501157042,6.04819670996621,0.134312175177893,2.21443778927099,-3.24636865700065,0.680379101071344,1.59809489799642,0.609176277387175,1.36049909991294,1.01748908787923,2.7572454361078,1.03800493813305,2.12720736523924
-0.799526300207207,-2.88277886232509,0.302655968510867,-0.0994996946572393,6.00203419668516,0.0940104938438182,2.10925907362895,-3.32332531763438,0.678366570582845,1.65506029350585,0.602719066492007,1.48829486089064,0.901479112287831,2.4477670699565,1.03664144093521,2.38732735434129
-0.749731180991496,-2.81262701173011,0.502910249864289,-0.0736834725616434,6.0875487163833,0.141406902613056,2.1910056333135,-3.38645632529711,0.712036415428357,1.51224401288347,0.515634753890974,1.25505584567239,0.994793078432869,2.41389818991151,1.0594530249659,2.0598928784772
-0.801575617662058,-2.9358493475386,0.348594656641265,-0.24803797341324,6.00984320076529,0.217149572238205,2.14200737240103,-3.2275902879885,0.902436469510379,1.78278709854166,0.639167059696768,1.39139734476136,0.823242525571803,2.05464839590888,1.02110670603084,1.82030450905504
-0.721203358959479,-3.01456659612321,0.46853686725372,-0.0625600690883493,6.1300647598268,0.0648930466871464,2.15274748124014,-3.36641599291487,0.663612854492214,1.48322965305131,0.648925157121369,1.16702365333898,1.05014397237165,2.4522669594754,1.04627835647281,2.08592213039674
