qu0,qu0025,qu005,qu095,qu0975,qu1,time
-2.77937219932762,0.413899552769409,0.737860873000861,7.18040558156526,8.05326249034573,11.5692022262389,0
-2.7359176098862,0.652486964168663,1.01377292652257,8.29326203187881,9.09156219657487,12.0430699872838,0.508474576271186
-2.28188048066643,0.847756990476239,1.22706385753995,8.80729406409017,9.53223281677807,12.4661839591135,1.01694915254237
-2.31163888146375,1.05927867825074,1.46006738693168,9.14789304410688,9.80350735152643,12.9185616494126,1.52542372881356
-1.87576996630801,1.23172470693396,1.62843137778668,9.37760747371547,10.0122173828351,13.1718415249456,2.03389830508475
-1.87351180444454,1.43428808693103,1.90277953115,9.56183904305998,10.1957939747399,13.3391301387154,2.54237288135593
-1.7735957755869,1.5607067756627,2.12126101188068,9.71144746895585,10.3532469595437,13.5040451247122,3.05084745762712
-1.38284509930165,1.72233160987467,2.19796964568453,9.85051560620598,10.4558349333638,13.5544775961435,3.5593220338983
-1.25235071146179,1.92600119781325,2.2896639996185,9.95100772247157,10.5813384160896,13.8012482107328,4.06779661016949
-1.15561636296061,2.03345957504505,2.37925070627787,10.0323515401766,10.6578950168052,14.0169558974438,4.57627118644068
-1.44758613966783,2.06999077829579,2.43933255420589,10.0977404147626,10.7151563609011,14.2549760698551,5.08474576271186
-1.39703646125089,2.09785803841616,2.50359853264449,10.1463249988577,10.7686180344789,14.3549637863259,5.59322033898305
-1.46198748960958,2.10335487114576,2.53718032699419,10.1813295262194,10.8188414730268,14.3901732587832,6.10169491525424
-1.37756261403267,2.09582406793774,2.56372038502072,10.2073900197894,10.8594940790261,14.589809778334,6.61016949152542
-1.44546458365305,2.06110691869392,2.5539104987575,10.2331326332085,10.8871780734206,14.7201827671185,7.11864406779661
-1.41574074190807,2.01097546675483,2.51642097917455,10.2600277912618,10.9104376553804,14.6107707481745,7.6271186440678
-1.42151410743667,1.95205307281954,2.47003838990844,10.282914809888,10.926539793215,14.5910883952055,8.13559322033898
-1.49371267641933,1.89363849270456,2.41087290909932,10.3005961019091,10.9430418072493,14.6845617961475,8.64406779661017
-1.75674121970051,1.83617730898303,2.35073518298334,10.3146537815825,10.9560381417796,14.6902069921939,9.15254237288136
-1.79265134715589,1.78138221031383,2.29333027732655,10.3221489540433,10.9669038076453,14.6606716108635,9.66101694915254
-1.79666766570716,1.72792899833744,2.23864723910612,10.3278568312463,10.9761697647518,14.6232787785315,10.1694915254237
-1.79262621655141,1.68054587853155,2.18995014907934,10.3320304094171,10.9820754400356,14.6672202074896,10.6779661016949
-1.80023921155714,1.64200707911409,2.15124809206236,10.3326930626488,10.9870815561941,14.7617019539288,11.1864406779661
-1.82123522230355,1.60175592707171,2.10398406188751,10.3342934848233,10.9918753376905,14.7048321321052,11.6949152542373
-1.80004214669788,1.56403935066736,2.05887356484409,10.3344852267905,10.997182987155,14.7743448095228,12.2033898305085
-1.79662943808148,1.53035384385608,2.01388947493709,10.3322889664467,10.9989870244745,14.6664300762655,12.7118644067797
-1.83298292039017,1.50293180005062,1.97539001558796,10.3288760741233,11.0031508805832,14.8174030735671,13.2203389830508
-1.8070423970439,1.47355409444534,1.93597724706349,10.3251809928683,11.0054155910605,14.7958722167092,13.728813559322
-1.82114420052829,1.44061593536747,1.89864416332811,10.319578191908,11.0037758516695,14.8547086185801,14.2372881355932
-1.8165826340236,1.4092522344425,1.8633428185831,10.3152300508469,11.0075274393741,14.7523145318579,14.7457627118644
-1.80318262681311,1.38257789164347,1.82580848681651,10.3122023213248,11.0072072009381,14.7542290285871,15.2542372881356
-1.8171402039678,1.36036931478117,1.79448045092808,10.306541852984,11.0076022275621,14.7414138200024,15.7627118644068
-1.79309847523393,1.33426924014682,1.7650777031828,10.3002361226735,11.0106982068349,14.7067489887181,16.271186440678
-1.82667572686772,1.30825289399172,1.73629333273028,10.2940019261322,11.0115817472143,14.87831472715,16.7796610169492
-1.79264984741047,1.28530535694302,1.70720869745272,10.2856884658442,11.0100051310209,14.7259151578954,17.2881355932203
-1.79327048607467,1.2607018230444,1.68007583590449,10.2761641917545,11.0086058001117,14.7695408890889,17.7966101694915
-1.81389757636287,1.23971121651148,1.65417797981922,10.2708940859429,11.0076603185928,14.6757873311896,18.3050847457627
-1.80350189200906,1.22158483771637,1.63087322507043,10.2607947228372,11.0039769009297,14.6939295870325,18.8135593220339
-1.80298030328674,1.20689562895462,1.60879224455216,10.2522082811632,11.001887923949,14.5983614531347,19.3220338983051
-1.81636085140145,1.19188314446169,1.58930985555031,10.2456577379405,10.9985183814145,14.8396594898768,19.8305084745763
-1.8224968191989,1.17734892478126,1.57248658695667,10.2362742538778,10.9985764378179,14.7427612312008,20.3389830508475
-1.80043931525182,1.1599952507825,1.55606679635497,10.2279041403068,10.9945717155462,14.7940023707536,20.8474576271186
-1.81369834595713,1.14278571643886,1.54094499885762,10.2195453817622,10.9933281854596,14.8272801297023,21.3559322033898
-1.81993526583889,1.12745971089148,1.52787284299972,10.2100319245565,10.9905125616586,14.8804743184159,21.864406779661
-1.80285853069188,1.11038413756691,1.51443109930558,10.2014643056291,10.9889245087569,14.7861614667491,22.3728813559322
-1.81481267716782,1.09624210788126,1.50208733905701,10.1920941607702,10.9843315343827,14.7140839742285,22.8813559322034
